"Ind","Block","Pos","Date","Measurer","Egg","Larv","Adt","Wvl","OH","U","D","PropDam","Treatment"
"E3-27","E3","27",2020-07-01,"Darcey",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E3-28","E3","28",2020-07-01,"Darcey",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E3-29","E3","29",2020-07-01,"Darcey",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E3-30","E3","30",2020-07-01,"Darcey",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E3-31","E3","31",2020-07-01,"Darcey",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E3-32","E3","32",2020-07-01,"Darcey",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E3-33","E3","33",2020-07-01,"Darcey",NA,NA,NA,0,NA,8,0,0,"Sprayed"
"E3-34","E3","34",2020-07-01,"Darcey",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E3-35","E3","35",2020-07-01,"Darcey",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E3-36","E3","36",2020-07-01,"Darcey",NA,NA,NA,0,NA,7,0,0,"Sprayed"
"E3-37","E3","37",2020-07-01,"Darcey",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E3-38","E3","38",2020-07-01,"Darcey",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E3-39","E3","39",2020-07-01,"Darcey",NA,NA,NA,0,NA,7,0,0,"Sprayed"
"E3-40","E3","40",2020-07-01,"Darcey",NA,NA,NA,0,NA,10,0,0,"Sprayed"
"E3-41","E3","41",2020-07-01,"Darcey",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E3-42","E3","42",2020-07-01,"Darcey",NA,NA,NA,0,NA,10,0,0,"Sprayed"
"E3-43","E3","43",2020-07-01,"Darcey",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E3-44","E3","44",2020-07-01,"Darcey",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E3-45","E3","45",2020-07-01,"Darcey",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E3-46","E3","46",2020-07-01,"Darcey",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E3-47","E3","47",2020-07-01,"Darcey",NA,NA,NA,0,NA,10,0,0,"Sprayed"
"E3-48","E3","48",2020-07-01,"Darcey",NA,NA,NA,0,NA,7,0,0,"Sprayed"
"E3-49","E3","49",2020-07-01,"Darcey",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E3-50","E3","50",2020-07-01,"Darcey",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E3-52","E3","52",2020-07-01,"Darcey",NA,NA,NA,0,NA,7,0,0,"Sprayed"
"E3-53","E3","53",2020-07-01,"Darcey",NA,NA,NA,1,NA,6,0,0,"Sprayed"
"E3-54","E3","54",2020-07-01,"Darcey",NA,NA,NA,0,NA,12,0,0,"Sprayed"
"E3-55","E3","55",2020-07-01,"Darcey",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E3-56","E3","56",2020-07-01,"Darcey",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E3-57","E3","57",2020-07-01,"Darcey",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E3-58","E3","58",2020-07-01,"Darcey",NA,NA,NA,0,NA,19,0,0,"Sprayed"
"E3-59","E3","59",2020-07-01,"Darcey",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E3-60","E3","60",2020-07-01,"Darcey",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E3-61","E3","61",2020-07-01,"Darcey",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E3-62","E3","62",2020-07-01,"Darcey",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E3-63","E3","63",2020-07-01,"Darcey",NA,NA,NA,0,NA,10,0,0,"Sprayed"
"E3-64","E3","64",2020-07-01,"Darcey",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E3-65","E3","65",2020-07-01,"Darcey",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E3-66","E3","66",2020-07-01,"Darcey",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E3-67","E3","67",2020-07-01,"Darcey",NA,NA,NA,0,NA,1,0,0,"Sprayed"
"E3-68","E3","68",2020-07-01,"Darcey",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E3-69","E3","69",2020-07-01,"Darcey",NA,NA,NA,0,NA,7,0,0,"Sprayed"
"E3-70","E3","70",2020-07-01,"Darcey",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E3-71","E3","71",2020-07-01,"Darcey",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E3-72","E3","72",2020-07-01,"Darcey",NA,NA,NA,0,NA,1,0,0,"Sprayed"
"E3-73","E3","73",2020-07-01,"Darcey",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E3-74","E3","74",2020-07-01,"Darcey",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E3-75","E3","75",2020-07-01,"Darcey",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E3-76","E3","76",2020-07-01,"Darcey",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E3-77","E3","77",2020-07-01,"Darcey",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E3-78","E3","78",2020-07-01,"Darcey",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E3-79","E3","79",2020-07-01,"Darcey",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E3-80","E3","80",2020-07-01,"Darcey",NA,NA,NA,0,NA,10,0,0,"Sprayed"
"E3-81","E3","81",2020-07-01,"Darcey",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E3-82","E3","82",2020-07-01,"Darcey",NA,NA,NA,0,NA,1,0,0,"Sprayed"
"E3-83","E3","83",2020-07-01,"Darcey",NA,NA,NA,0,NA,7,0,0,"Sprayed"
"E3-84","E3","84",2020-07-01,"Darcey",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E3-85","E3","85",2020-07-01,"Darcey",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E3-86","E3","86",2020-07-01,"Darcey",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E3-87","E3","87",2020-07-01,"Darcey",NA,NA,NA,1,NA,1,0,0,"Sprayed"
"E3-88","E3","88",2020-07-01,"Darcey",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E3-90","E3","90",2020-07-01,"Darcey",NA,NA,NA,0,NA,7,0,0,"Sprayed"
"E3-92","E3","92",2020-07-01,"Darcey",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E3-93","E3","93",2020-07-01,"Darcey",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E3-94","E3","94",2020-07-01,"Darcey",NA,NA,NA,1,NA,2,0,0,"Sprayed"
"E3-95","E3","95",2020-07-01,"Darcey",NA,NA,NA,1,NA,6,0,0,"Sprayed"
"E3-96","E3","96",2020-07-01,"Darcey",NA,NA,NA,1,NA,8,0,0,"Sprayed"
"E3-97","E3","97",2020-07-01,"Darcey",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E3-98","E3","98",2020-07-01,"Darcey",NA,NA,NA,0,NA,7,0,0,"Sprayed"
"E3-99","E3","99",2020-07-01,"Darcey",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E3-100","E3","100",2020-07-01,"Darcey",NA,NA,NA,0,NA,7,0,0,"Sprayed"
"E3-101","E3","101",2020-07-01,"Darcey",NA,NA,NA,0,NA,7,0,0,"Sprayed"
"E3-102","E3","102",2020-07-01,"Darcey",NA,NA,NA,NA,NA,NA,NA,NA,"Sprayed"
"E3-103","E3","103",2020-07-01,"Darcey",NA,NA,NA,0,NA,9,0,0,"Sprayed"
"E3-104","E3","104",2020-07-01,"Darcey",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E3-105","E3","105",2020-07-01,"Darcey",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E3-106","E3","106",2020-07-01,"Darcey",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E3-108","E3","108",2020-07-01,"Darcey",NA,NA,NA,NA,NA,NA,NA,NA,"Sprayed"
"E3-109","E3","109",2020-07-01,"Darcey",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E3-110","E3","110",2020-07-01,"Darcey",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E3-111","E3","111",2020-07-01,"Darcey",NA,NA,NA,0,NA,7,0,0,"Sprayed"
"E3-112","E3","112",2020-07-01,"Darcey",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E3-113","E3","113",2020-07-01,"Darcey",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E3-114","E3","114",2020-07-01,"Darcey",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E3-115","E3","115",2020-07-01,"Darcey",NA,NA,NA,0,NA,1,0,0,"Sprayed"
"E3-116","E3","116",2020-07-01,"Darcey",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E3-117","E3","117",2020-07-01,"Darcey",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E3-118","E3","118",2020-07-01,"Darcey",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E3-119","E3","119",2020-07-01,"Darcey",NA,NA,NA,NA,NA,NA,NA,NA,"Sprayed"
"E3-120","E3","120",2020-07-01,"Darcey",NA,NA,NA,0,NA,1,0,0,"Sprayed"
"E3-121","E3","121",2020-07-01,"Darcey",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E3-122","E3","122",2020-07-01,"Darcey",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E3-123","E3","123",2020-07-01,"Darcey",NA,NA,NA,0,NA,1,0,0,"Sprayed"
"E3-124","E3","124",2020-07-01,"Darcey",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E3-125","E3","125",2020-07-01,"Darcey",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E3-126","E3","126",2020-07-01,"Darcey",NA,NA,NA,1,NA,6,0,0,"Sprayed"
"E3-127","E3","127",2020-07-01,"Darcey",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E3-128","E3","128",2020-07-01,"Darcey",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E3-129","E3","129",2020-07-01,"Darcey",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E3-130","E3","130",2020-07-01,"Darcey",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E3-131","E3","131",2020-07-01,"Darcey",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E3-133","E3","133",2020-07-01,"Darcey",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E3-134","E3","134",2020-07-01,"Darcey",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E3-135","E3","135",2020-07-01,"Darcey",NA,NA,NA,1,NA,10,0,0,"Sprayed"
"E3-136","E3","136",2020-07-01,"Darcey",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E3-137","E3","137",2020-07-01,"Darcey",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E3-138","E3","138",2020-07-01,"Darcey",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E3-139","E3","139",2020-07-01,"Darcey",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E3-140","E3","140",2020-07-01,"Darcey",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E3-141","E3","141",2020-07-01,"Darcey",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E3-142","E3","142",2020-07-01,"Darcey",NA,NA,NA,NA,NA,NA,NA,NA,"Sprayed"
"E3-143","E3","143",2020-07-01,"Darcey",NA,NA,NA,0,NA,8,0,0,"Sprayed"
"E3-144","E3","144",2020-07-01,"Darcey",NA,NA,NA,0,NA,7,0,0,"Sprayed"
"E3-145","E3","145",2020-07-01,"Darcey",NA,NA,NA,1,NA,9,0,0,"Sprayed"
"E3-146","E3","146",2020-07-01,"Darcey",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E3-147","E3","147",2020-07-01,"Darcey",NA,NA,NA,0,NA,1,0,0,"Sprayed"
"E3-148","E3","148",2020-07-01,"Darcey",NA,NA,NA,1,NA,6,0,0,"Sprayed"
"E3-149","E3","149",2020-07-01,"Darcey",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E3-150","E3","150",2020-07-01,"Darcey",NA,NA,NA,1,NA,4,0,0,"Sprayed"
"E3-151","E3","151",2020-07-01,"Darcey",NA,NA,NA,1,NA,3,0,0,"Sprayed"
"E3-152","E3","152",2020-07-01,"Darcey",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E3-153","E3","153",2020-07-01,"Darcey",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E3-154","E3","154",2020-07-01,"Darcey",NA,NA,NA,0,NA,1,0,0,"Sprayed"
"E3-156","E3","156",2020-07-01,"Darcey",NA,NA,NA,0,NA,11,0,0,"Sprayed"
"E3-157","E3","157",2020-07-01,"Darcey",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E3-158","E3","158",2020-07-01,"Darcey",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E3-159","E3","159",2020-07-01,"Darcey",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E3-160","E3","160",2020-07-01,"Darcey",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E3-161","E3","161",2020-07-01,"Darcey",NA,NA,NA,1,NA,19,0,0,"Sprayed"
"E3-162","E3","162",2020-07-01,"Darcey",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E3-163","E3","163",2020-07-01,"Darcey",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E3-164","E3","164",2020-07-01,"Darcey",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E3-165","E3","165",2020-07-01,"Darcey",NA,NA,NA,0,NA,7,0,0,"Sprayed"
"E3-167","E3","167",2020-07-01,"Darcey",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E3-168","E3","168",2020-07-01,"Darcey",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E3-169","E3","169",2020-07-01,"Darcey",NA,NA,NA,0,NA,1,0,0,"Sprayed"
"E3-170","E3","170",2020-07-01,"Darcey",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E3-171","E3","171",2020-07-01,"Darcey",NA,NA,NA,0,NA,9,0,0,"Sprayed"
"E3-172","E3","172",2020-07-01,"Darcey",NA,NA,NA,0,NA,6,0,0,"Sprayed"
"E3-173","E3","173",2020-07-01,"Darcey",NA,NA,NA,2,NA,7,0,0,"Sprayed"
"E3-175","E3","175",2020-07-01,"Darcey",NA,NA,NA,0,NA,4,0,0,"Sprayed"
"E3-176","E3","176",2020-07-01,"Darcey",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E3-177","E3","177",2020-07-01,"Darcey",NA,NA,NA,1,NA,1,0,0,"Sprayed"
"E3-178","E3","178",2020-07-01,"Darcey",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E3-179","E3","179",2020-07-01,"Darcey",NA,NA,NA,0,NA,2,0,0,"Sprayed"
"E3-180","E3","180",2020-07-01,"Darcey",NA,NA,NA,1,NA,7,0,0,"Sprayed"
"E3-181","E3","181",2020-07-01,"Darcey",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E3-182","E3","182",2020-07-01,"Darcey",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E3-183","E3","183",2020-07-01,"Darcey",NA,NA,NA,0,NA,8,0,0,"Sprayed"
"E3-184","E3","184",2020-07-01,"Darcey",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E3-185","E3","185",2020-07-01,"Darcey",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E3-186","E3","186",2020-07-01,"Darcey",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E3-187","E3","187",2020-07-01,"Darcey",NA,NA,NA,0,NA,9,0,0,"Sprayed"
"E3-188","E3","188",2020-07-01,"Darcey",NA,NA,NA,0,NA,1,0,0,"Sprayed"
"E3-189","E3","189",2020-07-01,"Darcey",NA,NA,NA,0,NA,3,0,0,"Sprayed"
"E3-190","E3","190",2020-07-01,"Darcey",NA,NA,NA,0,NA,9,0,0,"Sprayed"
"E3-191","E3","191",2020-07-01,"Darcey",NA,NA,NA,0,NA,1,0,0,"Sprayed"
"E3-192","E3","192",2020-07-01,"Darcey",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E3-193","E3","193",2020-07-01,"Darcey",NA,NA,NA,1,NA,3,1,0.25,"Sprayed"
"E3-194","E3","194",2020-07-01,"Darcey",NA,NA,NA,0,NA,5,0,0,"Sprayed"
"E3-195","E3","195",2020-07-01,"Darcey",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E3-196","E3","196",2020-07-01,"Darcey",NA,NA,NA,1,NA,10,0,0,"Sprayed"
"E3-197","E3","197",2020-07-01,"Darcey",NA,NA,NA,1,NA,8,0,0,"Sprayed"
"E3-198","E3","198",2020-07-01,"Darcey",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E3-199","E3","199",2020-07-01,"Darcey",NA,NA,NA,1,NA,10,0,0,"Sprayed"
"E3-200","E3","200",2020-07-01,"Darcey",NA,NA,NA,1,NA,5,0,0,"Sprayed"
"E4-1","E4","1",2020-07-01,"Damian",NA,NA,NA,NA,NA,NA,NA,NA,"Unsprayed"
"E4-2","E4","2",2020-07-01,"Damian",NA,NA,NA,NA,NA,NA,NA,NA,"Unsprayed"
"E4-3","E4","3",2020-07-01,"Damian",NA,NA,NA,5,NA,0,7,1,"Unsprayed"
"E4-4","E4","4",2020-07-01,"Damian",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E4-5","E4","5",2020-07-01,"Damian",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E4-6","E4","6",2020-07-01,"Damian",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E4-7","E4","7",2020-07-01,"Damian",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E4-8","E4","8",2020-07-01,"Damian",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E4-9","E4","9",2020-07-01,"Damian",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E4-10","E4","10",2020-07-01,"Damian",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E4-11","E4","11",2020-07-01,"Damian",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E4-12","E4","12",2020-07-01,"Damian",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E4-13","E4","13",2020-07-01,"Damian",NA,NA,NA,5,NA,0,10,1,"Unsprayed"
"E4-14","E4","14",2020-07-01,"Damian",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E4-15","E4","15",2020-07-01,"Damian",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E4-16","E4","16",2020-07-01,"Damian",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E4-17","E4","17",2020-07-01,"Damian",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E4-18","E4","18",2020-07-01,"Damian",NA,NA,NA,5,NA,0,9,1,"Unsprayed"
"E4-19","E4","19",2020-07-01,"Damian",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E4-20","E4","20",2020-07-01,"Damian",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E4-21","E4","21",2020-07-01,"Damian",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E4-22","E4","22",2020-07-01,"Damian",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E4-23","E4","23",2020-07-01,"Damian",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E4-24","E4","24",2020-07-01,"Damian",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E4-25","E4","25",2020-07-01,"Damian",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E4-26","E4","26",2020-07-01,"Damian",NA,NA,NA,5,NA,0,1,1,"Unsprayed"
"E4-27","E4","27",2020-07-01,"Damian",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E4-28","E4","28",2020-07-01,"Damian",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E4-29","E4","29",2020-07-01,"Damian",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E4-30","E4","30",2020-07-01,"Damian",NA,NA,NA,5,NA,0,1,1,"Unsprayed"
"E4-31","E4","31",2020-07-01,"Damian",NA,NA,NA,5,NA,0,1,1,"Unsprayed"
"E4-32","E4","32",2020-07-01,"Damian",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E4-33","E4","33",2020-07-01,"Damian",NA,NA,NA,5,NA,0,6,1,"Unsprayed"
"E4-34","E4","34",2020-07-01,"Damian",NA,NA,NA,5,NA,0,6,1,"Unsprayed"
"E4-35","E4","35",2020-07-01,"Damian",NA,NA,NA,5,NA,0,7,1,"Unsprayed"
"E4-36","E4","36",2020-07-01,"Damian",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E4-37","E4","37",2020-07-01,"Damian",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E4-38","E4","38",2020-07-01,"Damian",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E4-39","E4","39",2020-07-01,"Damian",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E4-40","E4","40",2020-07-01,"Damian",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E4-41","E4","41",2020-07-01,"Damian",NA,NA,NA,5,NA,0,11,1,"Unsprayed"
"E4-42","E4","42",2020-07-01,"Damian",NA,NA,NA,NA,NA,NA,NA,NA,"Unsprayed"
"E4-43","E4","43",2020-07-01,"Damian",NA,NA,NA,5,NA,0,1,1,"Unsprayed"
"E4-44","E4","44",2020-07-01,"Damian",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E4-45","E4","45",2020-07-01,"Damian",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E4-46","E4","46",2020-07-01,"Damian",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E4-47","E4","47",2020-07-01,"Damian",NA,NA,NA,NA,NA,NA,NA,NA,"Unsprayed"
"E4-48","E4","48",2020-07-01,"Damian",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E4-49","E4","49",2020-07-01,"Damian",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E4-50","E4","50",2020-07-01,"Damian",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E4-51","E4","51",2020-07-01,"Damian",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E4-52","E4","52",2020-07-01,"Damian",NA,NA,NA,5,NA,0,8,1,"Unsprayed"
"E4-53","E4","53",2020-07-01,"Damian",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E4-54","E4","54",2020-07-01,"Damian",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E4-55","E4","55",2020-07-01,"Damian",NA,NA,NA,5,NA,0,6,1,"Unsprayed"
"E4-56","E4","56",2020-07-01,"Damian",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E4-57","E4","57",2020-07-01,"Damian",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E4-58","E4","58",2020-07-01,"Damian",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E4-59","E4","59",2020-07-01,"Damian",NA,NA,NA,NA,NA,NA,NA,NA,"Unsprayed"
"E4-60","E4","60",2020-07-01,"Damian",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E4-61","E4","61",2020-07-01,"Damian",NA,NA,NA,5,NA,0,7,1,"Unsprayed"
"E4-62","E4","62",2020-07-01,"Damian",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E4-63","E4","63",2020-07-01,"Damian",NA,NA,NA,5,NA,0,8,1,"Unsprayed"
"E4-64","E4","64",2020-07-01,"Damian",NA,NA,NA,5,NA,0,5,1,"Unsprayed"
"E4-65","E4","65",2020-07-01,"Damian",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E4-66","E4","66",2020-07-01,"Damian",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E4-67","E4","67",2020-07-01,"Damian",NA,NA,NA,5,NA,0,1,1,"Unsprayed"
"E4-68","E4","68",2020-07-01,"Damian",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E4-69","E4","69",2020-07-01,"Damian",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E4-70","E4","70",2020-07-01,"Damian",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E4-71","E4","71",2020-07-01,"Damian",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E4-72","E4","72",2020-07-01,"Damian",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E4-73","E4","73",2020-07-01,"Damian",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E4-74","E4","74",2020-07-01,"Damian",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E4-75","E4","75",2020-07-01,"Damian",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E4-76","E4","76",2020-07-01,"Damian",NA,NA,NA,5,NA,0,1,1,"Unsprayed"
"E4-77","E4","77",2020-07-01,"Damian",NA,NA,NA,5,NA,0,1,1,"Unsprayed"
"E4-78","E4","78",2020-07-01,"Damian",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E4-79","E4","79",2020-07-01,"Damian",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E4-80","E4","80",2020-07-01,"Damian",NA,NA,NA,5,NA,0,1,1,"Unsprayed"
"E4-81","E4","81",2020-07-01,"Damian",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E4-82","E4","82",2020-07-01,"Damian",NA,NA,NA,5,NA,0,1,1,"Unsprayed"
"E4-83","E4","83",2020-07-01,"Damian",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E4-84","E4","84",2020-07-01,"Damian",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E4-85","E4","85",2020-07-01,"Damian",NA,NA,NA,NA,NA,NA,NA,NA,"Unsprayed"
"E4-86","E4","86",2020-07-01,"Damian",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E4-87","E4","87",2020-07-01,"Damian",NA,NA,NA,5,NA,0,1,1,"Unsprayed"
"E4-88","E4","88",2020-07-01,"Damian",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E4-89","E4","89",2020-07-01,"Damian",NA,NA,NA,5,NA,0,3,1,"Unsprayed"
"E4-90","E4","90",2020-07-01,"Damian",NA,NA,NA,5,NA,0,1,1,"Unsprayed"
"E4-91","E4","91",2020-07-01,"Damian",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E4-92","E4","92",2020-07-01,"Damian",NA,NA,NA,5,NA,0,7,1,"Unsprayed"
"E4-93","E4","93",2020-07-01,"Damian",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E4-94","E4","94",2020-07-01,"Damian",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E4-95","E4","95",2020-07-01,"Damian",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E4-96","E4","96",2020-07-01,"Damian",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
"E4-97","E4","97",2020-07-01,"Damian",NA,NA,NA,5,NA,0,2,1,"Unsprayed"
"E4-98","E4","98",2020-07-01,"Damian",NA,NA,NA,5,NA,0,1,1,"Unsprayed"
"E4-99","E4","99",2020-07-01,"Damian",NA,NA,NA,5,NA,0,8,1,"Unsprayed"
"E4-100","E4","100",2020-07-01,"Damian",NA,NA,NA,5,NA,0,8,1,"Unsprayed"
"E4-101","E4","101",2020-07-01,"Damian",NA,NA,NA,5,NA,0,4,1,"Unsprayed"
