"Ind","Block","Pos","Date","Measurer","Veg","Bud","Flr","Fert","Abt","M","S","N","round","ind_round"
"E4-183","E4","183",2022-07-08,"Logan",68,NA,NA,NA,NA,"","","",NA,"E4-183_NA"
"E4-184","E4","184",2022-07-08,"Logan",76,NA,NA,NA,NA,"","","",NA,"E4-184_NA"
"E4-185","E4","185",2022-07-08,"Logan",79,NA,NA,NA,NA,"","","",NA,"E4-185_NA"
"E4-186","E4","186",2022-07-08,"Logan",27,NA,NA,NA,NA,"","","",NA,"E4-186_NA"
"E4-187","E4","187",2022-07-08,"Logan",83,NA,NA,NA,NA,"","","",NA,"E4-187_NA"
"E4-188","E4","188",2022-07-08,"Logan",76,NA,NA,NA,NA,"","","",NA,"E4-188_NA"
"E4-189","E4","189",2022-07-08,"Logan",46,NA,NA,NA,NA,"","","",NA,"E4-189_NA"
"E4-190","E4","190",2022-07-08,"Logan",81,NA,NA,NA,NA,"","","",NA,"E4-190_NA"
"E4-191","E4","191",2022-07-08,"Logan",82,NA,NA,NA,NA,"","","",NA,"E4-191_NA"
"E4-192","E4","192",2022-07-08,"Logan",82,NA,NA,NA,NA,"","","",NA,"E4-192_NA"
"E4-193","E4","193",2022-07-08,"Logan",70,NA,NA,NA,NA,"","","",NA,"E4-193_NA"
"E4-194","E4","194",2022-07-08,"Logan",85,NA,NA,NA,NA,"","","",NA,"E4-194_NA"
"E4-195","E4","195",2022-07-08,"Logan",81,NA,NA,NA,NA,"","","",NA,"E4-195_NA"
"E4-196","E4","196",2022-07-08,"Logan",53,NA,NA,NA,NA,"","","",NA,"E4-196_NA"
"E4-197","E4","197",2022-07-08,"Logan",75,NA,NA,NA,NA,"","","",NA,"E4-197_NA"
"E4-198","E4","198",2022-07-08,"Logan",74,77,NA,NA,NA,"","","",NA,"E4-198_NA"
"E4-199","E4","199",2022-07-08,"Logan",64,71,NA,NA,NA,"","","",NA,"E4-199_NA"
"E4-200","E4","200",2022-07-08,"Logan",73,NA,NA,NA,NA,"","","",NA,"E4-200_NA"
"E4-201","E4","201",2022-07-08,"Logan",79,NA,NA,NA,NA," "," "," ",NA,"E4-201_NA"
"E5-1","E5","1",2022-07-08,"Maria ",70,74,NA,NA,NA,"","","",NA,"E5-1_NA"
"E5-2","E5","2",2022-07-08,"Maria ",82,NA,NA,NA,NA,"","","",NA,"E5-2_NA"
"E5-3","E5","3",2022-07-08,"Maria ",85,94,NA,NA,NA,"","","",NA,"E5-3_NA"
"E5-4","E5","4",2022-07-08,"Maria ",91,109,101,NA,NA,"","","",NA,"E5-4_NA"
"E5-5","E5","5",2022-07-08,"Maria ",99,104,121,NA,NA,"","","",NA,"E5-5_NA"
"E5-6","E5","6",2022-07-08,"Maria ",116,123,NA,NA,NA,"","","",NA,"E5-6_NA"
"E5-7","E5","7",2022-07-08,"Maria ",NA,NA,NA,NA,NA,"","","",NA,"E5-7_NA"
"E5-8","E5","8",2022-07-08,"Maria ",111,114,NA,NA,NA,"","","",NA,"E5-8_NA"
"E5-9","E5","9",2022-07-08,"Maria ",75,84,NA,NA,NA,"","","",NA,"E5-9_NA"
"E5-10","E5","10",2022-07-08,"Maria ",99,112,106,NA,NA,"","","",NA,"E5-10_NA"
"E5-11","E5","11",2022-07-08,"Maria ",106,112,NA,NA,NA,"","","",NA,"E5-11_NA"
"E5-12","E5","12",2022-07-08,"Maria ",100,106,NA,NA,NA,"","","",NA,"E5-12_NA"
"E5-13","E5","13",2022-07-08,"Maria ",99,101,NA,NA,NA,"","","",NA,"E5-13_NA"
"E5-14","E5","14",2022-07-08,"Maria ",NA,NA,NA,NA,NA,"","","",NA,"E5-14_NA"
"E5-15","E5","15",2022-07-08,"Maria ",92,95,NA,NA,NA,"","","",NA,"E5-15_NA"
"E5-16","E5","16",2022-07-08,"Maria ",82,NA,NA,NA,NA,"","","",NA,"E5-16_NA"
"E5-17","E5","17",2022-07-08,"Maria ",96,99,NA,NA,NA,"","","",NA,"E5-17_NA"
"E5-18","E5","18",2022-07-08,"Maria ",63,NA,NA,NA,NA,"","","",NA,"E5-18_NA"
"E5-19","E5","19",2022-07-08,"Maria ",113,132,124,NA,NA,"","","",NA,"E5-19_NA"
"E5-20","E5","20",2022-07-08,"Maria ",70,72,NA,NA,NA,"","","",NA,"E5-20_NA"
"E5-21","E5","21",2022-07-08,"Maria ",124,127,NA,NA,NA,"","","",NA,"E5-21_NA"
"E5-22","E5","22",2022-07-08,"Maria ",50,51,NA,NA,NA,"","","",NA,"E5-22_NA"
"E5-23","E5","23",2022-07-08,"Maria ",117,NA,NA,NA,NA,"","","",NA,"E5-23_NA"
"E5-24","E5","24",2022-07-08,"Maria ",90,93,NA,NA,NA,"","","",NA,"E5-24_NA"
"E5-25","E5","25",2022-07-08,"Maria ",73,NA,NA,NA,NA," "," "," ",NA,"E5-25_NA"
"E5-26","E5","26",2022-07-08,"Maria ",54,65,59,NA,NA,"","","",NA,"E5-26_NA"
"E5-27","E5","27",2022-07-08,"Maria ",80,86,NA,NA,NA,"","","",NA,"E5-27_NA"
"E5-28","E5","28",2022-07-08,"Maria ",97,99,NA,NA,NA,"","","",NA,"E5-28_NA"
"E5-29","E5","29",2022-07-08,"Maria ",90,NA,NA,NA,NA,"","","",NA,"E5-29_NA"
"E5-30","E5","30",2022-07-08,"Maria ",NA,NA,NA,NA,NA,"","","",NA,"E5-30_NA"
"E5-31","E5","31",2022-07-08,"Maria ",86,94,NA,NA,NA,"","","",NA,"E5-31_NA"
"E5-32","E5","32",2022-07-08,"Maria ",NA,NA,NA,NA,NA,"","","",NA,"E5-32_NA"
"E5-33","E5","33",2022-07-08,"Maria ",87,93,NA,NA,NA,"","","",NA,"E5-33_NA"
"E5-34","E5","34",2022-07-08,"Maria ",89,97,NA,NA,NA,"","","",NA,"E5-34_NA"
"E5-35","E5","35",2022-07-08,"Maria ",107,113,NA,NA,NA,"","","",NA,"E5-35_NA"
"E5-36","E5","36",2022-07-08,"Maria ",NA,NA,NA,NA,NA,"","","",NA,"E5-36_NA"
"E5-37","E5","37",2022-07-08,"Maria ",83,NA,NA,NA,NA,"","","",NA,"E5-37_NA"
"E5-38","E5","38",2022-07-08,"Maria ",59,NA,NA,NA,NA,"","","",NA,"E5-38_NA"
"E5-39","E5","39",2022-07-08,"Maria ",139,NA,NA,NA,NA,"","","",NA,"E5-39_NA"
"E5-40","E5","40",2022-07-08,"Maria ",103,NA,NA,NA,NA,"","","",NA,"E5-40_NA"
"E5-41","E5","41",2022-07-08,"Maria ",NA,NA,NA,NA,NA,"","","",NA,"E5-41_NA"
"E5-42","E5","42",2022-07-08,"Maria ",76,78,NA,NA,NA,"","","",NA,"E5-42_NA"
"E5-43","E5","43",2022-07-08,"Maria ",NA,NA,NA,NA,NA,"","","",NA,"E5-43_NA"
"E5-44","E5","44",2022-07-08,"Maria ",76,NA,NA,NA,NA,"","","",NA,"E5-44_NA"
"E5-45","E5","45",2022-07-08,"Maria ",71,NA,NA,NA,NA,"","","",NA,"E5-45_NA"
"E5-46","E5","46",2022-07-08,"Maria ",87,90,NA,NA,NA,"","","",NA,"E5-46_NA"
"E5-47","E5","47",2022-07-08,"Maria ",68,NA,NA,NA,NA,"","","",NA,"E5-47_NA"
"E5-48","E5","48",2022-07-08,"Maria ",95,102,NA,NA,NA,"","","",NA,"E5-48_NA"
"E5-49","E5","49",2022-07-08,"Maria ",55,NA,NA,NA,NA,"","","",NA,"E5-49_NA"
"E5-50","E5","50",2022-07-08,"Maria ",93,99,NA,NA,NA," "," "," ",NA,"E5-50_NA"
"E5-51","E5","51",2022-07-08,"Maria ",100,110,101,NA,NA,"","","",NA,"E5-51_NA"
"E5-52","E5","52",2022-07-08,"Maria ",99,112,NA,NA,NA,"","","",NA,"E5-52_NA"
"E5-53","E5","53",2022-07-08,"Maria ",NA,NA,NA,NA,NA,"","","",NA,"E5-53_NA"
"E5-54","E5","54",2022-07-08,"Maria ",87,NA,NA,NA,NA,"","","",NA,"E5-54_NA"
"E5-55","E5","55",2022-07-08,"Maria ",61,63,NA,NA,NA,"","","",NA,"E5-55_NA"
"E5-56","E5","56",2022-07-08,"Maria ",130,137,NA,NA,NA,"","","",NA,"E5-56_NA"
"E5-57","E5","57",2022-07-08,"Maria ",84,NA,NA,NA,NA,"","","",NA,"E5-57_NA"
"E5-58","E5","58",2022-07-08,"Maria ",NA,NA,NA,NA,NA,"","","",NA,"E5-58_NA"
"E5-59","E5","59",2022-07-08,"Maria ",93,95,NA,NA,NA,"","","",NA,"E5-59_NA"
"E5-60","E5","60",2022-07-08,"Maria ",80,81,NA,NA,NA,"","","",NA,"E5-60_NA"
"E5-61","E5","61",2022-07-08,"Maria ",97,107,126,NA,NA,"","","",NA,"E5-61_NA"
"E5-62","E5","62",2022-07-08,"Maria ",87,90,NA,NA,NA,"","","",NA,"E5-62_NA"
"E5-63","E5","63",2022-07-08,"Maria ",80,84,NA,NA,NA,"","","",NA,"E5-63_NA"
"E5-64","E5","64",2022-07-08,"Maria ",104,111,NA,NA,NA,"","","",NA,"E5-64_NA"
"E5-65","E5","65",2022-07-08,"Maria ",NA,NA,NA,NA,NA,"","","",NA,"E5-65_NA"
"E5-66","E5","66",2022-07-08,"Maria ",NA,NA,NA,NA,NA,"","","",NA,"E5-66_NA"
"E5-67","E5","67",2022-07-08,"Maria ",NA,NA,NA,NA,NA,"","","",NA,"E5-67_NA"
"E5-68","E5","68",2022-07-08,"Maria ",90,NA,NA,NA,NA,"","","",NA,"E5-68_NA"
"E5-69","E5","69",2022-07-08,"Maria ",91,NA,NA,NA,NA,"","","",NA,"E5-69_NA"
"E5-70","E5","70",2022-07-08,"Maria ",63,NA,NA,NA,NA,"","","",NA,"E5-70_NA"
"E5-71","E5","71",2022-07-08,"Maria ",118,125,NA,NA,NA,"","","",NA,"E5-71_NA"
"E5-72","E5","72",2022-07-08,"Maria ",123,NA,NA,NA,NA,"","","",NA,"E5-72_NA"
"E5-73","E5","73",2022-07-08,"Maria ",80,NA,NA,NA,NA,"","","",NA,"E5-73_NA"
"E5-74","E5","74",2022-07-08,"Maria ",34,NA,NA,NA,NA,"","","",NA,"E5-74_NA"
"E5-75","E5","75",2022-07-08,"Maria ",102,107,NA,NA,NA," "," "," ",NA,"E5-75_NA"
"E5-76","E5","76",2022-07-08,"Maria ",73,90,83,NA,NA,"","","",NA,"E5-76_NA"
"E5-77","E5","77",2022-07-08,"Maria ",106,116,109,NA,NA,"","","",NA,"E5-77_NA"
"E5-78","E5","78",2022-07-08,"Maria ",NA,NA,NA,NA,NA,"","","",NA,"E5-78_NA"
"E5-79","E5","79",2022-07-08,"Maria ",80,82,NA,NA,NA,"","","",NA,"E5-79_NA"
"E5-80","E5","80",2022-07-08,"Maria ",74,NA,NA,NA,NA,"","","",NA,"E5-80_NA"
"E5-81","E5","81",2022-07-08,"Maria ",NA,NA,NA,NA,NA,"","","",NA,"E5-81_NA"
"E5-82","E5","82",2022-07-08,"Maria ",96,NA,NA,NA,NA,"","","",NA,"E5-82_NA"
"E5-83","E5","83",2022-07-08,"Maria ",NA,NA,NA,NA,NA,"","","",NA,"E5-83_NA"
"E5-84","E5","84",2022-07-08,"Maria ",NA,NA,NA,NA,NA,"","","",NA,"E5-84_NA"
"E5-85","E5","85",2022-07-08,"Maria ",75,78,NA,NA,NA,"","","",NA,"E5-85_NA"
"E5-86","E5","86",2022-07-08,"Maria ",77,79,NA,NA,NA,"","","",NA,"E5-86_NA"
"E5-87","E5","87",2022-07-08,"Maria ",95,NA,NA,NA,NA,"","","",NA,"E5-87_NA"
"E5-88","E5","88",2022-07-08,"Maria ",96,NA,NA,NA,NA,"","","",NA,"E5-88_NA"
"E5-89","E5","89",2022-07-08,"Maria ",58,NA,NA,NA,NA,"","","",NA,"E5-89_NA"
"E5-90","E5","90",2022-07-08,"Maria ",61,NA,NA,NA,NA,"","","",NA,"E5-90_NA"
"E5-91","E5","91",2022-07-08,"Maria ",116,117,NA,NA,NA,"","","",NA,"E5-91_NA"
"E5-92","E5","92",2022-07-08,"Maria ",99,103,NA,NA,NA,"","","",NA,"E5-92_NA"
"E5-93","E5","93",2022-07-08,"Maria ",84,85,NA,NA,NA,"","","",NA,"E5-93_NA"
"E5-94","E5","94",2022-07-08,"Maria ",113,114,NA,NA,NA,"","","",NA,"E5-94_NA"
"E5-95","E5","95",2022-07-08,"Maria ",60,NA,NA,NA,NA,"","","",NA,"E5-95_NA"
"E5-96","E5","96",2022-07-08,"Maria ",60,NA,NA,NA,NA,"","","",NA,"E5-96_NA"
"E5-97","E5","97",2022-07-08,"Maria ",78,NA,NA,NA,NA,"","","",NA,"E5-97_NA"
"E5-98","E5","98",2022-07-08,"Maria ",98,NA,NA,NA,NA,"","","",NA,"E5-98_NA"
"E5-99","E5","99",2022-07-08,"Maria ",110,112,NA,NA,NA,"","","",NA,"E5-99_NA"
"E5-100","E5","100",2022-07-08,"Maria ",118,121,NA,NA,NA," "," "," ",NA,"E5-100_NA"
"E5-101","E5","101",2022-07-08,"Maria ",137,140,NA,NA,NA,"","","",NA,"E5-101_NA"
"E5-102","E5","102",2022-07-08,"Maria ",89,NA,NA,NA,NA,"","","",NA,"E5-102_NA"
"E5-103","E5","103",2022-07-08,"Maria ",119,137,145,NA,NA,"","","",NA,"E5-103_NA"
"E5-104","E5","104",2022-07-08,"Maria ",NA,NA,NA,NA,NA,"","","",NA,"E5-104_NA"
"E5-105","E5","105",2022-07-08,"Maria ",125,129,NA,NA,NA,"","","",NA,"E5-105_NA"
"E5-106","E5","106",2022-07-08,"Maria ",NA,NA,NA,NA,NA,"","","",NA,"E5-106_NA"
"E5-107","E5","107",2022-07-08,"Maria ",77,78,NA,NA,NA,"","","",NA,"E5-107_NA"
"E5-108","E5","108",2022-07-08,"Maria ",NA,NA,NA,NA,NA,"","","",NA,"E5-108_NA"
"E5-109","E5","109",2022-07-08,"Maria ",118,121,NA,NA,NA,"","","",NA,"E5-109_NA"
"E5-110","E5","110",2022-07-08,"Maria ",NA,NA,NA,NA,NA,"","","",NA,"E5-110_NA"
"E5-111","E5","111",2022-07-08,"Maria ",140,153,144,NA,NA,"","","",NA,"E5-111_NA"
"E5-112","E5","112",2022-07-08,"Maria ",86,88,NA,NA,NA,"","","",NA,"E5-112_NA"
"E5-113","E5","113",2022-07-08,"Maria ",139,142,NA,NA,NA,"","","",NA,"E5-113_NA"
"E5-114","E5","114",2022-07-08,"Maria ",63,64,NA,NA,NA,"","","",NA,"E5-114_NA"
"E5-115","E5","115",2022-07-08,"Maria ",132,137,NA,NA,NA,"","","",NA,"E5-115_NA"
"E5-116","E5","116",2022-07-08,"Maria ",94,NA,NA,NA,NA,"","","",NA,"E5-116_NA"
"E5-117","E5","117",2022-07-08,"Maria ",89,94,NA,NA,NA,"","","",NA,"E5-117_NA"
"E5-118","E5","118",2022-07-08,"Maria ",96,100,NA,NA,NA,"","","",NA,"E5-118_NA"
"E5-119","E5","119",2022-07-08,"Maria ",64,NA,NA,NA,NA,"","","",NA,"E5-119_NA"
"E5-120","E5","120",2022-07-08,"Maria ",105,120,112,NA,NA,"","","",NA,"E5-120_NA"
"E5-121","E5","121",2022-07-08,"Maria ",78,83,NA,NA,NA,"","","",NA,"E5-121_NA"
"E5-122","E5","122",2022-07-08,"Maria ",89,91,NA,NA,NA,"","","",NA,"E5-122_NA"
"E5-123","E5","123",2022-07-08,"Maria ",100,NA,NA,NA,NA,"","","",NA,"E5-123_NA"
"E5-124","E5","124",2022-07-08,"Maria ",39,NA,NA,NA,NA,"","","",NA,"E5-124_NA"
"E5-125","E5","125",2022-07-08,"Maria ",94,NA,NA,NA,NA," "," "," ",NA,"E5-125_NA"
"E5-126","E5","126",2022-07-08,"Maria ",79,81,NA,NA,NA,"","","",NA,"E5-126_NA"
"E5-127","E5","127",2022-07-08,"Maria ",76,86,79,NA,NA,"","","",NA,"E5-127_NA"
"E5-128","E5","128",2022-07-08,"Maria ",107,120,108,NA,NA,"","","",NA,"E5-128_NA"
"E5-129","E5","129",2022-07-08,"Maria ",67,70,NA,NA,NA,"","","",NA,"E5-129_NA"
"E5-130","E5","130",2022-07-08,"Maria ",75,NA,NA,NA,NA,"","","",NA,"E5-130_NA"
"E5-131","E5","131",2022-07-08,"Maria ",108,127,118,NA,NA,"","","",NA,"E5-131_NA"
"E5-132","E5","132",2022-07-08,"Maria ",56,68,61,NA,NA,"","","",NA,"E5-132_NA"
"E5-133","E5","133",2022-07-08,"Maria ",NA,NA,NA,NA,NA,"","","",NA,"E5-133_NA"
"E5-134","E5","134",2022-07-08,"Maria ",80,84,NA,NA,NA,"","","",NA,"E5-134_NA"
"E5-135","E5","135",2022-07-08,"Maria ",NA,NA,NA,NA,NA,"","","",NA,"E5-135_NA"
"E5-136","E5","136",2022-07-08,"Maria ",64,NA,NA,NA,NA,"","","",NA,"E5-136_NA"
"E5-137","E5","137",2022-07-08,"Maria ",118,127,119,NA,NA,"","","",NA,"E5-137_NA"
"E5-138","E5","138",2022-07-08,"Maria ",75,79,NA,NA,NA,"","","",NA,"E5-138_NA"
"E5-139","E5","139",2022-07-08,"Maria ",94,100,NA,NA,NA,"","","",NA,"E5-139_NA"
"E5-140","E5","140",2022-07-08,"Maria ",NA,NA,NA,NA,NA,"","","",NA,"E5-140_NA"
"E5-141","E5","141",2022-07-08,"Maria ",78,NA,NA,NA,NA,"","","",NA,"E5-141_NA"
"E5-142","E5","142",2022-07-08,"Maria ",93,95,NA,NA,NA,"","","",NA,"E5-142_NA"
"E5-143","E5","143",2022-07-08,"Maria ",95,NA,NA,NA,NA,"","","",NA,"E5-143_NA"
"E5-144","E5","144",2022-07-08,"Maria ",82,85,NA,NA,NA,"","","",NA,"E5-144_NA"
"E5-145","E5","145",2022-07-08,"Maria ",84,NA,94,NA,NA,"","","",NA,"E5-145_NA"
"E5-146","E5","146",2022-07-08,"Maria ",NA,NA,NA,NA,NA,"","","",NA,"E5-146_NA"
"E5-147","E5","147",2022-07-08,"Maria ",80,NA,NA,NA,NA,"","","",NA,"E5-147_NA"
"E5-148","E5","148",2022-07-08,"Maria ",79,86,NA,NA,NA,"","","",NA,"E5-148_NA"
"E5-149","E5","149",2022-07-08,"Maria ",58,NA,NA,NA,NA,"","","",NA,"E5-149_NA"
"E5-150","E5","150",2022-07-08,"Maria ",72,NA,NA,NA,NA," "," "," ",NA,"E5-150_NA"
"E5-151","E5","151",2022-07-08,"Maria ",99,102,NA,NA,NA,"","","",NA,"E5-151_NA"
"E5-152","E5","152",2022-07-08,"Maria ",54,NA,NA,NA,NA,"","","",NA,"E5-152_NA"
"E5-153","E5","153",2022-07-08,"Maria ",113,118,NA,NA,NA,"","","",NA,"E5-153_NA"
"E5-154","E5","154",2022-07-08,"Maria ",63,NA,NA,NA,NA,"","","",NA,"E5-154_NA"
"E5-155","E5","155",2022-07-08,"Maria ",70,NA,NA,NA,NA,"","","",NA,"E5-155_NA"
"E5-156","E5","156",2022-07-08,"Maria ",123,129,NA,NA,NA,"","","",NA,"E5-156_NA"
"E5-157","E5","157",2022-07-08,"Maria ",76,77,NA,NA,NA,"","","",NA,"E5-157_NA"
"E5-158","E5","158",2022-07-08,"Maria ",96,104,NA,NA,NA,"","","",NA,"E5-158_NA"
"E5-159","E5","159",2022-07-08,"Maria ",81,83,NA,NA,NA,"","","",NA,"E5-159_NA"
"E5-160","E5","160",2022-07-08,"Maria ",48,NA,NA,NA,NA,"","","",NA,"E5-160_NA"
"E5-161","E5","161",2022-07-08,"Maria ",107,123,112,NA,NA,"","","",NA,"E5-161_NA"
"E5-162","E5","162",2022-07-08,"Maria ",53,NA,NA,NA,NA,"","","",NA,"E5-162_NA"
"E5-163","E5","163",2022-07-08,"Maria ",123,NA,NA,NA,NA,"","","",NA,"E5-163_NA"
"E5-164","E5","164",2022-07-08,"Maria ",76,NA,NA,NA,NA,"","","",NA,"E5-164_NA"
"E5-165","E5","165",2022-07-08,"Maria ",87,93,NA,NA,NA,"","","",NA,"E5-165_NA"
"E5-166","E5","166",2022-07-08,"Maria ",NA,NA,NA,NA,NA,"","","",NA,"E5-166_NA"
"E5-167","E5","167",2022-07-08,"Maria ",66,78,70,NA,NA,"","","",NA,"E5-167_NA"
"E5-168","E5","168",2022-07-08,"Maria ",85,93,96,NA,NA,"","","",NA,"E5-168_NA"
"E5-169","E5","169",2022-07-08,"Maria ",NA,NA,NA,NA,NA,"","","",NA,"E5-169_NA"
"E5-170","E5","170",2022-07-08,"Maria ",95,97,NA,NA,NA,"","","",NA,"E5-170_NA"
"E5-171","E5","171",2022-07-08,"Maria ",99,NA,NA,NA,NA,"","","",NA,"E5-171_NA"
"E5-172","E5","172",2022-07-08,"Maria ",NA,NA,NA,NA,NA,"","","",NA,"E5-172_NA"
"E5-173","E5","173",2022-07-08,"Maria ",69,70,NA,NA,NA,"","","",NA,"E5-173_NA"
"E5-174","E5","174",2022-07-08,"Maria ",85,86,NA,NA,NA,"","","",NA,"E5-174_NA"
"E5-175","E5","175",2022-07-08,"Maria ",88,93,NA,NA,NA," "," "," ",NA,"E5-175_NA"
"E5-176","E5","176",2022-07-08,"Maria ",50,60,54,NA,NA,"","","",NA,"E5-176_NA"
"E5-177","E5","177",2022-07-08,"Maria ",43,NA,NA,NA,NA,"","","",NA,"E5-177_NA"
"E5-178","E5","178",2022-07-08,"Maria ",45,NA,NA,NA,NA,"","","",NA,"E5-178_NA"
"E5-179","E5","179",2022-07-08,"Maria ",94,103,NA,NA,NA,"","","",NA,"E5-179_NA"
"E5-180","E5","180",2022-07-08,"Maria ",81,82,NA,NA,NA,"","","",NA,"E5-180_NA"
"E5-181","E5","181",2022-07-08,"Maria ",87,92,NA,NA,NA,"","","",NA,"E5-181_NA"
"E5-182","E5","182",2022-07-08,"Maria ",103,NA,NA,NA,NA,"","","",NA,"E5-182_NA"
"E5-183","E5","183",2022-07-08,"Maria ",129,130,NA,NA,NA,"","","",NA,"E5-183_NA"
"E5-184","E5","184",2022-07-08,"Maria ",56,NA,NA,NA,NA,"","","",NA,"E5-184_NA"
"E5-185","E5","185",2022-07-08,"Maria ",54,NA,NA,NA,NA,"","","",NA,"E5-185_NA"
"E5-186","E5","186",2022-07-08,"Maria ",112,122,NA,NA,NA,"","","",NA,"E5-186_NA"
"E5-187","E5","187",2022-07-08,"Maria ",51,52,NA,NA,NA,"","","",NA,"E5-187_NA"
"E5-188","E5","188",2022-07-08,"Maria ",82,86,NA,NA,NA,"","","",NA,"E5-188_NA"
"E5-189","E5","189",2022-07-08,"Maria ",92,95,NA,NA,NA,"","","",NA,"E5-189_NA"
"E5-190","E5","190",2022-07-08,"Maria ",NA,NA,NA,NA,NA,"","","",NA,"E5-190_NA"
"E5-191","E5","191",2022-07-08,"Maria ",108,121,NA,NA,NA,"","","",NA,"E5-191_NA"
"E5-192","E5","192",2022-07-08,"Maria ",NA,NA,NA,NA,NA,"","","",NA,"E5-192_NA"
"E5-193","E5","193",2022-07-08,"Maria ",64,NA,NA,NA,NA,"","","",NA,"E5-193_NA"
"E5-194","E5","194",2022-07-08,"Maria ",62,NA,NA,NA,NA,"","","",NA,"E5-194_NA"
"E5-195","E5","195",2022-07-08,"Maria ",NA,NA,NA,NA,NA,"","","",NA,"E5-195_NA"
"E5-196","E5","196",2022-07-08,"Maria ",77,79,NA,NA,NA,"","","",NA,"E5-196_NA"
"E5-197","E5","197",2022-07-08,"Maria ",77,80,NA,NA,NA,"","","",NA,"E5-197_NA"
"E5-198","E5","198",2022-07-08,"Maria ",102,107,NA,NA,NA,"","","",NA,"E5-198_NA"
"E5-199","E5","199",2022-07-08,"Maria ",101,118,108,NA,NA,"","","",NA,"E5-199_NA"
"E5-200","E5","200",2022-07-08,"Maria ",125,127,NA,NA,NA," "," "," ",NA,"E5-200_NA"
"E6-1","E6","1",2022-07-08,"Maria ",148,151,NA,NA,NA,"","","",NA,"E6-1_NA"
"E6-2","E6","2",2022-07-08,"Maria ",NA,NA,NA,NA,NA,"","","",NA,"E6-2_NA"
"E6-3","E6","3",2022-07-08,"Maria ",119,140,133,NA,NA,"","","",NA,"E6-3_NA"
"E6-4","E6","4",2022-07-08,"Maria ",64,68,NA,NA,NA,"","","",NA,"E6-4_NA"
"E6-5","E6","5",2022-07-08,"Maria ",131,140,NA,NA,NA,"","","",NA,"E6-5_NA"
"E6-6","E6","6",2022-07-08,"Maria ",90,107,101,NA,NA,"","","",NA,"E6-6_NA"
"E6-7","E6","7",2022-07-08,"Maria ",89,96,NA,NA,NA,"","","",NA,"E6-7_NA"
"E6-8","E6","8",2022-07-08,"Maria ",77,94,88,NA,NA,"","","",NA,"E6-8_NA"
"E6-9","E6","9",2022-07-08,"Maria ",70,NA,NA,NA,NA,"","","",NA,"E6-9_NA"
"E6-10","E6","10",2022-07-08,"Maria ",60,NA,NA,NA,NA,"","","",NA,"E6-10_NA"
"E6-11","E6","11",2022-07-08,"Maria ",135,139,NA,NA,NA,"","","",NA,"E6-11_NA"
"E6-12","E6","12",2022-07-08,"Maria ",50,NA,NA,NA,NA,"","","",NA,"E6-12_NA"
"E6-13","E6","13",2022-07-08,"Maria ",71,73,NA,NA,NA,"","","",NA,"E6-13_NA"
"E6-14","E6","14",2022-07-08,"Maria ",93,NA,NA,NA,NA,"","","",NA,"E6-14_NA"
"E6-15","E6","15",2022-07-08,"Maria ",77,83,NA,NA,NA,"","","",NA,"E6-15_NA"
"E6-16","E6","16",2022-07-08,"Maria ",139,140,NA,NA,NA,"","","",NA,"E6-16_NA"
"E6-17","E6","17",2022-07-08,"Maria ",116,135,125,NA,NA,"","","",NA,"E6-17_NA"
"E6-18","E6","18",2022-07-08,"Maria ",85,88,NA,NA,NA,"","","",NA,"E6-18_NA"
"E6-19","E6","19",2022-07-08,"Maria ",121,134,127,NA,NA,"","","",NA,"E6-19_NA"
"E6-20","E6","20",2022-07-08,"Maria ",91,108,99,NA,NA,"","","",NA,"E6-20_NA"
"E6-21","E6","21",2022-07-08,"Maria ",114,119,NA,NA,NA,"","","",NA,"E6-21_NA"
"E6-22","E6","22",2022-07-08,"Maria ",127,138,NA,NA,NA,"","","",NA,"E6-22_NA"
"E6-23","E6","23",2022-07-08,"Maria ",105,108,NA,NA,NA,"","","",NA,"E6-23_NA"
"E6-24","E6","24",2022-07-08,"Maria ",99,NA,NA,NA,NA,"","","",NA,"E6-24_NA"
"E6-25","E6","25",2022-07-08,"Maria ",127,136,NA,NA,NA," "," "," ",NA,"E6-25_NA"
"E6-26","E6","26",2022-07-08,"Maria ",70,NA,NA,NA,NA,"","","",NA,"E6-26_NA"
"E6-27","E6","27",2022-07-08,"Maria ",100,105,NA,NA,NA,"","","",NA,"E6-27_NA"
"E6-28","E6","28",2022-07-08,"Maria ",134,139,NA,NA,NA,"","","",NA,"E6-28_NA"
"E6-29","E6","29",2022-07-08,"Maria ",96,NA,NA,NA,NA,"","","",NA,"E6-29_NA"
"E6-30","E6","30",2022-07-08,"Maria ",124,127,NA,NA,NA,"","","",NA,"E6-30_NA"
"E6-31","E6","31",2022-07-08,"Maria ",98,112,106,NA,NA,"","","",NA,"E6-31_NA"
"E6-32","E6","32",2022-07-08,"Maria ",126,130,NA,NA,NA,"","","",NA,"E6-32_NA"
"E6-33","E6","33",2022-07-08,"Maria ",87,103,NA,NA,NA,"","","",NA,"E6-33_NA"
"E6-34","E6","34",2022-07-08,"Maria ",141,144,NA,NA,NA,"","","",NA,"E6-34_NA"
"E6-35","E6","35",2022-07-08,"Maria ",101,106,NA,NA,NA,"","","",NA,"E6-35_NA"
"E6-36","E6","36",2022-07-08,"Maria ",168,170,NA,NA,NA,"","","",NA,"E6-36_NA"
"E6-37","E6","37",2022-07-08,"Maria ",90,109,100,NA,NA,"","","",NA,"E6-37_NA"
