"Ind","Block","Position","Date","Measurer","Veg","Bud","Flr","Frt","Abt","M","S","N","round","ind_round"
"E5-119","E5","119",2023-08-09,"Majo",62,NA,NA,NA,NA,"","Y","","10","E5-119_10"
"E5-120","E5","120",2023-08-09,"Majo",64,NA,NA,NA,NA,"","Y","","10","E5-120_10"
"E5-121","E5","121",2023-08-09,"Majo",40,NA,NA,NA,NA,"","","","10","E5-121_10"
"E5-122","E5","122",2023-08-09,"Majo",37,NA,NA,NA,NA,"","","","10","E5-122_10"
"E5-123","E5","123",2023-08-09,"Majo",94,NA,NA,NA,NA,"Y","","","10","E5-123_10"
"E5-124","E5","124",2023-08-09,"Majo",30,NA,NA,NA,NA,"","Y","","10","E5-124_10"
"E5-125","E5","125",2023-08-09,"Majo",NA,NA,NA,NA,NA,"","","","10","E5-125_10"
"E5-126","E5","126",2023-08-09,"Majo",61,NA,NA,NA,NA,"","","","10","E5-126_10"
"E5-127","E5","127",2023-08-09,"Majo",35,NA,NA,NA,NA,"Y","Y","","10","E5-127_10"
"E5-128","E5","128",2023-08-09,"Majo",100,104,NA,NA,NA,"","","","10","E5-128_10"
"E5-129","E5","129",2023-08-09,"Majo",24,NA,NA,NA,NA,"","Y","","10","E5-129_10"
"E5-130","E5","130",2023-08-09,"Majo",NA,NA,NA,NA,NA,"","","","10","E5-130_10"
"E5-131","E5","131",2023-08-09,"Majo",NA,NA,NA,NA,NA,"","Y","","10","E5-131_10"
"E5-132","E5","132",2023-08-09,"Majo",NA,NA,NA,NA,NA,"","","","10","E5-132_10"
"E5-133","E5","133",2023-08-09,"Majo",NA,NA,NA,NA,NA,"","","","10","E5-133_10"
"E5-134","E5","134",2023-08-09,"Majo",33,NA,NA,NA,NA,"","Y","","10","E5-134_10"
"E5-135","E5","135",2023-08-09,"Majo",NA,NA,NA,NA,NA,"","","","10","E5-135_10"
"E5-136","E5","136",2023-08-09,"Majo",54,NA,NA,NA,NA,"","Y","","10","E5-136_10"
"E5-137","E5","137",2023-08-09,"Majo",63,NA,NA,NA,NA,"","","","10","E5-137_10"
"E5-138","E5","138",2023-08-09,"Majo",64,NA,NA,NA,NA,"","Y","","10","E5-138_10"
"E5-139","E5","139",2023-08-09,"Majo",52,NA,NA,NA,NA,"","Y","","10","E5-139_10"
"E5-140","E5","140",2023-08-09,"Majo",71,NA,NA,NA,NA,"","Y","","10","E5-140_10"
"E5-141","E5","141",2023-08-09,"Majo",77,NA,NA,NA,NA,"","Y","","10","E5-141_10"
"E5-142","E5","142",2023-08-09,"Majo",105,112,NA,NA,NA,"","","","10","E5-142_10"
"E5-143","E5","143",2023-08-09,"Majo",105,NA,NA,NA,NA,"","","","10","E5-143_10"
"E5-144","E5","144",2023-08-09,"Majo",71,NA,NA,NA,NA,"","","","10","E5-144_10"
"E5-145","E5","145",2023-08-09,"Majo",89,NA,NA,NA,NA,"Y","","","10","E5-145_10"
"E5-146","E5","146",2023-08-09,"Majo",NA,NA,NA,NA,NA,"","","","10","E5-146_10"
"E5-147","E5","147",2023-08-09,"Majo",110,NA,NA,NA,NA,"","","","10","E5-147_10"
"E5-148","E5","148",2023-08-09,"Majo",72,NA,NA,NA,NA,"","","","10","E5-148_10"
"E5-149","E5","149",2023-08-09,"Majo",65,NA,NA,NA,NA,"","","","10","E5-149_10"
"E5-150","E5","150",2023-08-09,"Majo",86,NA,NA,NA,NA,"","","","10","E5-150_10"
"E5-151","E5","151",2023-08-09,"Majo",126,135,130,NA,NA,"","","","10","E5-151_10"
"E5-152","E5","152",2023-08-09,"Majo",75,NA,NA,NA,NA,"","","","10","E5-152_10"
"E5-153","E5","153",2023-08-09,"Majo",100,111,105,102,NA,"","","","10","E5-153_10"
"E5-154","E5","154",2023-08-09,"Majo",62,NA,NA,NA,NA,"","","","10","E5-154_10"
"E5-155","E5","155",2023-08-09,"Majo",58,NA,NA,NA,NA,"","","","10","E5-155_10"
"E5-156","E5","156",2023-08-09,"Majo",112,116,NA,NA,NA,"","","","10","E5-156_10"
"E5-157","E5","157",2023-08-09,"Majo",69,NA,NA,NA,NA,"","","","10","E5-157_10"
"E5-158","E5","158",2023-08-09,"Majo",92,NA,NA,NA,NA,"","","","10","E5-158_10"
"E5-159","E5","159",2023-08-09,"Majo",55,NA,NA,NA,NA,"","","","10","E5-159_10"
"E5-160","E5","160",2023-08-09,"Majo",82,NA,NA,NA,NA,"","","","10","E5-160_10"
"E5-161","E5","161",2023-08-09,"Majo",86,94,91,NA,NA,"","","","10","E5-161_10"
"E5-162","E5","162",2023-08-09,"Majo",58,NA,NA,NA,NA,"","","","10","E5-162_10"
"E5-163","E5","163",2023-08-09,"Majo",115,116,NA,NA,NA,"","","","10","E5-163_10"
"E5-164","E5","164",2023-08-09,"Majo",70,NA,NA,NA,NA,"","","","10","E5-164_10"
"E5-165","E5","165",2023-08-09,"Majo",77,NA,NA,NA,NA,"","","","10","E5-165_10"
"E5-166","E5","166",2023-08-09,"Majo",NA,NA,NA,NA,NA,"","","","10","E5-166_10"
"E5-167","E5","167",2023-08-09,"Majo",65,NA,NA,NA,NA,"","","","10","E5-167_10"
"E5-168","E5","168",2023-08-09,"Majo",86,93,89,NA,NA,"","","","10","E5-168_10"
"E5-169","E5","169",2023-08-09,"Majo",NA,NA,NA,NA,NA,"","","","10","E5-169_10"
"E5-170","E5","170",2023-08-09,"Majo",80,NA,NA,NA,NA,"","","","10","E5-170_10"
"E5-171","E5","171",2023-08-09,"Majo",109,112,NA,NA,NA,"","","","10","E5-171_10"
"E5-172","E5","172",2023-08-09,"Majo",56,NA,NA,NA,NA,"Y","","","10","E5-172_10"
"E5-173","E5","173",2023-08-09,"Majo",82,84,NA,NA,NA,"","","","10","E5-173_10"
"E5-174","E5","174",2023-08-09,"Majo",73,NA,NA,NA,NA,"","","","10","E5-174_10"
"E5-175","E5","175",2023-08-09,"Majo",NA,NA,NA,NA,NA,"","","","10","E5-175_10"
"E5-176","E5","176",2023-08-09,"Majo",55,NA,NA,NA,NA,"","","","10","E5-176_10"
"E5-177","E5","177",2023-08-09,"Majo",57,NA,NA,NA,NA,"Y","","","10","E5-177_10"
"E5-178","E5","178",2023-08-09,"Majo",54,NA,NA,NA,NA,"","","","10","E5-178_10"
"E5-179","E5","179",2023-08-09,"Majo",108,NA,NA,NA,NA,"","","","10","E5-179_10"
"E5-180","E5","180",2023-08-09,"Majo",105,106,NA,NA,NA,"","","","10","E5-180_10"
"E5-181","E5","181",2023-08-09,"Majo",166,NA,NA,NA,NA,"","","","10","E5-181_10"
"E5-182","E5","182",2023-08-09,"Majo",95,NA,NA,NA,NA,"Y","","","10","E5-182_10"
"E5-183","E5","183",2023-08-09,"Majo",155,159,NA,NA,NA,"","","","10","E5-183_10"
"E5-184","E5","184",2023-08-09,"Majo",65,NA,NA,NA,NA,"Y","","","10","E5-184_10"
"E5-185","E5","185",2023-08-09,"Majo",80,NA,NA,NA,NA,"","","","10","E5-185_10"
"E5-186","E5","186",2023-08-09,"Majo",100,107,103,NA,NA,"","","","10","E5-186_10"
"E5-187","E5","187",2023-08-09,"Majo",72,NA,NA,NA,NA,"","","","10","E5-187_10"
"E5-188","E5","188",2023-08-09,"Majo",38,NA,NA,NA,NA,"","Y","","10","E5-188_10"
"E5-189","E5","189",2023-08-09,"Majo",111,116,NA,NA,NA,"","","","10","E5-189_10"
"E5-190","E5","190",2023-08-09,"Majo",NA,NA,NA,NA,NA,"","","","10","E5-190_10"
"E5-191","E5","191",2023-08-09,"Majo",73,74,NA,NA,NA,"","","","10","E5-191_10"
"E5-192","E5","192",2023-08-09,"Majo",81,NA,NA,NA,NA,"","","","10","E5-192_10"
"E5-193","E5","193",2023-08-09,"Majo",62,NA,NA,NA,NA,"Y","","","10","E5-193_10"
"E5-194","E5","194",2023-08-09,"Majo",63,NA,NA,NA,NA,"","Y","","10","E5-194_10"
"E5-195","E5","195",2023-08-09,"Majo",NA,NA,NA,NA,NA,"","","","10","E5-195_10"
"E5-196","E5","196",2023-08-09,"Majo",82,83,NA,NA,NA,"","","","10","E5-196_10"
"E5-197","E5","197",2023-08-09,"Majo",82,NA,NA,NA,NA,"","","","10","E5-197_10"
"E5-198","E5","198",2023-08-09,"Majo",96,103,101,99,NA,"","","","10","E5-198_10"
"E5-199","E5","199",2023-08-09,"Majo",88,NA,NA,NA,NA,"","","","10","E5-199_10"
"E5-200","E5","200",2023-08-09,"Majo",108,NA,NA,NA,NA,"Y","","","10","E5-200_10"
"E6-1","E6","1",2023-08-09,"Majo",123,139,136,130,NA,"","","","10","E6-1_10"
"E6-2","E6","2",2023-08-09,"Majo",79,98,86,96,NA,"","","","10","E6-2_10"
"E6-3","E6","3",2023-08-09,"Majo",115,124.5,124,122,NA,"","","","10","E6-3_10"
"E6-4","E6","4",2023-08-09,"Majo",86,100,99,82,NA,"","","","10","E6-4_10"
"E6-5","E6","5",2023-08-09,"Majo",121,138,132,NA,NA,"","","","10","E6-5_10"
"E6-6","E6","6",2023-08-09,"Majo",101,NA,130,129,NA,"","","","10","E6-6_10"
"E6-7","E6","7",2023-08-09,"Majo",90,115,111,104,NA,"","","","10","E6-7_10"
"E6-8","E6","8",2023-08-09,"Majo",83,NA,NA,102,88,"","","","10","E6-8_10"
"E6-9","E6","9",2023-08-09,"Majo",91,NA,123,122,NA,"","","","10","E6-9_10"
"E6-10","E6","10",2023-08-09,"Majo",92,115,113,112,NA,"","","","10","E6-10_10"
"E6-11","E6","11",2023-08-09,"Majo",148,NA,157,153,NA,"","","","10","E6-11_10"
"E6-12","E6","12",2023-08-09,"Majo",77,79,NA,NA,NA,"","","","10","E6-12_10"
"E6-13","E6","13",2023-08-09,"Majo",88,110,109,108,NA,"","","","10","E6-13_10"
"E6-14","E6","14",2023-08-09,"Majo",130,151,150,147,NA,"","","","10","E6-14_10"
"E6-15","E6","15",2023-08-09,"Majo",NA,NA,NA,NA,NA,"","","","10","E6-15_10"
"E6-16","E6","16",2023-08-09,"Majo",162,182,177,170,NA,"","","","10","E6-16_10"
"E6-17","E6","17",2023-08-09,"Majo",129,NA,NA,166,NA,"","","","10","E6-17_10"
"E6-18","E6","18",2023-08-09,"Majo",113,131,128,127,NA,"","","","10","E6-18_10"
"E6-19","E6","19",2023-08-09,"Majo",150,177,175,175,NA,"","","","10","E6-19_10"
"E6-20","E6","20",2023-08-09,"Majo",102,137,133,129,NA,"","","","10","E6-20_10"
"E6-21","E6","21",2023-08-09,"Majo",139,174,171,160,NA,"","","","10","E6-21_10"
"E6-22","E6","22",2023-08-09,"Majo",138,153,149,142,NA,"","","","10","E6-22_10"
"E6-23","E6","23",2023-08-09,"Majo",119,141,136,130,NA,"","","","10","E6-23_10"
"E6-24","E6","24",2023-08-09,"Majo",106,136,132,127,NA,"","","","10","E6-24_10"
"E6-25","E6","25",2023-08-09,"Majo",138,161,156,151,NA,"","","","10","E6-25_10"
"E6-26","E6","26",2023-08-09,"Majo",100,116,108,106,NA,"","","","10","E6-26_10"
"E6-27","E6","27",2023-08-09,"Majo",111,137,134,128,NA,"","","","10","E6-27_10"
"E6-28","E6","28",2023-08-09,"Majo",120,147,142,138,NA,"","","","10","E6-28_10"
"E6-29","E6","29",2023-08-09,"Majo",127,150,142,130,NA,"","","","10","E6-29_10"
"E6-30","E6","30",2023-08-09,"Majo",143,172,165,155,NA,"","","","10","E6-30_10"
"E6-31","E6","31",2023-08-09,"Majo",112,131,125,116,NA,"","","","10","E6-31_10"
"E6-32","E6","32",2023-08-09,"Majo",129,161,155,149,NA,"","","","10","E6-32_10"
"E6-33","E6","33",2023-08-09,"Majo",114,143,137,133,NA,"","","","10","E6-33_10"
"E6-34","E6","34",2023-08-09,"Majo",131,147,138,NA,NA,"","","","10","E6-34_10"
"E6-35","E6","35",2023-08-09,"Majo",121,136,133,131,NA,"","","","10","E6-35_10"
"E6-36","E6","36",2023-08-09,"Majo",172,193,188,180,NA,"","","","10","E6-36_10"
"E6-37","E6","37",2023-08-09,"Majo",104,130,124,119,NA,"","","","10","E6-37_10"
"E6-38","E6","38",2023-08-09,"Majo",117,129,125,NA,NA,"","","","10","E6-38_10"
"E6-39","E6","39",2023-08-09,"Majo",120,141,136,126,NA,"","","","10","E6-39_10"
"E6-40","E6","40",2023-08-09,"Majo",87,119,116,109,NA,"","","","10","E6-40_10"
"E6-41","E6","41",2023-08-09,"Majo",94,NA,NA,127,NA,"","","","10","E6-41_10"
"E6-42","E6","42",2023-08-09,"Majo",128,140,130,NA,NA,"","","","10","E6-42_10"
"E6-43","E6","43",2023-08-09,"Majo",132,145,136,NA,NA,"","","","10","E6-43_10"
"E6-44","E6","44",2023-08-09,"Majo",106,121,120,118,NA,"","","","10","E6-44_10"
"E6-45","E6","45",2023-08-09,"Majo",120,146,141,134,NA,"","","","10","E6-45_10"
"E6-46","E6","46",2023-08-09,"Majo",144,163,160,154,NA,"","","","10","E6-46_10"
"E6-47","E6","47",2023-08-09,"Majo",122,145,143,134,NA,"","","","10","E6-47_10"
"E6-48","E6","48",2023-08-09,"Majo",101,138,136,132,NA,"","","","10","E6-48_10"
"E6-49","E6","49",2023-08-09,"Majo",106,123,119,113,NA,"","","","10","E6-49_10"
"E6-50","E6","50",2023-08-09,"Majo",138,156,150,144,NA,"","","","10","E6-50_10"
"E6-51","E6","51",2023-08-09,"Majo",127,155,152,145,NA,"","","","10","E6-51_10"
"E6-52","E6","52",2023-08-09,"Majo",115,127,120,118,NA,"","","","10","E6-52_10"
"E6-53","E6","53",2023-08-09,"Majo",116,135,133,129,NA,"","","","10","E6-53_10"
"E6-54","E6","54",2023-08-09,"Majo",121,128,127,123,NA,"","","","10","E6-54_10"
"E6-55","E6","55",2023-08-09,"Majo",117,131,125,118,NA,"","","","10","E6-55_10"
"E6-56","E6","56",2023-08-09,"Majo",112,144,139,130,NA,"","","","10","E6-56_10"
"E6-57","E6","57",2023-08-09,"Majo",127,163,159,152,NA,"","","","10","E6-57_10"
"E6-58","E6","58",2023-08-09,"Majo",140,158,154,148,NA,"","","","10","E6-58_10"
"E6-59","E6","59",2023-08-09,"Majo",141,158,156,152,NA,"","","","10","E6-59_10"
"E6-60","E6","60",2023-08-09,"Majo",139,168,162,150,NA,"","","","10","E6-60_10"
"E6-61","E6","61",2023-08-09,"Majo",103,129,128,125,NA,"","","","10","E6-61_10"
"E6-62","E6","62",2023-08-09,"Majo",141,163,157,152,NA,"","","","10","E6-62_10"
"E6-63","E6","63",2023-08-09,"Majo",127,150,145,140,NA,"","","","10","E6-63_10"
"E6-64","E6","64",2023-08-09,"Majo",107,112,NA,NA,NA,"","","","10","E6-64_10"
"E6-65","E6","65",2023-08-09,"Majo",126,150,144,137,NA,"","","","10","E6-65_10"
"E6-66","E6","66",2023-08-09,"Majo",132,148,146,141,NA,"","","","10","E6-66_10"
"E6-67","E6","67",2023-08-09,"Majo",130,141,137,132,NA,"","","","10","E6-67_10"
"E6-68","E6","68",2023-08-09,"Majo",104,137,133,128,NA,"","","","10","E6-68_10"
"E6-69","E6","69",2023-08-09,"Majo",136,NA,NA,150,NA,"","","","10","E6-69_10"
"E6-70","E6","70",2023-08-09,"Majo",111,NA,NA,121,NA,"","","","10","E6-70_10"
"E6-71","E6","71",2023-08-09,"Majo",110,NA,NA,133,NA,"","","","10","E6-71_10"
"E6-72","E6","72",2023-08-09,"Majo",106,126,121,110,NA,"","","","10","E6-72_10"
"E6-73","E6","73",2023-08-09,"Majo",134,161,158,152,NA,"","","","10","E6-73_10"
"E6-74","E6","74",2023-08-09,"Majo",86,NA,NA,NA,NA,"","","","10","E6-74_10"
"E6-75","E6","75",2023-08-09,"Majo",127,150,141,141,NA,"","","","10","E6-75_10"
"E6-76","E6","76",2023-08-09,"Majo",103,121,120,118,NA,"","","","10","E6-76_10"
"E6-77","E6","77",2023-08-09,"Majo",137,163,159,155,NA,"","","","10","E6-77_10"
"E6-78","E6","78",2023-08-09,"Majo",133,NA,153,152,NA,"","","","10","E6-78_10"
"E6-79","E6","79",2023-08-09,"Majo",126,144,139,136,NA,"","","","10","E6-79_10"
"E6-80","E6","80",2023-08-09,"Majo",141,166,162,157,NA,"","","","10","E6-80_10"
"E6-81","E6","81",2023-08-09,"Majo",NA,NA,NA,NA,NA,"","","","10","E6-81_10"
"E6-82","E6","82",2023-08-09,"Majo",141,165,162,157,NA,"","","","10","E6-82_10"
"E6-83","E6","83",2023-08-09,"Majo",152,168,158,NA,NA,"","","","10","E6-83_10"
"E6-84","E6","84",2023-08-09,"Majo",121,NA,NA,146,NA,"","","","10","E6-84_10"
"E6-85","E6","85",2023-08-09,"Majo",140,172,170,164,NA,"","","","10","E6-85_10"
"E6-86","E6","86",2023-08-09,"Majo",139,170,164,149,NA,"","","","10","E6-86_10"
"E6-87","E6","87",2023-08-09,"Majo",115,136,131,122,NA,"","","","10","E6-87_10"
"E6-88","E6","88",2023-08-09,"Majo",132,136,NA,NA,NA,"","","","10","E6-88_10"
"E6-89","E6","89",2023-08-09,"Majo",120,138,135,131,NA,"","","","10","E6-89_10"
"E6-90","E6","90",2023-08-09,"Majo",129,137,132,NA,NA,"","","","10","E6-90_10"
"E6-91","E6","91",2023-08-09,"Majo",96,104,101,NA,NA,"","","","10","E6-91_10"
"E6-92","E6","92",2023-08-09,"Majo",154,179,171,166,NA,"","","","10","E6-92_10"
"E6-93","E6","93",2023-08-09,"Majo",88,NA,NA,110,93,"","","","10","E6-93_10"
"E6-94","E6","94",2023-08-09,"Majo",113,140,137,127,NA,"","","","10","E6-94_10"
"E6-95","E6","95",2023-08-09,"Majo",132,168,161,150,NA,"","","","10","E6-95_10"
"E6-96","E6","96",2023-08-09,"Majo",116,144,140,132,NA,"","","","10","E6-96_10"
"E6-97","E6","97",2023-08-09,"Majo",94,99,97,96,NA,"","","","10","E6-97_10"
"E6-98","E6","98",2023-08-09,"Majo",143,161,167,150,NA,"","","","10","E6-98_10"
"E6-99","E6","99",2023-08-09,"Majo",144,166,161,148,NA,"","","","10","E6-99_10"
"E6-100","E6","100",2023-08-09,"Majo",166,194,188,175,NA,"","","","10","E6-100_10"
"E6-101","E6","101",2023-08-09,"Majo",125,148,146,140,NA,"","","","10","E6-101_10"
"E6-102","E6","102",2023-08-09,"Majo",129,147,146,145,NA,"","","","10","E6-102_10"
"E6-103","E6","103",2023-08-09,"Majo",73,NA,NA,NA,NA,"","","","10","E6-103_10"
"E6-104","E6","104",2023-08-09,"Majo",113,137,132,122,NA,"","","","10","E6-104_10"
"E6-105","E6","105",2023-08-09,"Majo",157,169,165,160,NA,"","","","10","E6-105_10"
"E6-106","E6","106",2023-08-09,"Majo",131,162,158,151,NA,"","","","10","E6-106_10"
"E6-107","E6","107",2023-08-09,"Majo",144,171,165,158,NA,"","","","10","E6-107_10"
"E6-108","E6","108",2023-08-09,"Majo",129,157,153,148,NA,"","","","10","E6-108_10"
"E6-109","E6","109",2023-08-09,"Majo",148,174,168,164,NA,"","","","10","E6-109_10"
"E6-110","E6","110",2023-08-09,"Majo",138,161,156,150,NA,"","","","10","E6-110_10"
"E6-111","E6","111",2023-08-09,"Majo",121,143,140,136,NA,"","","","10","E6-111_10"
"E6-112","E6","112",2023-08-09,"Majo",156,185,178,169,NA,"","","","10","E6-112_10"
"E6-113","E6","113",2023-08-09,"Majo",103,122,117,113,NA,"","","","10","E6-113_10"
"E6-114","E6","114",2023-08-09,"Majo",146,178,171,162,NA,"","","","10","E6-114_10"
"E6-115","E6","115",2023-08-09,"Majo",150,179,172,165,NA,"","","","10","E6-115_10"
"E6-116","E6","116",2023-08-09,"Majo",105,136,130,122,NA,"","","","10","E6-116_10"
"E6-117","E6","117",2023-08-09,"Majo",108,NA,NA,120,NA,"","","","10","E6-117_10"
"E6-118","E6","118",2023-08-09,"Majo",108,125,120,115,NA,"","","","10","E6-118_10"
"E6-119","E6","119",2023-08-09,"Majo",133,NA,155,153,NA,"","","","10","E6-119_10"
"E6-120","E6","120",2023-08-09,"Majo",137,168,162,154,NA,"","","","10","E6-120_10"
"E6-121","E6","121",2023-08-09,"Majo",180,185,NA,NA,NA,"","","","10","E6-121_10"
"E6-122","E6","122",2023-08-09,"Majo",122,135,132,NA,NA,"","","","10","E6-122_10"
"E6-123","E6","123",2023-08-09,"Majo",131,152,147,140,NA,"","","","10","E6-123_10"
"E6-124","E6","124",2023-08-09,"Majo",118,NA,NA,133,NA,"","","","10","E6-124_10"
"E6-125","E6","125",2023-08-09,"Majo",124,147,144,134,NA,"","","","10","E6-125_10"
"E6-126","E6","126",2023-08-09,"Majo",99,NA,117,116,NA,"","","","10","E6-126_10"
"E6-127","E6","127",2023-08-09,"Majo",108,NA,NA,114,NA,"","","","10","E6-127_10"
"E6-128","E6","128",2023-08-09,"Majo",140,190,184,168,NA,"","","","10","E6-128_10"
"E6-129","E6","129",2023-08-09,"Majo",100,NA,NA,107,NA,"","","","10","E6-129_10"
"E6-130","E6","130",2023-08-09,"Majo",142,161,157,145,NA,"","","","10","E6-130_10"
"E6-131","E6","131",2023-08-09,"Majo",138,159,155,150,NA,"","","","10","E6-131_10"
"E6-132","E6","132",2023-08-09,"Majo",157,192,185,172,NA,"","","","10","E6-132_10"
"E6-133","E6","133",2023-08-09,"Majo",125,147,143,139,NA,"","","","10","E6-133_10"
"E6-134","E6","134",2023-08-09,"Majo",83,NA,NA,NA,NA,"","","","10","E6-134_10"
"E6-135","E6","135",2023-08-09,"Majo",101,117,113,110,NA,"","","","10","E6-135_10"
"E6-136","E6","136",2023-08-09,"Majo",132,135,NA,NA,NA,"","","","10","E6-136_10"
"E6-137","E6","137",2023-08-09,"Majo",80,NA,NA,102,NA,"","","","10","E6-137_10"
"E6-138","E6","138",2023-08-09,"Majo",131,173,169,158,NA,"","","","10","E6-138_10"
"E6-139","E6","139",2023-08-09,"Majo",NA,NA,NA,NA,NA,"","","","10","E6-139_10"
"E6-140","E6","140",2023-08-09,"Majo",100,145,142,137,NA,"","","","10","E6-140_10"
"E6-141","E6","141",2023-08-09,"Majo",113,NA,133,128,NA,"","","","10","E6-141_10"
"E6-142","E6","142",2023-08-09,"Majo",101,NA,121,118,NA,"","","","10","E6-142_10"
"E6-143","E6","143",2023-08-09,"Majo",122,178,172,162,NA,"","","","10","E6-143_10"
"E6-144","E6","144",2023-08-09,"Majo",107,132,127,123,NA,"","","","10","E6-144_10"
"E6-145","E6","145",2023-08-09,"Majo",114,132,129,123,NA,"","","","10","E6-145_10"
"E6-146","E6","146",2023-08-09,"Majo",84,NA,NA,112,NA,"","","","10","E6-146_10"
"E6-147","E6","147",2023-08-09,"Majo",120,132,128,NA,NA,"","","","10","E6-147_10"
"E6-148","E6","148",2023-08-09,"Majo",109,NA,126,118,NA,"","","","10","E6-148_10"
"E6-149","E6","149",2023-08-09,"Majo",90,NA,NA,108,NA,"","","","10","E6-149_10"
"E6-150","E6","150",2023-08-09,"Majo",114,148,145,140,NA,"","","","10","E6-150_10"
"E6-151","E6","151",2023-08-09,"Majo",111,NA,137,136,NA,"","","","10","E6-151_10"
"E6-152","E6","152",2023-08-09,"Majo",109,131,130,125,NA,"","","","10","E6-152_10"
"E6-153","E6","153",2023-08-09,"Majo",105,NA,NA,142,NA,"","","","10","E6-153_10"
"E6-154","E6","154",2023-08-09,"Majo",66,NA,NA,NA,NA,"","","","10","E6-154_10"
"E6-155","E6","155",2023-08-09,"Majo",120,149,143,136,NA,"","","","10","E6-155_10"
"E6-156","E6","156",2023-08-09,"Majo",144,172,170,166,NA,"","","","10","E6-156_10"
"E6-157","E6","157",2023-08-09,"Majo",138,153,150,144,NA,"","","","10","E6-157_10"
"E6-158","E6","158",2023-08-09,"Majo",112,NA,NA,127,NA,"","","","10","E6-158_10"
"E6-159","E6","159",2023-08-09,"Majo",123,132,128,NA,NA,"","","","10","E6-159_10"
"E6-160","E6","160",2023-08-09,"Majo",130,145,139,132,NA,"","","","10","E6-160_10"
"E6-161","E6","161",2023-08-09,"Majo",110,139,137,134,NA,"","","","10","E6-161_10"
"E6-162","E6","162",2023-08-09,"Majo",111,126,120,113,NA,"","","","10","E6-162_10"
"E6-163","E6","163",2023-08-09,"Majo",125,149,146,137,NA,"","","","10","E6-163_10"
"E6-164","E6","164",2023-08-09,"Majo",100,120,115,114,NA,"","","","10","E6-164_10"
"E6-165","E6","165",2023-08-09,"Majo",115,141,138,134,NA,"","","","10","E6-165_10"
"E6-166","E6","166",2023-08-09,"Majo",134,138,NA,NA,NA,"","","","10","E6-166_10"
"E6-167","E6","167",2023-08-09,"Majo",110,138,NA,137,NA,"","","","10","E6-167_10"
"E6-168","E6","168",2023-08-09,"Majo",84,NA,NA,94,NA,"","","","10","E6-168_10"
"E6-169","E6","169",2023-08-09,"Majo",134,146,140,NA,NA,"","","","10","E6-169_10"
"E6-170","E6","170",2023-08-09,"Majo",95,NA,NA,109,NA,"","","","10","E6-170_10"
"E6-171","E6","171",2023-08-09,"Majo",155,170,168,159,NA,"","","","10","E6-171_10"
"E6-172","E6","172",2023-08-09,"Majo",151,169,162,157,NA,"","","","10","E6-172_10"
"E6-173","E6","173",2023-08-09,"Majo",124,151,146,133,NA,"","","","10","E6-173_10"
"E6-174","E6","174",2023-08-09,"Majo",134,137,NA,NA,NA,"","","","10","E6-174_10"
"E6-175","E6","175",2023-08-09,"Majo",153,189,186,181,NA,"","","","10","E6-175_10"
"E6-176","E6","176",2023-08-09,"Majo",123,149,145,131,NA,"","","","10","E6-176_10"
"E6-177","E6","177",2023-08-09,"Majo",149,152,NA,NA,NA,"","","","10","E6-177_10"
"E6-178","E6","178",2023-08-09,"Majo",138,152,148,140,NA,"","","","10","E6-178_10"
"E6-179","E6","179",2023-08-09,"Majo",103,119,113,108,NA,"","","","10","E6-179_10"
"E6-180","E6","180",2023-08-09,"Majo",119,133,127,122,NA,"","","","10","E6-180_10"
"E6-181","E6","181",2023-08-09,"Majo",125,NA,NA,150,NA,"","","","10","E6-181_10"
"E6-182","E6","182",2023-08-09,"Majo",130,135,NA,NA,NA,"","","","10","E6-182_10"
"E6-183","E6","183",2023-08-09,"Majo",111,116,112,NA,NA,"","","","10","E6-183_10"
"E6-184","E6","184",2023-08-09,"Majo",106,NA,NA,112,NA,"","","","10","E6-184_10"
"E6-185","E6","185",2023-08-09,"Majo",92,NA,NA,118,NA,"","","","10","E6-185_10"
"E6-186","E6","186",2023-08-09,"Majo",132,142,138,NA,NA,"","","","10","E6-186_10"
"E6-187","E6","187",2023-08-09,"Majo",95,116,108,101,NA,"","","","10","E6-187_10"
"E6-188","E6","188",2023-08-09,"Majo",128,NA,NA,153,NA,"","","","10","E6-188_10"
"E6-189","E6","189",2023-08-09,"Majo",110,NA,141,134,NA,"","","","10","E6-189_10"
"E6-190","E6","190",2023-08-09,"Majo",114,139,134,118,NA,"","","","10","E6-190_10"
"E6-191","E6","191",2023-08-09,"Majo",111,140,138,134,NA,"","","","10","E6-191_10"
"E6-192","E6","192",2023-08-09,"Majo",128,154,148,140,NA,"","","","10","E6-192_10"
"E6-193","E6","193",2023-08-09,"Majo",101,NA,123,120,NA,"","","","10","E6-193_10"
"E6-194","E6","194",2023-08-09,"Majo",NA,NA,NA,NA,NA,"","","","10","E6-194_10"
"E6-195","E6","195",2023-08-09,"Majo",100,114,110,102,NA,"","","","10","E6-195_10"
"E6-196","E6","196",2023-08-09,"Majo",103,135,133,130,NA,"","","","10","E6-196_10"
"E6-197","E6","197",2023-08-09,"Majo",139,161,155,145,NA,"","","","10","E6-197_10"
"E6-198","E6","198",2023-08-09,"Majo",110,129,125,119,NA,"","","","10","E6-198_10"
"E6-199","E6","199",2023-08-09,"Majo",92,122,121,117,NA,"","","","10","E6-199_10"
"E6-200","E6","200",2023-08-09,"Majo",152,174,170,163,NA,"","","","10","E6-200_10"
