"Ind","Block","Pos","Date","Measurer","Veg","Bud","Flr","Fert","Abt","M","S","N","X","round","ind_round"
"E6-142","E6","142",2021-07-12,"Diego",50,NA,NA,NA,NA,"",NA,"","","12","E6-142_12"
"E6-143","E6","143",2021-07-12,"Diego",65,70.5,NA,NA,NA,"",NA,"","M30","12","E6-143_12"
"E6-144","E6","144",2021-07-12,"Diego",68,NA,NA,NA,NA,"",NA,"","","12","E6-144_12"
"E6-145","E6","145",2021-07-12,"Diego",46,NA,NA,NA,NA,"",NA,"","","12","E6-145_12"
"E6-146","E6","146",2021-07-12,"Diego",49,53,NA,NA,NA,"",NA,"","","12","E6-146_12"
"E6-147","E6","147",2021-07-12,"Diego",57,NA,NA,NA,NA,"",NA,"","","12","E6-147_12"
"E6-148","E6","148",2021-07-12,"Diego",63,70,NA,NA,NA,"",NA,"","","12","E6-148_12"
"E6-149","E6","149",2021-07-12,"Diego",57,62,NA,NA,NA,"",NA,"","","12","E6-149_12"
"E6-150","E6","150",2021-07-12,"Diego",71,NA,NA,NA,NA,"",NA,"","","12","E6-150_12"
"E6-151","E6","151",2021-07-12,"Diego",42,NA,NA,NA,NA,"",NA,"","","12","E6-151_12"
"E6-152","E6","152",2021-07-12,"Diego",NA,NA,NA,NA,NA,"",NA,"","","12","E6-152_12"
"E6-153","E6","153",2021-07-12,"Diego",59,69,NA,NA,NA,"",NA,"","M31","12","E6-153_12"
"E6-154","E6","154",2021-07-12,"Diego",21,NA,NA,NA,NA,"",NA,"","","12","E6-154_12"
"E6-155","E6","155",2021-07-12,"Diego",79,NA,NA,NA,NA,"",NA,"","","12","E6-155_12"
"E6-156","E6","156",2021-07-12,"Diego",69,NA,NA,NA,NA,"",NA,"","","12","E6-156_12"
"E6-157","E6","157",2021-07-12,"Diego",49,NA,NA,NA,NA,"",NA,"","","12","E6-157_12"
"E6-158","E6","158",2021-07-12,"Diego",57,65,60,NA,NA,"",NA,"","M32","12","E6-158_12"
"E6-159","E6","159",2021-07-12,"Diego",67,NA,NA,NA,NA,"",NA,"","","12","E6-159_12"
"E6-160","E6","160",2021-07-12,"Diego",64,NA,NA,NA,NA,"",NA,"","","12","E6-160_12"
"E6-161","E6","161",2021-07-12,"Diego",65,69,NA,NA,NA,"",NA,"","","12","E6-161_12"
"E6-162","E6","162",2021-07-12,"Diego",58,NA,NA,NA,NA,"",NA,"","","12","E6-162_12"
"E6-163","E6","163",2021-07-12,"Diego",62,64,NA,NA,NA,"",NA,"","M33","12","E6-163_12"
"E6-164","E6","164",2021-07-12,"Diego",52,NA,NA,NA,NA,"",NA,"","","12","E6-164_12"
"E6-165","E6","165",2021-07-12,"Diego",70,75,NA,NA,NA,"",NA,"","M34","12","E6-165_12"
"E6-166","E6","166",2021-07-12,"Diego",51,53,NA,NA,NA,"",NA,"","","12","E6-166_12"
"E6-167","E6","167",2021-07-12,"Diego",58,NA,NA,NA,NA,"",NA,"","","12","E6-167_12"
"E6-168","E6","168",2021-07-12,"Diego",48,50,NA,NA,NA,"",NA,"","M35","12","E6-168_12"
"E6-169","E6","169",2021-07-12,"Diego",68,NA,NA,NA,NA,"",NA,"","","12","E6-169_12"
"E6-170","E6","170",2021-07-12,"Diego",51,53.5,NA,NA,NA,"",NA,"","","12","E6-170_12"
"E6-171","E6","171",2021-07-12,"Diego",68,NA,NA,NA,NA,"",NA,"","","12","E6-171_12"
"E6-172","E6","172",2021-07-12,"Diego",69,NA,NA,NA,NA,"",NA,"","","12","E6-172_12"
"E6-173","E6","173",2021-07-12,"Diego",63,68,NA,NA,NA,"",NA,"","","12","E6-173_12"
"E6-174","E6","174",2021-07-12,"Diego",66,NA,NA,NA,NA,"",NA,"","","12","E6-174_12"
"E6-175","E6","175",2021-07-12,"Diego",72,NA,NA,NA,NA,"",NA,"","","12","E6-175_12"
"E6-176","E6","176",2021-07-12,"Diego",52,NA,NA,NA,NA,"",NA,"","","12","E6-176_12"
"E6-177","E6","177",2021-07-12,"Diego",68,NA,NA,NA,NA,"",NA,"","","12","E6-177_12"
"E6-178","E6","178",2021-07-12,"Diego",48,NA,NA,NA,NA,"",NA,"","","12","E6-178_12"
"E6-179","E6","179",2021-07-12,"Diego",48,NA,NA,NA,NA,"",NA,"","M37","12","E6-179_12"
"E6-180","E6","180",2021-07-12,"Diego",52,NA,NA,NA,NA,"",NA,"","","12","E6-180_12"
"E6-181","E6","181",2021-07-12,"Diego",42,44,NA,NA,NA,"",NA,"","","12","E6-181_12"
"E6-182","E6","182",2021-07-12,"Diego",68,73,NA,NA,NA,"",NA,"","","12","E6-182_12"
"E6-183","E6","183",2021-07-12,"Diego",57,58,NA,NA,NA,"",NA,"","","12","E6-183_12"
"E6-184","E6","184",2021-07-12,"Diego",56,NA,NA,NA,NA,"",NA,"","","12","E6-184_12"
"E6-185","E6","185",2021-07-12,"Diego",39,41,NA,NA,NA,"",NA,"","M36","12","E6-185_12"
"E6-186","E6","186",2021-07-12,"Diego",75,78,NA,NA,NA,"",NA,"","","12","E6-186_12"
"E6-187","E6","187",2021-07-12,"Diego",51,NA,NA,NA,NA,"",NA,"","","12","E6-187_12"
"E6-188","E6","188",2021-07-12,"Diego",84,87,NA,NA,NA,"",NA,"","M38","12","E6-188_12"
"E6-189","E6","189",2021-07-12,"Diego",65,74,67,NA,NA,"",NA,"","M39","12","E6-189_12"
"E6-190","E6","190",2021-07-12,"Diego",62,65,NA,NA,NA,"",NA,"","M40","12","E6-190_12"
"E6-191","E6","191",2021-07-12,"Diego",57,62,NA,NA,NA,"",NA,"","","12","E6-191_12"
"E6-192","E6","192",2021-07-12,"Diego",78,NA,NA,NA,NA,"",NA,"","","12","E6-192_12"
"E6-193","E6","193",2021-07-12,"Diego",56,59,NA,NA,NA,"",NA,"","M41","12","E6-193_12"
"E6-194","E6","194",2021-07-12,"Diego",69,70,NA,NA,NA,"",NA,"","","12","E6-194_12"
"E6-195","E6","195",2021-07-12,"Diego",68,69,NA,NA,NA,"",NA,"","","12","E6-195_12"
"E6-196","E6","196",2021-07-12,"Diego",57,NA,NA,NA,NA,"",NA,"","","12","E6-196_12"
"E6-197","E6","197",2021-07-12,"Diego",77,NA,NA,NA,NA,"",NA,"","","12","E6-197_12"
"E6-198","E6","198",2021-07-12,"Diego",56,58,NA,NA,NA,"",NA,"","M42","12","E6-198_12"
"E6-199","E6","199",2021-07-12,"Diego",44,68,60,NA,NA,"",NA,"","M43","12","E6-199_12"
"E6-200","E6","200",2021-07-12,"Diego",61,NA,NA,NA,NA,"",NA,"","","12","E6-200_12"
"E9-1","E9","1",2021-07-12,"Maya ",37,NA,NA,NA,NA,"",NA,"","","12","E9-1_12"
"E9-2","E9","2",2021-07-12,"Maya ",61,63,NA,NA,NA,"",NA,"","","12","E9-2_12"
"E9-3","E9","3",2021-07-12,"Maya ",30,NA,NA,NA,NA,"",NA,"","","12","E9-3_12"
"E9-4","E9","4",2021-07-12,"Maya ",43,NA,NA,NA,NA,"",NA,"","","12","E9-4_12"
"E9-5","E9","5",2021-07-12,"Maya ",38,NA,NA,NA,NA,"",NA,"","","12","E9-5_12"
"E9-6","E9","6",2021-07-12,"Maya ",40,NA,NA,NA,NA,"",NA,"","","12","E9-6_12"
"E9-7","E9","7",2021-07-12,"Maya ",43,NA,NA,NA,NA,"",NA,"","","12","E9-7_12"
"E9-8","E9","8",2021-07-12,"Maya ",54,NA,NA,NA,NA,"",NA,"","","12","E9-8_12"
"E9-9","E9","9",2021-07-12,"Maya ",43,NA,NA,NA,NA,"",NA,"","","12","E9-9_12"
"E9-10","E9","10",2021-07-12,"Maya ",55,NA,NA,NA,NA,"",NA,"","","12","E9-10_12"
"E9-11","E9","11",2021-07-12,"Maya ",40,NA,NA,NA,NA,"",NA,"","","12","E9-11_12"
"E9-12","E9","12",2021-07-12,"Maya ",51,NA,NA,NA,NA,"",NA,"","","12","E9-12_12"
"E9-13","E9","13",2021-07-12,"Maya ",41,NA,NA,NA,NA,"",NA,"","","12","E9-13_12"
"E9-14","E9","14",2021-07-12,"Maya ",44,NA,NA,NA,NA,"",NA,"","","12","E9-14_12"
"E9-15","E9","15",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-15_12"
"E9-16","E9","16",2021-07-12,"Maya ",53,NA,NA,NA,NA,"",NA,"","","12","E9-16_12"
"E9-17","E9","17",2021-07-12,"Maya ",41,NA,NA,NA,NA,"",NA,"","","12","E9-17_12"
"E9-18","E9","18",2021-07-12,"Maya ",36,NA,NA,NA,NA,"",NA,"","","12","E9-18_12"
"E9-19","E9","19",2021-07-12,"Maya ",43,NA,NA,NA,NA,"",NA,"","","12","E9-19_12"
"E9-20","E9","20",2021-07-12,"Maya ",51,NA,NA,NA,NA,"",NA,"","","12","E9-20_12"
"E9-21","E9","21",2021-07-12,"Maya ",20,NA,NA,NA,NA,"",NA,"","","12","E9-21_12"
"E9-22","E9","22",2021-07-12,"Maya ",36,NA,NA,NA,NA,"",NA,"","","12","E9-22_12"
"E9-23","E9","23",2021-07-12,"Maya ",43,46,NA,NA,NA,"",NA,"","","12","E9-23_12"
"E9-24","E9","24",2021-07-12,"Maya ",38,NA,NA,NA,NA,"",NA,"","","12","E9-24_12"
"E9-25","E9","25",2021-07-12,"Maya ",39,NA,NA,NA,NA,"",NA,"","","12","E9-25_12"
"E9-26","E9","26",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-26_12"
"E9-27","E9","27",2021-07-12,"Maya ",41,NA,NA,NA,NA,"",NA,"","","12","E9-27_12"
"E9-28","E9","28",2021-07-12,"Maya ",46,NA,NA,NA,NA,"",NA,"","","12","E9-28_12"
"E9-29","E9","29",2021-07-12,"Maya ",31,NA,NA,NA,NA,"",NA,"","","12","E9-29_12"
"E9-30","E9","30",2021-07-12,"Maya ",31,NA,NA,NA,NA,"",NA,"","","12","E9-30_12"
"E9-31","E9","31",2021-07-12,"Maya ",33,NA,NA,NA,NA,"",NA,"","","12","E9-31_12"
"E9-32","E9","32",2021-07-12,"Maya ",32,NA,NA,NA,NA,"",NA,"","","12","E9-32_12"
"E9-33","E9","33",2021-07-12,"Maya ",34,NA,NA,NA,NA,"",NA,"","","12","E9-33_12"
"E9-34","E9","34",2021-07-12,"Maya ",24,NA,NA,NA,NA,"",NA,"","","12","E9-34_12"
"E9-35","E9","35",2021-07-12,"Maya ",18,NA,NA,NA,NA,"",NA,"","","12","E9-35_12"
"E9-36","E9","36",2021-07-12,"Maya ",22,NA,NA,NA,NA,"",NA,"","","12","E9-36_12"
"E9-37","E9","37",2021-07-12,"Maya ",17,NA,NA,NA,NA,"",NA,"","","12","E9-37_12"
"E9-38","E9","38",2021-07-12,"Maya ",37,NA,NA,NA,NA,"",NA,"","","12","E9-38_12"
"E9-39","E9","39",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-39_12"
"E9-40","E9","40",2021-07-12,"Maya ",28,NA,NA,NA,NA,"",NA,"","","12","E9-40_12"
"E9-41","E9","41",2021-07-12,"Maya ",17,NA,NA,NA,NA,"",NA,"","","12","E9-41_12"
"E9-42","E9","42",2021-07-12,"Maya ",27,NA,NA,NA,NA,"",NA,"","","12","E9-42_12"
"E9-43","E9","43",2021-07-12,"Maya ",21,NA,NA,NA,NA,"",NA,"","","12","E9-43_12"
"E9-44","E9","44",2021-07-12,"Maya ",21,NA,NA,NA,NA,"",NA,"","","12","E9-44_12"
"E9-45","E9","45",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-45_12"
"E9-46","E9","46",2021-07-12,"Maya ",12,NA,NA,NA,NA,"",NA,"","","12","E9-46_12"
"E9-47","E9","47",2021-07-12,"Maya ",16,NA,NA,NA,NA,"",NA,"","","12","E9-47_12"
"E9-48","E9","48",2021-07-12,"Maya ",21,NA,NA,NA,NA,"",NA,"","","12","E9-48_12"
"E9-49","E9","49",2021-07-12,"Maya ",20,NA,NA,NA,NA,"",NA,"","","12","E9-49_12"
"E9-50","E9","50",2021-07-12,"Maya ",20,NA,NA,NA,NA,"",NA,"","","12","E9-50_12"
"E9-51","E9","51",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-51_12"
"E9-52","E9","52",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-52_12"
"E9-53","E9","53",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-53_12"
"E9-54","E9","54",2021-07-12,"Maya ",8,NA,NA,NA,NA,"",NA,"","","12","E9-54_12"
"E9-55","E9","55",2021-07-12,"Maya ",12,NA,NA,NA,NA,"",NA,"","","12","E9-55_12"
"E9-56","E9","56",2021-07-12,"Maya ",10,NA,NA,NA,NA,"",NA,"","","12","E9-56_12"
"E9-57","E9","57",2021-07-12,"Maya ",20,NA,NA,NA,NA,"",NA,"","","12","E9-57_12"
"E9-58","E9","58",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-58_12"
"E9-59","E9","59",2021-07-12,"Maya ",19,NA,NA,NA,NA,"",NA,"","","12","E9-59_12"
"E9-60","E9","60",2021-07-12,"Maya ",16,NA,NA,NA,NA,"",NA,"","","12","E9-60_12"
"E9-61","E9","61",2021-07-12,"Maya ",23,NA,NA,NA,NA,"",NA,"","","12","E9-61_12"
"E9-62","E9","62",2021-07-12,"Maya ",21,NA,NA,NA,NA,"",NA,"","","12","E9-62_12"
"E9-63","E9","63",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-63_12"
"E9-64","E9","64",2021-07-12,"Maya ",12,NA,NA,NA,NA,"",NA,"","","12","E9-64_12"
"E9-65","E9","65",2021-07-12,"Maya ",10,NA,NA,NA,NA,"",NA,"","","12","E9-65_12"
"E9-66","E9","66",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-66_12"
"E9-67","E9","67",2021-07-12,"Maya ",18,NA,NA,NA,NA,"",NA,"","","12","E9-67_12"
"E9-68","E9","68",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-68_12"
"E9-69","E9","69",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-69_12"
"E9-70","E9","70",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-70_12"
"E9-71","E9","71",2021-07-12,"Maya ",15,NA,NA,NA,NA,"",NA,"","","12","E9-71_12"
"E9-72","E9","72",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-72_12"
"E9-73","E9","73",2021-07-12,"Maya ",11,NA,NA,NA,NA,"",NA,"","","12","E9-73_12"
"E9-74","E9","74",2021-07-12,"Maya ",22,NA,NA,NA,NA,"",NA,"","","12","E9-74_12"
"E9-75","E9","75",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-75_12"
"E9-76","E9","76",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-76_12"
"E9-77","E9","77",2021-07-12,"Maya ",15,NA,NA,NA,NA,"",NA,"","","12","E9-77_12"
"E9-78","E9","78",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-78_12"
"E9-79","E9","79",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-79_12"
"E9-80","E9","80",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-80_12"
"E9-81","E9","81",2021-07-12,"Maya ",18,NA,NA,NA,NA,"",NA,"","","12","E9-81_12"
"E9-82","E9","82",2021-07-12,"Maya ",15,NA,NA,NA,NA,"",NA,"","","12","E9-82_12"
"E9-83","E9","83",2021-07-12,"Maya ",13,NA,NA,NA,NA,"",NA,"","","12","E9-83_12"
"E9-84","E9","84",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-84_12"
"E9-85","E9","85",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-85_12"
"E9-86","E9","86",2021-07-12,"Maya ",36,NA,NA,NA,NA,"",NA,"","","12","E9-86_12"
"E9-87","E9","87",2021-07-12,"Maya ",14,NA,NA,NA,NA,"",NA,"","","12","E9-87_12"
"E9-88","E9","88",2021-07-12,"Maya ",19,NA,NA,NA,NA,"",NA,"","","12","E9-88_12"
"E9-89","E9","89",2021-07-12,"Maya ",30,NA,NA,NA,NA,"",NA,"","","12","E9-89_12"
"E9-90","E9","90",2021-07-12,"Maya ",15,NA,NA,NA,NA,"",NA,"","","12","E9-90_12"
"E9-91","E9","91",2021-07-12,"Maya ",27,NA,NA,NA,NA,"",NA,"","","12","E9-91_12"
"E9-92","E9","92",2021-07-12,"Maya ",17,NA,NA,NA,NA,"",NA,"","","12","E9-92_12"
"E9-93","E9","93",2021-07-12,"Maya ",10,NA,NA,NA,NA,"",NA,"","","12","E9-93_12"
"E9-94","E9","94",2021-07-12,"Maya ",18,NA,NA,NA,NA,"",NA,"","","12","E9-94_12"
"E9-95","E9","95",2021-07-12,"Maya ",14,NA,NA,NA,NA,"",NA,"","","12","E9-95_12"
"E9-96","E9","96",2021-07-12,"Maya ",26,NA,NA,NA,NA,"",NA,"","","12","E9-96_12"
"E9-97","E9","97",2021-07-12,"Maya ",14,NA,NA,NA,NA,"",NA,"","","12","E9-97_12"
"E9-98","E9","98",2021-07-12,"Maya ",17,NA,NA,NA,NA,"",NA,"","","12","E9-98_12"
"E9-99","E9","99",2021-07-12,"Maya ",18,NA,NA,NA,NA,"",NA,"","","12","E9-99_12"
"E9-100","E9","100",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-100_12"
"E9-101","E9","101",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-101_12"
"E9-102","E9","102",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-102_12"
"E9-103","E9","103",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-103_12"
"E9-104","E9","104",2021-07-12,"Maya ",16,NA,NA,NA,NA,"",NA,"","","12","E9-104_12"
"E9-105","E9","105",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-105_12"
"E9-106","E9","106",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-106_12"
"E9-107","E9","107",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-107_12"
"E9-108","E9","108",2021-07-12,"Maya ",13,NA,NA,NA,NA,"",NA,"","","12","E9-108_12"
"E9-109","E9","109",2021-07-12,"Maya ",19,NA,NA,NA,NA,"",NA,"","","12","E9-109_12"
"E9-110","E9","110",2021-07-12,"Maya ",18,NA,NA,NA,NA,"",NA,"","","12","E9-110_12"
"E9-111","E9","111",2021-07-12,"Maya ",17,NA,NA,NA,NA,"",NA,"","","12","E9-111_12"
"E9-112","E9","112",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-112_12"
"E9-113","E9","113",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-113_12"
"E9-114","E9","114",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-114_12"
"E9-115","E9","115",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-115_12"
"E9-116","E9","116",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-116_12"
"E9-117","E9","117",2021-07-12,"Maya ",16,NA,NA,NA,NA,"",NA,"","","12","E9-117_12"
"E9-118","E9","118",2021-07-12,"Maya ",11,NA,NA,NA,NA,"",NA,"","","12","E9-118_12"
"E9-119","E9","119",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-119_12"
"E9-120","E9","120",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-120_12"
"E9-121","E9","121",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-121_12"
"E9-122","E9","122",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-122_12"
"E9-123","E9","123",2021-07-12,"Maya ",22,NA,NA,NA,NA,"",NA,"","","12","E9-123_12"
"E9-124","E9","124",2021-07-12,"Maya ",12,NA,NA,NA,NA,"",NA,"","","12","E9-124_12"
"E9-125","E9","125",2021-07-12,"Maya ",23,NA,NA,NA,NA,"",NA,"","","12","E9-125_12"
"E9-126","E9","126",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-126_12"
"E9-127","E9","127",2021-07-12,"Maya ",23,NA,NA,NA,NA,"",NA,"","","12","E9-127_12"
"E9-128","E9","128",2021-07-12,"Maya ",15,NA,NA,NA,NA,"",NA,"","","12","E9-128_12"
"E9-129","E9","129",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-129_12"
"E9-130","E9","130",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-130_12"
"E9-131","E9","131",2021-07-12,"Maya ",13,NA,NA,NA,NA,"",NA,"","","12","E9-131_12"
"E9-132","E9","132",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-132_12"
"E9-133","E9","133",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-133_12"
"E9-134","E9","134",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-134_12"
"E9-135","E9","135",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-135_12"
"E9-136","E9","136",2021-07-12,"Maya ",16,NA,NA,NA,NA,"",NA,"","","12","E9-136_12"
"E9-137","E9","137",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-137_12"
"E9-138","E9","138",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-138_12"
"E9-139","E9","139",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-139_12"
"E9-140","E9","140",2021-07-12,"Maya ",20,NA,NA,NA,NA,"",NA,"","","12","E9-140_12"
"E9-141","E9","141",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-141_12"
"E9-142","E9","142",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-142_12"
"E9-143","E9","143",2021-07-12,"Maya ",25,NA,NA,NA,NA,"",NA,"","","12","E9-143_12"
"E9-144","E9","144",2021-07-12,"Maya ",18,NA,NA,NA,NA,"",NA,"","","12","E9-144_12"
"E9-145","E9","145",2021-07-12,"Maya ",22,NA,NA,NA,NA,"",NA,"","","12","E9-145_12"
"E9-146","E9","146",2021-07-12,"Maya ",18,NA,NA,NA,NA,"",NA,"","","12","E9-146_12"
"E9-147","E9","147",2021-07-12,"Maya ",13,NA,NA,NA,NA,"",NA,"","","12","E9-147_12"
"E9-148","E9","148",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-148_12"
"E9-149","E9","149",2021-07-12,"Maya ",17,NA,NA,NA,NA,"",NA,"","","12","E9-149_12"
"E9-150","E9","150",2021-07-12,"Maya ",13,NA,NA,NA,NA,"",NA,"","","12","E9-150_12"
"E9-151","E9","151",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-151_12"
"E9-152","E9","152",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-152_12"
"E9-153","E9","153",2021-07-12,"Maya ",20,NA,NA,NA,NA,"",NA,"","","12","E9-153_12"
"E9-154","E9","154",2021-07-12,"Maya ",13,NA,NA,NA,NA,"",NA,"","","12","E9-154_12"
"E9-155","E9","155",2021-07-12,"Maya ",38,NA,NA,NA,NA,"",NA,"","","12","E9-155_12"
"E9-156","E9","156",2021-07-12,"Maya ",23,NA,NA,NA,NA,"",NA,"","","12","E9-156_12"
"E9-157","E9","157",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-157_12"
"E9-158","E9","158",2021-07-12,"Maya ",24,NA,NA,NA,NA,"",NA,"","","12","E9-158_12"
"E9-159","E9","159",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-159_12"
"E9-160","E9","160",2021-07-12,"Maya ",20,NA,NA,NA,NA,"",NA,"","","12","E9-160_12"
"E9-161","E9","161",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-161_12"
"E9-162","E9","162",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-162_12"
"E9-163","E9","163",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-163_12"
"E9-164","E9","164",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-164_12"
"E9-165","E9","165",2021-07-12,"Maya ",58,NA,NA,NA,NA,"",NA,"","","12","E9-165_12"
"E9-166","E9","166",2021-07-12,"Maya ",28,NA,NA,NA,NA,"",NA,"","","12","E9-166_12"
"E9-167","E9","167",2021-07-12,"Maya ",40,NA,NA,NA,NA,"",NA,"","","12","E9-167_12"
"E9-168","E9","168",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-168_12"
"E9-169","E9","169",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-169_12"
"E9-170","E9","170",2021-07-12,"Maya ",25,NA,NA,NA,NA,"",NA,"","","12","E9-170_12"
"E9-171","E9","171",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-171_12"
"E9-172","E9","172",2021-07-12,"Maya ",22,NA,NA,NA,NA,"",NA,"","","12","E9-172_12"
"E9-173","E9","173",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-173_12"
"E9-174","E9","174",2021-07-12,"Maya ",54,NA,NA,NA,NA,"",NA,"","","12","E9-174_12"
"E9-175","E9","175",2021-07-12,"Maya ",45,NA,NA,NA,NA,"",NA,"","","12","E9-175_12"
"E9-176","E9","176",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-176_12"
"E9-177","E9","177",2021-07-12,"Maya ",45,NA,NA,NA,NA,"",NA,"","","12","E9-177_12"
"E9-178","E9","178",2021-07-12,"Maya ",27,NA,NA,NA,NA,"",NA,"","","12","E9-178_12"
"E9-179","E9","179",2021-07-12,"Maya ",57,NA,NA,NA,NA,"",NA,"","","12","E9-179_12"
"E9-180","E9","180",2021-07-12,"Maya ",47,NA,NA,NA,NA,"",NA,"","","12","E9-180_12"
"E9-181","E9","181",2021-07-12,"Maya ",NA,NA,NA,NA,NA,"",NA,"","","12","E9-181_12"
"E9-182","E9","182",2021-07-12,"Maya ",44,NA,NA,NA,NA,"",NA,"","","12","E9-182_12"
"E9-183","E9","183",2021-07-12,"Maya ",46,NA,NA,NA,NA,"",NA,"","","12","E9-183_12"
"E9-184","E9","184",2021-07-12,"Maya ",47,NA,NA,NA,NA,"",NA,"","","12","E9-184_12"
"E9-185","E9","185",2021-07-12,"Maya ",44,NA,NA,NA,NA,"",NA,"","","12","E9-185_12"
"E9-186","E9","186",2021-07-12,"Maya ",43,44,NA,NA,NA,"",NA,"","","12","E9-186_12"
"E9-187","E9","187",2021-07-12,"Maya ",37,NA,NA,NA,NA,"",NA,"","","12","E9-187_12"
"E9-188","E9","188",2021-07-12,"Maya ",61,63,NA,NA,NA,"",NA,"","","12","E9-188_12"
"E9-189","E9","189",2021-07-12,"Maya ",47,NA,NA,NA,NA,"",NA,"","","12","E9-189_12"
