Block,Pos,Date,Measurer,Egg,Larv,Adt,Wvl,OH,U,D
E4,159,01-Jul,Damian,,,,5,,0,1
E4,160,01-Jul,Damian,,,,5,,0,2
E4,161,01-Jul,Damian,,,,5,,0,5
E4,162,01-Jul,Damian,,,,5,,0,2
E4,163,01-Jul,Damian,,,,5,,0,4
E4,164,01-Jul,Damian,,,,5,,0,3
E4,165,01-Jul,Damian,,,,5,,0,3
E4,166,01-Jul,Damian,,,,5,,0,4
E4,167,01-Jul,Damian,,,,5,,0,2
E4,168,01-Jul,Damian,,,YES,5,,0,5
E4,169,01-Jul,Damian,,,,5,,0,3
E4,170,01-Jul,Damian,,,,5,,0,6
E4,171,01-Jul,Damian,,,YES,5,,0,3
E4,172,01-Jul,Damian,,,,5,,0,2
E4,173,01-Jul,Damian,,,,5,,0,3
E4,174,01-Jul,Damian,,,,5,,0,1
E4,175,01-Jul,Damian,,,,5,,0,3
E4,176,01-Jul,Damian,,,,5,,0,2
E4,177,01-Jul,Damian,,,,5,,0,4
E4,178,01-Jul,Damian,,YES,,5,,0,3
E4,179,01-Jul,Damian,,,,5,,0,4
E4,180,01-Jul,Damian,NA,NA,NA,NA,NA,NA,NA
E4,181,01-Jul,Damian,,,,5,,0,5
E4,182,01-Jul,Damian,,,,5,,0,2
E4,183,01-Jul,Damian,,YES,YES,5,,0,6
E4,184,01-Jul,Damian,,,,5,,0,1
E4,185,01-Jul,Damian,,,,5,,0,4
E4,186,01-Jul,Damian,,,,5,,0,1
E4,187,01-Jul,Damian,,,YES,5,,0,4
E4,188,01-Jul,Damian,,,,5,,0,3
E4,189,01-Jul,Damian,,,,5,,0,3
E4,190,01-Jul,Damian,,,,5,,0,5
E4,191,01-Jul,Damian,,,,5,,0,3
E4,192,01-Jul,Damian,,,YES,5,,0,5
E4,193,01-Jul,Damian,,,,5,,0,2
E4,194,01-Jul,Damian,,YES,YES,5,,0,2
E4,195,01-Jul,Damian,,,YES,5,,0,2
E4,196,01-Jul,Damian,,,,5,,0,2
E4,197,01-Jul,Damian,,,,5,,0,4
E4,198,01-Jul,Damian,,,YES,5,,0,6
E4,199,01-Jul,Damian,,,,5,,0,4
E4,200,01-Jul,Damian,,,YES,5,,0,3
E4,201,01-Jul,Damian,,,,5,,0,4
E5,1,01-Jul,Damian,,,,5,,0,4
E5,2,01-Jul,Damian,,,,5,,0,2
E5,3,01-Jul,Damian,,,,5,,0,3
E5,4,01-Jul,Damian,,,,5,,0,2
E5,5,01-Jul,Damian,,,,5,,0,1
E5,6,01-Jul,Damian,,,,5,,0,2
E5,7,01-Jul,Damian,,,,5,,0,2
E5,8,01-Jul,Damian,,,,5,,0,6
E5,9,01-Jul,Damian,,,,5,,0,4
E5,10,01-Jul,Damian,,,,5,,0,4
E5,11,01-Jul,Damian,,,,5,,0,4
E5,12,01-Jul,Damian,,,,5,,0,3
E5,13,01-Jul,Damian,,,,5,,0,5
E5,14,01-Jul,Damian,,,,5,,0,2
E5,15,01-Jul,Damian,,,,5,,0,3
E5,16,01-Jul,Damian,,,,5,,0,3
E5,17,01-Jul,Damian,,,,5,,0,5
E5,18,01-Jul,Damian,,,,5,,0,1
E5,19,01-Jul,Damian,,,,5,,0,3
E5,20,01-Jul,Damian,,,YES,5,,0,2
E5,21,01-Jul,Damian,,,YES,5,,0,4
E5,22,01-Jul,Damian,,,,5,,0,1
E5,23,01-Jul,Damian,,,YES,5,,0,4
E5,24,01-Jul,Damian,,,,5,,0,2
E5,25,01-Jul,Damian,,,,5,,0,3
E5,26,01-Jul,Damian,,,,5,,0,1
E5,27,01-Jul,Damian,,,,5,,0,1
E5,28,01-Jul,Damian,,,,5,,0,3
E5,29,01-Jul,Damian,,,,5,,0,3
E5,30,01-Jul,Damian,,,,5,,0,3
E5,31,01-Jul,Damian,,,,5,,0,1
E5,32,01-Jul,Damian,,,,5,,0,3
E5,33,01-Jul,Damian,,,,5,,0,2
E5,34,01-Jul,Damian,,,,5,,0,4
E5,35,01-Jul,Damian,,,YES,5,,0,2
E5,36,01-Jul,Damian,,,,5,,0,1
E5,37,01-Jul,Damian,,,,5,,0,3
E5,38,01-Jul,Damian,,,,5,,0,2
E5,39,01-Jul,Damian,,,,5,,0,2
E5,40,01-Jul,Damian,,,,5,,0,3
E5,41,01-Jul,Damian,,,,5,,0,2
E5,42,01-Jul,Damian,,,,5,,0,4
E5,43,01-Jul,Damian,,,,5,,0,3
E5,44,01-Jul,Damian,,,,5,,0,1
E5,45,01-Jul,Damian,,,,5,,0,1
E5,46,01-Jul,Damian,,,,5,,0,5
E5,47,01-Jul,Damian,,,,5,,0,3
E5,48,01-Jul,Damian,,,,5,,0,1
E5,49,01-Jul,Damian,,,,5,,0,5
E5,50,01-Jul,Damian,,,,5,,0,2
E5,51,01-Jul,Damian,,,YES,5,,0,3
E5,52,01-Jul,Damian,,,,5,,0,5
E5,53,01-Jul,Damian,NA,NA,NA,NA,NA,NA,NA
E5,54,01-Jul,Damian,,,,5,,0,1
E5,55,01-Jul,Damian,,,,5,,0,3
E5,56,01-Jul,Damian,,,YES,5,,0,2
E5,57,01-Jul,Damian,,,,5,,0,4
E5,58,01-Jul,Damian,,,,5,,0,3
E5,59,01-Jul,Damian,,,,5,,0,3
E5,60,01-Jul,Damian,,,,5,,0,3
E5,61,01-Jul,Damian,,,,5,,0,3
E5,62,01-Jul,Damian,,,,5,,0,1
E5,63,01-Jul,Damian,,,,5,,0,2
E5,64,01-Jul,Damian,,,,5,,0,2
E5,65,01-Jul,Damian,,,YES,5,,0,3
E5,66,01-Jul,Damian,,,,5,,0,4
E5,67,01-Jul,Damian,NA,NA,NA,NA,NA,NA,NA
E5,68,01-Jul,Damian,,,,5,,0,5
E5,69,01-Jul,Damian,,,,5,,0,4
E5,70,01-Jul,Damian,,,,5,,0,2
E5,71,01-Jul,Damian,,,,5,,0,3
E5,72,01-Jul,Damian,,,,5,,0,1
E5,73,01-Jul,Damian,,,,5,,0,2
E5,74,01-Jul,Damian,,,,5,,0,2
E5,75,01-Jul,Damian,,,,5,,0,3
E5,76,01-Jul,Damian,,,,5,,0,3
E5,77,01-Jul,Damian,,,,5,,0,2
E5,78,01-Jul,Damian,NA,NA,NA,NA,NA,NA,NA
E5,79,01-Jul,Damian,,,,5,,0,3
E5,80,01-Jul,Damian,,,,5,,0,2
E5,81,01-Jul,Damian,,,,5,,0,1
E5,82,01-Jul,Damian,,,,5,,0,4
E5,83,01-Jul,Damian,,,,5,,0,1
E5,84,01-Jul,Damian,NA,NA,NA,NA,NA,NA,NA
E5,85,01-Jul,Damian,,,,5,,0,1
E5,86,01-Jul,Damian,,,,5,,0,5
E5,87,01-Jul,Damian,,,,5,,0,4
E5,88,01-Jul,Damian,,,,5,,0,2
E5,89,01-Jul,Damian,,,YES,5,,0,4
E5,90,01-Jul,Damian,,,,5,,0,2
E5,91,01-Jul,Damian,,,YES,5,,0,3
E5,92,01-Jul,Damian,,,,5,,0,4
E5,93,01-Jul,Damian,,,,5,,0,3
E5,94,01-Jul,Damian,,,,5,,0,2
E5,95,01-Jul,Damian,,,,5,,0,2
E5,96,01-Jul,Damian,,,,5,,0,1
E5,97,01-Jul,Damian,,,,5,,0,2
E5,98,01-Jul,Damian,,,,5,,0,2
E5,99,01-Jul,Damian,,,YES,5,,0,6
E5,100,01-Jul,Damian,,,,5,,0,5
E5,101,01-Jul,Damian,,,,5,,0,4
E5,102,01-Jul,Damian,,,YES,5,,0,4
E5,103,01-Jul,Damian,,,YES,5,,0,5
E5,104,01-Jul,Damian,NA,NA,NA,NA,NA,NA,NA
E5,105,01-Jul,Damian,,,,5,,0,2
E5,106,01-Jul,Damian,NA,NA,NA,NA,NA,NA,NA
E5,107,01-Jul,Damian,,,,5,,0,1
E5,108,01-Jul,Damian,NA,NA,NA,NA,NA,NA,NA
E5,109,01-Jul,Damian,,,,5,,0,3
E5,110,01-Jul,Damian,NA,NA,NA,NA,NA,NA,NA
E5,111,01-Jul,Damian,,,,5,,0,3
E5,112,01-Jul,Damian,,,YES,5,,0,2
E5,113,01-Jul,Damian,,,,5,,0,2
E5,114,01-Jul,Damian,,,,5,,0,2
E5,115,01-Jul,Damian,,,YES,5,,0,5
E5,116,01-Jul,Damian,,,,5,,0,1
E5,117,01-Jul,Damian,,,,5,,0,3
E5,118,01-Jul,Damian,,,,5,,0,4
E5,119,01-Jul,Damian,,,,5,,0,2
E5,120,01-Jul,Damian,,,,5,,0,4
E5,121,01-Jul,Damian,,,,5,,0,2
E5,122,01-Jul,Damian,,,,5,,0,4
E5,123,01-Jul,Damian,,,,5,,0,4
E5,124,01-Jul,Damian,,,,5,,0,3
E5,125,01-Jul,Damian,,,,5,,0,4
E5,126,01-Jul,Damian,,,,5,,0,3
E5,127,01-Jul,Damian,,,,5,,0,2
E5,128,01-Jul,Damian,,,,5,,0,3
E5,129,01-Jul,Damian,,,,5,,0,3
E5,130,01-Jul,Damian,,,,5,,0,3
E5,131,01-Jul,Damian,,,,5,,0,2
E5,132,01-Jul,Damian,,,,5,,0,1
E5,133,01-Jul,Damian,NA,NA,NA,NA,NA,NA,NA
E5,134,01-Jul,Damian,,,,5,,0,1
E5,135,01-Jul,Damian,NA,NA,NA,NA,NA,NA,NA
E5,136,01-Jul,Damian,,,,5,,0,5
E5,137,01-Jul,Damian,,,,5,,0,4
E5,138,01-Jul,Damian,,,,5,,0,3
E5,139,01-Jul,Damian,,,,5,,0,1
E5,140,01-Jul,Damian,,,,5,,0,1
E5,141,01-Jul,Damian,,,,5,,0,4
E5,142,01-Jul,Damian,,,,5,,0,3
E5,143,01-Jul,Damian,,,,5,,0,4
E5,144,01-Jul,Damian,,,,5,,0,2
E5,145,01-Jul,Damian,,,,5,,0,3
E5,146,01-Jul,Damian,NA,NA,NA,NA,NA,NA,NA
E5,147,01-Jul,Damian,,,,5,,0,4
E5,148,01-Jul,Damian,,,,5,,0,5
E5,149,01-Jul,Damian,,,,5,,0,3
E5,150,01-Jul,Damian,,,,5,,0,1
E5,151,01-Jul,Damian,,,,5,,0,1
E5,152,01-Jul,Damian,,,,5,,0,1
E5,153,01-Jul,Damian,,,,5,,0,2
E5,154,01-Jul,Damian,,,,5,,0,2
E5,155,01-Jul,Damian,,,,5,,0,4
E5,156,01-Jul,Damian,,,,5,,0,4
E5,157,01-Jul,Damian,,,,5,,0,2
E5,158,01-Jul,Damian,,,,5,,0,1
E5,159,01-Jul,Damian,,,,5,,0,1
E5,160,01-Jul,Damian,,,,5,,0,4
E5,161,01-Jul,Damian,,,,5,,0,3
E5,162,01-Jul,Damian,,,,5,,0,2
E5,163,01-Jul,Damian,,,,5,,0,2
E5,164,01-Jul,Damian,,,,5,,0,4
E5,165,01-Jul,Damian,,,,5,,0,3
E5,166,01-Jul,Damian,,,,5,,0,2
E5,167,01-Jul,Damian,,,,5,,0,1
E5,168,01-Jul,Damian,,,,5,,0,3
E5,169,01-Jul,Damian,,,,5,,0,1
E5,170,01-Jul,Damian,,,YES,5,,0,3
E5,171,01-Jul,Damian,,,YES,5,,0,3
E5,172,01-Jul,Damian,NA,NA,NA,NA,NA,NA,NA
E5,173,01-Jul,Damian,,,,5,,0,4
E5,174,01-Jul,Damian,,,,5,,0,2
E5,175,01-Jul,Damian,,,,5,,0,1
E5,176,01-Jul,Damian,,,,5,,0,2
E5,177,01-Jul,Damian,,,YES,5,,0,2
E5,178,01-Jul,Damian,NA,NA,NA,NA,NA,NA,NA
E5,179,01-Jul,Damian,,,,5,,0,3
E5,180,01-Jul,Damian,,,,5,,0,4
E5,181,01-Jul,Damian,,,,5,,0,2
E5,182,01-Jul,Damian,,,,5,,0,4
E5,183,01-Jul,Damian,,,YES,5,,0,4
E5,184,01-Jul,Damian,,,,5,,0,3
E5,185,01-Jul,Damian,,,,5,,0,4
E5,186,01-Jul,Damian,,,,5,,0,3
E5,187,01-Jul,Damian,,,,5,,0,3
E5,188,01-Jul,Damian,,,,5,,0,2
E5,189,01-Jul,Damian,,,YES,5,,0,3
E5,190,01-Jul,Damian,NA,NA,NA,NA,NA,NA,NA
E5,191,01-Jul,Damian,,,,5,,0,3
E5,192,01-Jul,Damian,,,,5,,0,1
E5,193,01-Jul,Damian,,,,5,,0,3
E5,194,01-Jul,Damian,,,,5,,0,1
E5,195,01-Jul,Damian,NA,NA,NA,NA,NA,NA,NA
E5,196,01-Jul,Damian,,,,5,,0,3
E5,197,01-Jul,Damian,,,,5,,0,2
E5,198,01-Jul,Damian,,,,5,,0,3
E5,199,01-Jul,Damian,,,,5,,0,2
E5,200,01-Jul,Damian,,,,5,,0,5
E6,1,01-Jul,Damian,,,YES,3,,0,6
E6,2,01-Jul,Damian,NA,NA,NA,NA,NA,NA,NA
E6,3,01-Jul,Damian,,,YES,4,,0,9
E6,4,01-Jul,Damian,NA,NA,NA,NA,NA,NA,NA
E6,5,01-Jul,Damian,,,YES,3,,0,6
E6,6,01-Jul,Damian,,,YES,3,,2,3
E6,7,01-Jul,Damian,,,,1,,3,2
E6,8,01-Jul,Damian,,,,0,,1,0
E6,9,01-Jul,Damian,,,,1,,2,0
E6,10,01-Jul,Damian,NA,NA,NA,NA,NA,NA,NA
E6,11,01-Jul,Damian,,,YES,3,,0,11
E6,12,01-Jul,Damian,,,,0,,7,0
E6,13,01-Jul,Damian,,,,0,,4,0
E6,14,01-Jul,Damian,,,,0,,3,0
E6,15,01-Jul,Damian,,,,0,,2,0
E6,16,01-Jul,Damian,,,,2,,1,2
E6,17,01-Jul,Damian,,,,1,,6,1
E6,18,01-Jul,Damian,,,,0,,4,0
E6,19,01-Jul,Damian,,,,2,,3,2
E6,20,01-Jul,Damian,,,YES,2,,0,2
E6,21,01-Jul,Damian,,,,2,,0,5
E6,22,01-Jul,Damian,,,,1,,1,2
E6,23,01-Jul,Damian,,,,1,,2,1
E6,24,01-Jul,Damian,,,,0,,3,0
E6,25,01-Jul,Damian,,,,0,,1,0
E6,26,01-Jul,Damian,,,,1,,3,3
E6,27,01-Jul,Damian,,,,0,,6,0
E6,28,01-Jul,Damian,,,,0,,10,0
E6,29,01-Jul,Damian,,,,1,,1,2
E6,30,01-Jul,Damian,,,,0,,3,0
E6,31,01-Jul,Damian,,,,0,,5,0
E6,32,01-Jul,Damian,,,,0,,3,0
E6,33,01-Jul,Damian,,,,0,,3,0
E6,34,01-Jul,Damian,,,,0,,1,0
E6,35,01-Jul,Damian,,,,0,,3,0
E6,36,01-Jul,Damian,,,,0,,5,0
E6,37,01-Jul,Damian,,,,0,,3,0
E6,38,01-Jul,Damian,,,,0,,5,0
E6,39,01-Jul,Damian,,,,1,,2,1
E6,40,01-Jul,Damian,,,,0,,3,0
E6,41,01-Jul,Damian,,,,0,,4,0
E6,42,01-Jul,Damian,,,,0,,6,0
E6,43,01-Jul,Damian,,,,0,,5,0
E6,44,01-Jul,Damian,,,,0,,3,0
E6,45,01-Jul,Damian,,,,0,,7,0
E6,46,01-Jul,Damian,,,,1,,6,1
E6,47,01-Jul,Damian,,,,0,,4,0
E6,48,01-Jul,Damian,,,,0,,5,0
E6,49,01-Jul,Damian,,,,0,,5,0
E6,50,01-Jul,Damian,,,,0,,2,0
E6,51,01-Jul,Damian,,,,0,,5,0
E6,52,01-Jul,Damian,,,,0,,4,0
E6,53,01-Jul,Damian,,,,0,,3,0
E6,54,01-Jul,Damian,,,,1,,3,1
E6,55,01-Jul,Damian,NA,NA,NA,NA,NA,NA,NA
E6,56,01-Jul,Damian,,,,0,,5,0
E6,57,01-Jul,Damian,,,,0,,3,0
E6,58,01-Jul,Damian,,,,0,,7,0
E6,59,01-Jul,Damian,,,,0,,3,0
E6,60,01-Jul,Damian,,,,0,,5,0
E6,61,01-Jul,Damian,,,,0,,7,0
E6,62,01-Jul,Damian,,,,0,,1,2
E6,63,01-Jul,Damian,,,,0,,4,0
E6,64,01-Jul,Damian,NA,NA,NA,NA,NA,NA,NA
E6,65,01-Jul,Damian,,,,0,,4,0
E6,66,01-Jul,Damian,,,,0,,4,0
E6,67,01-Jul,Damian,,,,0,,3,0
E6,68,01-Jul,Damian,,,,0,,7,0
E6,69,01-Jul,Damian,,,,0,,6,0
E6,70,01-Jul,Damian,,,,0,,4,0
E6,71,01-Jul,Damian,,,,1,,4,2
E6,72,01-Jul,Damian,,,,0,,3,0
E6,73,01-Jul,Damian,,,,0,,5,0
E6,74,01-Jul,Damian,NA,NA,NA,NA,NA,NA,NA
E6,75,01-Jul,Damian,,,,0,,4,0
E6,76,01-Jul,Damian,,,,0,,7,0
E6,77,01-Jul,Damian,,,,0,,5,0
E6,78,01-Jul,Damian,,,,0,,4,0
E6,79,01-Jul,Damian,,,,0,,6,0
E6,80,01-Jul,Damian,,,,0,,1,0
E6,81,01-Jul,Damian,,,YES,0,,3,1
E6,82,01-Jul,Damian,,,,1,,3,1
E6,83,01-Jul,Damian,,,,0,,7,0
E6,84,01-Jul,Damian,,,,0,,2,0
E6,85,01-Jul,Damian,,,,0,,4,0
E6,86,01-Jul,Damian,,,YES,0,,6,0
E6,87,01-Jul,Damian,,,,0,,4,0
E6,88,01-Jul,Damian,,,,0,,5,0
E6,89,01-Jul,Damian,,,,0,,4,0
E6,90,01-Jul,Damian,,,,0,,4,0
E6,91,01-Jul,Damian,,,,0,,5,0
E6,92,01-Jul,Damian,,,,0,,5,0
E6,93,01-Jul,Damian,,,,0,,4,0
E6,94,01-Jul,Damian,,,,0,,3,0
E6,95,01-Jul,Damian,,,,0,,9,0
E6,96,01-Jul,Damian,,,,0,,8,0
E6,97,01-Jul,Damian,,,,0,,5,0
E6,98,01-Jul,Damian,,,,0,,7,0
E6,99,01-Jul,Damian,,,,0,,5,0
E6,100,01-Jul,Damian,,,,0,,4,0
E6,101,01-Jul,Damian,,,,0,,6,0
E6,102,01-Jul,Damian,,,,0,,6,0
E6,103,01-Jul,Damian,NA,NA,NA,NA,NA,NA,NA
E6,104,01-Jul,Damian,,,,0,,3,0
E6,105,01-Jul,Damian,,,,0,,4,0
E6,106,01-Jul,Damian,,,,0,,5,0
E6,107,01-Jul,Damian,,,,0,,3,0
E6,108,01-Jul,Damian,,,,0,,9,0
E6,109,01-Jul,Damian,,,,0,,4,0
E6,110,01-Jul,Damian,,,,0,,4,0
E6,111,01-Jul,Damian,,,,0,,6,0
E6,112,01-Jul,Damian,,,,0,,6,0
E6,113,01-Jul,Damian,,,,0,,6,0
E6,114,01-Jul,Damian,,,,0,,3,0
E6,115,01-Jul,Damian,,,,0,,4,0
E6,116,01-Jul,Damian,,,,0,,5,0
E6,117,01-Jul,Damian,,,,0,,3,0
E6,118,01-Jul,Damian,,,,0,,4,0
E6,119,01-Jul,Damian,,,,0,,4,0
E6,120,01-Jul,Damian,,,,0,,6,0
E6,121,01-Jul,Damian,,,,0,,6,0
E6,122,01-Jul,Damian,,,,0,,5,0
E6,123,01-Jul,Damian,,,,0,,6,0
E6,124,01-Jul,Damian,,,,0,,3,0
E6,125,01-Jul,Damian,,,,0,,3,0
E6,126,01-Jul,Damian,,,,0,,3,0
E6,127,01-Jul,Damian,,,,0,,2,0
E6,128,01-Jul,Damian,,,,0,,5,0
E6,129,01-Jul,Damian,,,,0,,3,1
E6,130,01-Jul,Damian,,,,0,,3,0
E6,131,01-Jul,Damian,,,,0,,6,0
E6,132,01-Jul,Damian,,,,0,,5,0
E6,133,01-Jul,Damian,,,,0,,7,0
E6,134,01-Jul,Damian,NA,NA,NA,NA,NA,NA,NA
E6,135,01-Jul,Damian,,,,0,,2,1
E6,136,01-Jul,Damian,,,,0,,5,0
E6,137,01-Jul,Damian,,,,0,,4,0
E6,138,01-Jul,Damian,,,,0,,6,0
E6,139,01-Jul,Damian,NA,NA,NA,NA,NA,NA,NA
E6,140,01-Jul,Damian,,,,0,,5,0
E6,141,01-Jul,Damian,,,,0,,6,0
E6,142,01-Jul,Damian,,,,0,,3,0
E6,143,01-Jul,Damian,,,,0,,5,0
E6,144,01-Jul,Damian,,,,0,,3,0
E6,145,01-Jul,Damian,,,,0,,6,0
E6,146,01-Jul,Damian,,,,0,,2,0
E6,147,01-Jul,Damian,,,,0,,3,0
E6,148,01-Jul,Damian,,,,0,,4,0
E6,149,01-Jul,Damian,,,,0,,4,0
E6,150,01-Jul,Damian,,,,0,,4,0
E6,151,01-Jul,Damian,,,,0,,5,0
E6,152,01-Jul,Damian,,,,0,,7,0
E6,153,01-Jul,Damian,,,,0,,4,0
E6,154,01-Jul,Damian,,,,0,,2,0
E6,155,01-Jul,Damian,,,,0,,6,0
E6,156,01-Jul,Damian,,,,0,,3,0
E6,157,01-Jul,Damian,,,,0,,4,0
E6,158,01-Jul,Damian,,,,0,,5,0
E6,159,01-Jul,Damian,,,,0,,5,0
E6,160,01-Jul,Damian,,,,0,,6,0
E6,161,01-Jul,Damian,,,,0,,5,0
E6,162,01-Jul,Damian,,,,0,,4,0
E6,163,01-Jul,Damian,,,,0,,3,0
E6,164,01-Jul,Damian,,,,0,,3,0
E6,165,01-Jul,Damian,,,,0,,3,0
E6,166,01-Jul,Damian,,,,0,,5,0
E6,167,01-Jul,Damian,,,,0,,4,0
E6,168,01-Jul,Damian,,,,0,,5,0
E6,169,01-Jul,Damian,,,,0,,3,0
E6,170,01-Jul,Damian,,,,0,,2,0
E6,171,01-Jul,Damian,,,,0,,5,0
E6,172,01-Jul,Damian,,,,0,,9,0
E6,173,01-Jul,Damian,,,,0,,4,0
E6,174,01-Jul,Damian,,,,0,,3,0
E6,175,01-Jul,Damian,,,,0,,4,0
E6,176,01-Jul,Damian,,,,0,,3,0
E6,177,01-Jul,Damian,,,,0,,2,0
E6,178,01-Jul,Damian,,,,0,,7,0
E6,179,01-Jul,Damian,,,,0,,3,0
E6,180,01-Jul,Damian,,,,0,,4,0
E6,181,01-Jul,Damian,,,,0,,4,0
E6,182,01-Jul,Damian,,,,0,,4,0
E6,183,01-Jul,Damian,,,,0,,5,0
E6,184,01-Jul,Damian,,,,0,,6,0
E6,185,01-Jul,Damian,,,,0,,4,0
E6,186,01-Jul,Damian,,,,0,,1,0
E6,187,01-Jul,Damian,,,,0,,3,0
E6,188,01-Jul,Damian,,,,0,,4,0
E6,189,01-Jul,Damian,,,,0,,2,2
E6,190,01-Jul,Damian,,,YES,0,,4,1
E6,191,01-Jul,Damian,,,,0,,2,2
E6,192,01-Jul,Damian,,,,0,,1,4
E6,193,01-Jul,Damian,,,,0,,1,4
E6,194,01-Jul,Damian,,,YES,0,,0,4
E6,195,01-Jul,Damian,,,,0,,2,1
E6,196,01-Jul,Damian,,,,0,,0,4
E6,197,01-Jul,Damian,,,,0,,1,3
E6,198,01-Jul,Damian,,,YES,0,,0,7
E6,199,01-Jul,Damian,,,,0,,4,0
E6,200,01-Jul,Damian,,,YES,0,,0,6
E7 ,1,01-Jul,Hannah,,,,2,,0,7
E7,2,01-Jul,Hannah,,,,3,,0,8
E7,3,01-Jul,Hannah,,,,3,,0,4
E7,4,01-Jul,Hannah,,,,5,,0,4
E7,5,01-Jul,Hannah,,,,5,,0,3
E7,6,01-Jul,Hannah,,,YES,5,,0,3
E7,7,01-Jul,Hannah,,,,5,,0,2
E7,8,01-Jul,Hannah,,,,5,,0,6
E7,9,01-Jul,Hannah,,,YES,5,,0,6
E7,10,01-Jul,Hannah,,,,5,,0,4
E7,11,01-Jul,Hannah,,,,5,,0,5
E7,12,01-Jul,Hannah,,,,2,,0,2
E7,13,01-Jul,Hannah,,,,5,,0,2
E7,14,01-Jul,Hannah,,,,5,,0,4
E7,15,01-Jul,Hannah,,,,5,,0,5
E7,16,01-Jul,Hannah,,,,5,,0,7
E7,17,01-Jul,Hannah,,,,5,,0,3
E7,18,01-Jul,Hannah,,,YES,5,,0,4
E7,19,01-Jul,Hannah,,,,5,,0,7
E7,20,01-Jul,Hannah,,,,5,,0,2
E7,21,01-Jul,Hannah,,,,5,,0,4
E7,22,01-Jul,Hannah,,,,5,,0,3
E7,23,01-Jul,Hannah,,,,5,,0,4
E7,24,01-Jul,Hannah,,,,5,,0,3
E7,25,01-Jul,Hannah,,,,5,,0,7
E7,26,01-Jul,Hannah,,,,5,,0,3
E7,27,01-Jul,Hannah,,,,5,,0,4
E7,28,01-Jul,Hannah,,,,5,,0,6
E7,29,01-Jul,Hannah,,,,5,,0,2
E7,30,01-Jul,Hannah,,,YES,5,,0,2
E7,31,01-Jul,Hannah,,,,5,,0,2
E7,32,01-Jul,Hannah,,,,5,,0,3
E7,33,01-Jul,Hannah,,,YES,4,,0,4
E7,34,01-Jul,Hannah,,,,5,,0,3
E7,35,01-Jul,Hannah,,,,5,,0,3
E7,36,01-Jul,Hannah,,,,5,,0,4
E7,37,01-Jul,Hannah,,,,5,,0,3
E7,38,01-Jul,Hannah,,,YES,2,,0,2
E7,39,01-Jul,Hannah,,,,5,,0,2
E7,40,01-Jul,Hannah,,,YES,5,,0,5
E7,41,01-Jul,Hannah,,,,5,,0,2
E7,42,01-Jul,Hannah,,,,5,,0,4
E7,43,01-Jul,Hannah,NA,NA,NA,NA,NA,NA,NA
E7,44,01-Jul,Hannah,,,,5,,0,3
E7,45,01-Jul,Hannah,,,,5,,0,3
E7,46,01-Jul,Hannah,NA,NA,NA,NA,NA,NA,NA
E7,47,01-Jul,Hannah,,,YES,3,,0,3
E7,48,01-Jul,Hannah,,,,5,,0,3
E7,49,01-Jul,Hannah,,,,5,,0,2
E7,50,01-Jul,Hannah,,,,5,,0,3
E7,51,01-Jul,Hannah,,,,4,,0,4
E7,52,01-Jul,Hannah,,,,5,,0,5
E7,53,01-Jul,Hannah,,,,5,,0,2
E7,54,01-Jul,Hannah,,,,5,,0,2
E7,55,01-Jul,Hannah,,,,5,,0,2
E7,56,01-Jul,Hannah,,,,4,,0,3
E7,57,01-Jul,Hannah,,,,5,,0,4
E7,58,01-Jul,Hannah,,,,5,,0,3
E7,59,01-Jul,Hannah,,,,5,,0,3
E7,60,01-Jul,Hannah,,YES,,5,,0,6
E7,61,01-Jul,Hannah,,,,5,,0,3
E7,62,01-Jul,Hannah,,,,5,,0,4
E7,63,01-Jul,Hannah,,,,5,,0,4
E7,64,01-Jul,Hannah,,,,5,,0,3
E7,65,01-Jul,Hannah,,,,5,,0,2
E7,66,01-Jul,Hannah,,,,5,,0,3
E7,67,01-Jul,Hannah,,,,5,,0,4
E7,68,01-Jul,Hannah,,YES,,5,,0,6
E7,69,01-Jul,Hannah,,,,5,,0,5
E7,70,01-Jul,Hannah,,,,5,,0,4
E7,71,01-Jul,Hannah,,,,5,,0,2
E7,72,01-Jul,Hannah,,,,5,,0,3
E7,73,01-Jul,Hannah,,YES,,5,,0,7
E7,74,01-Jul,Hannah,,,,5,,0,6
E7,75,01-Jul,Hannah,,,,5,,0,2
E7,76,01-Jul,Hannah,,,YES,5,,0,7
E7,77,01-Jul,Hannah,,,,5,,0,4
E7,78,01-Jul,Hannah,,,,5,,0,2
E7,79,01-Jul,Hannah,,,YES,4,,0,7
E7,80,01-Jul,Hannah,,,,5,,0,5
E7,81,01-Jul,Hannah,NA,NA,NA,NA,NA,NA,NA
E7,82,01-Jul,Hannah,,,,4,,0,4
E7,83,01-Jul,Hannah,,,YES,3,,0,6
E7,84,01-Jul,Hannah,,,,4,,0,3
E7,85,01-Jul,Hannah,YES,,YES,5,,0,8
E7,86,01-Jul,Hannah,,,,5,,0,8
E7,87,01-Jul,Hannah,,,,5,,0,9
E7,88,01-Jul,Hannah,,,,5,,0,4
E7,89,01-Jul,Hannah,,,,4,,0,4
E7,90,01-Jul,Hannah,,,,3,,0,3
E7,91,01-Jul,Hannah,,,,5,,0,10
E7,92,01-Jul,Hannah,,,,4,,0,4
E7,93,01-Jul,Hannah,,,,5,,0,4
E7,94,01-Jul,Hannah,,,,4,,0,8
