block ,individual,date,surveyor,stem_length,bud_length,flower_length,fruit_length,note,stem_switch
E1,190,16/7/2018,Jamie,131,136.5,,,,
E1,191,16/7/2018,Jamie,117.5,118,,,,
E1,192,16/7/2018,Jamie,92.5,96.5,,,,
E1,193,16/7/2018,Jamie,89.5,144,136.5,,,
E1,194,16/7/2018,Jamie,86,96,90.5,,,
E1,195,16/7/2018,Jamie,97.5,115,108,,,
E1,196,16/7/2018,Jamie,104,129,122,,,
E1,197,16/7/2018,Jamie,97,117.5,110,,,
E1,198,16/7/2018,Jamie,88.5,133.5,124,,,
E1,199,16/7/2018,Jamie,86,95,88,,,
E1,200,16/7/2018,Jamie,112,164.5,159.5,,,
E2,1,16/7/2018,Claire,88.5,106,100,,,
E2,2,16/7/2018,Claire,108,125,118.5,,,
E2,3,16/7/2018,Claire,87,110.5,104,,,
E2,4,16/7/2018,Claire,82.5,85,,,,
E2,5,16/7/2018,Claire,81,92,86,,,
E2,6,16/7/2018,Claire,111.5,142,136,,,
E2,7,16/7/2018,Claire,107.5,134.5,126.5,,,
E2,8,16/7/2018,Claire,94,113.5,106,,,
E2,9,16/7/2018,Claire,92,111,106,,,
E2,10,16/7/2018,Claire,88,93.5,88.5,,,
E2,11,16/7/2018,Claire,80.5,93,86,,,
E2,12,16/7/2018,Claire,87,114,108.5,,,
E2,13,16/7/2018,Claire,71,99,94,,,
E2,14,16/7/2018,Claire,93.5,119.5,114,,,
E2,15,16/7/2018,Claire,74,93.5,84,,,
E2,16,16/7/2018,Claire,130,147.5,140.5,,,
E2,17,16/7/2018,Claire,78,107,100,,,
E2,18,16/7/2018,Claire,56.5,92,91,,,
E2,19,16/7/2018,Claire,108,119,113.5,,,
E2,20,16/7/2018,Claire,82,102.5,98,,,
E2,21,16/7/2018,Claire,128,137,131,,,
E2,22,16/7/2018,Claire,111,135.5,132.5,,,y
E2,23,16/7/2018,Claire,112.5,125.5,118,,,
E2,24,16/7/2018,Claire,89.5,131,124,,,
E2,25,16/7/2018,Claire,113,135.5,130,,,
E2,26,16/7/2018,Claire,103.5,136,130,,,y
E2,27,16/7/2018,Claire,94,95.5,,,,
E2,28,16/7/2018,Claire,105,114,,,,
E2,29,16/7/2018,Claire,99,138,130,,,
E2,30,16/7/2018,Claire,67.5,77,74,,,
E2,31,16/7/2018,Claire,95.5,127.2,121.5,,,
E2,32,16/7/2018,Claire,120,135,129.5,,,
E2,33,16/7/2018,Claire,138,149,142,,,
E2,34,16/7/2018,Claire,102,114,109,,,
E2,35,16/7/2018,Claire,98.5,,,,,
E2,36,16/7/2018,Claire,74,,,,,
E2,37,16/7/2018,Claire,90.5,,,,,
E2,38,16/7/2018,Claire,103.5,123,116,,,
E2,39,16/7/2018,Claire,109,126,120,,,
E2,40,16/7/2018,Claire,46,,,,,
E2,41,16/7/2018,Claire,101.5,135,128,,,
E2,42,16/7/2018,Claire,105,119,114,,,
E2,43,16/7/2018,Claire,126.5,131,,,,
E2,44,16/7/2018,Claire,127,130.5,,,,
E2,45,16/7/2018,Claire,98,108.5,,,,
E2,46,16/7/2018,Claire,88.5,90,,,,
E2,47,16/7/2018,Claire,87.5,89,,,,
E2,48,16/7/2018,Claire,107.5,113.5,109,,,
E2,49,16/7/2018,Claire,71,72,,,,
E2,50,16/7/2018,Claire,82,86.5,,,,
E2,51,16/7/2018,Claire,109.5,111,,,,
E2,52,16/7/2018,Claire,89,92.5,,,,
E2,53,16/7/2018,Claire,126,132,,,,
E2,54,16/7/2018,Claire,102,122,113.5,,,
E2,55,16/7/2018,Claire,114.5,115.5,,,,
E2,56,16/7/2018,Claire,88,108.5,103,,,
E2,57,16/7/2018,Claire,106.5,152,143,,,
E2,58,16/7/2018,Claire,82,87,,,,
E2,59,16/7/2018,Claire,110.5,,,,,
E2,60,16/7/2018,Claire,90,90.5,,,,
E2,61,16/7/2018,Claire,127,132,,,,
E2,62,16/7/2018,Claire,85.5,,,,,
E2,63,16/7/2018,Claire,100,102,,,,
E2,64,16/7/2018,Claire,80,,,,,
E2,65,16/7/2018,Claire,125.5,126,,,,
E2,66,16/7/2018,Claire,63,,,,,
E2,67,16/7/2018,Claire,67.5,,,,,
E2,68,16/7/2018,Claire,115,116,,,,
E2,69,16/7/2018,Claire,118.5,119,,,,
E2,70,16/7/2018,Claire,77.5,30.5,82,,,
E2,71,16/7/2018,Claire,118,135,127.5,,,
E2,72,16/7/2018,Claire,103,110,105,,,
E2,73,16/7/2018,Claire,85,98.5,91,,,
E2,74,16/7/2018,Claire,121.5,122.5,,,,
E2,75,16/7/2018,Claire,128.5,131,,,,
E2,76,16/7/2018,Claire,122,131,125,,,
E2,77,16/7/2018,Claire,77,,,,,
E2,78,16/7/2018,Claire,99.5,102,,,,
E2,79,16/7/2018,Claire,97,134,127,,,
E2,80,16/7/2018,Claire,87,105.5,100,,,
E2,81,16/7/2018,Claire,126,135.5,127.5,,,y
E2,82,16/7/2018,Claire,100,116,112.5,,,
E2,83,16/7/2018,Claire,123,130.5,128,,,
E2,84,16/7/2018,Claire,63,70.5,66.5,,,
E2,85,16/7/2018,Claire,85.5,88.5,,,,
E2,86,16/7/2018,Claire,117,,,,,
E2,87,16/7/2018,Claire,83.5,119,111,,,
E2,88,16/7/2018,Claire,69,,,,,
E2,89,16/7/2018,Claire,58,,,,,
E2,90,16/7/2018,Claire,118.5,119.5,,,,
E2,91,16/7/2018,Claire,151,152,,,,
E2,92,16/7/2018,Claire,102,116.5,109,,,
E2,93,16/7/2018,Claire,81.5,,,,,
E2,94,16/7/2018,Claire,90.5,,,,,
E2,95,16/7/2018,Claire,111.5,117.5,,,,
E2,96,16/7/2018,Claire,missing,,,,,
E2,97,16/7/2018,Claire,132,139.5,,,,
E2,98,16/7/2018,Claire,129,140,,,,
E2,99,16/7/2018,Claire,124.5,130.5,,,,
E2,100,16/7/2018,Claire,145,155.5,145,,,
E2,101,16/7/2018,Claire,missing,,,,,
E2,102,16/7/2018,Claire,missing,,,,,
E2,103,16/7/2018,Claire,154,158.5,,,,
E2,104,16/7/2018,Claire,missing,,,,,
E2,105,16/7/2018,Claire,missing,,,,,
E2,106,16/7/2018,Claire,94.5,119.5,114,,,
E2,107,16/7/2018,Claire,missing,,,,,
E2,108,16/7/2018,Claire,94.5,119.5,114,,,
E2,109,16/7/2018,Claire,119,127.5,,,,
E2,110,16/7/2018,Claire,missing,,,,,
E2,111,16/7/2018,Claire,112,126,118,,,
E2,112,16/7/2018,Claire,84,,,,,
E2,113,16/7/2018,Claire,120,136,129,,,
E2,114,16/7/2018,Claire,95,106,95,,,
E2,115,16/7/2018,Claire,76,,,,,
E2,116,16/7/2018,Claire,113,134.5,129,,,
E2,117,16/7/2018,Claire,76.5,100,96,,,
E2,118,16/7/2018,Claire,115,116.5,,,,
E2,119,16/7/2018,Claire,52.5,,,,,
E2,120,16/7/2018,Claire,96.5,98,,,,
E2,121,16/7/2018,Claire,109,135,128.5,,,
E2,122,16/7/2018,Claire,103.5,105.5,,,,
E2,123,16/7/2018,Claire,112,117,,,,
E2,124,16/7/2018,Claire,105,118,111.5,,,
E2,125,16/7/2018,Claire,123,129.5,,,,
E2,126,16/7/2018,Claire,91,105,98,,,
E2,127,16/7/2018,Claire,104,106.5,,,,
E2,128,16/7/2018,Claire,138,153,147,,,
E2,129,16/7/2018,Claire,91,,,,,
E2,130,16/7/2018,Claire,108.5,114,,,,
E2,131,16/7/2018,Claire,121,128,,,,
E2,132,16/7/2018,Claire,100,105,,,,
E2,133,16/7/2018,Claire,85.5,,,,,
E2,134,16/7/2018,Claire,108.5,114.5,,,,
E2,135,16/7/2018,Claire,148.5,154.5,148.5,,,
E2,136,16/7/2018,Claire,101,111.5,106,,,
E2,137,16/7/2018,Claire,87.5,91,,,,
E2,138,16/7/2018,Claire,106.5,117,111,,,
E2,139,16/7/2018,Claire,90,91,,,,
E2,140,16/7/2018,Claire,83,112,107.5,,,
E2,141,16/7/2018,Claire,64,,,,,
E2,142,16/7/2018,Claire,132.5,149,140.5,,,
E2,143,16/7/2018,Claire,158,160,,,,
E2,144,16/7/2018,Claire,94.5,104.5,98,,,
E2,145,16/7/2018,Claire,103.5,140,132.5,,,
E2,146,16/7/2018,Claire,100,111.5,104.5,,,
E2,147,16/7/2018,Claire,116,117,,,,
E2,148,16/7/2018,Claire,126,151,141,,,
E2,149,16/7/2018,Claire,116,128,122.5,,,
E2,150,16/7/2018,Claire,74,74.5,,,,
E2,151,16/7/2018,Claire,128.5,150,139,,,
E2,152,16/7/2018,Claire,128,130.5,,,,
E2,153,16/7/2018,Claire,97,117.5,109,,,
E2,154,16/7/2018,Claire,134,148.5,141,,,
E2,155,16/7/2018,Claire,96,134,134,,,
E2,156,16/7/2018,Claire,90,100.5,92,,,
E2,157,16/7/2018,Claire,88,,,,,
E2,158,16/7/2018,Claire,90,111.5,104,,,
E2,159,16/7/2018,Claire,78,78.5,,,,
E2,160,16/7/2018,Claire,106,107,,,,
E2,161,16/7/2018,Claire,103,118,112,,,
E2,162,16/7/2018,Claire,88.5,93,,,,
E2,163,16/7/2018,Claire,117,119.5,,,,
E2,164,16/7/2018,Claire,92,,,,,
E2,165,16/7/2018,Claire,134,140.5,134,,,
E2,166,16/7/2018,Claire,70,76,,,,
E2,167,16/7/2018,Claire,101,104,,,,
E2,168,16/7/2018,Claire,70,101.5,97.5,,,
E2,169,16/7/2018,Claire,85,99.5,91,,,
E2,170,16/7/2018,Claire,97,105,97,,,
E2,171,16/7/2018,Claire,91,102,96,,,
E2,172,16/7/2018,Claire,84,94.5,,,,
E2,173,16/7/2018,Claire,95.5,102,98.5,,,
E2,174,16/7/2018,Claire,99,99.5,,,,
E2,175,16/7/2018,Claire,119,120,,,,
E2,176,16/7/2018,Claire,99,100,,,,
E2,177,16/7/2018,Claire,94.5,96,,,,
E2,178,16/7/2018,Claire,79,112,104.5,,,
E2,179,16/7/2018,Claire,61,64,,,,
E2,180,16/7/2018,Claire,69,94,88.5,,,
E2,181,16/7/2018,Claire,76,93.5,85,,,
E2,182,16/7/2018,Claire,79,102,96,,,
E2,183,16/7/2018,Claire,109.5,123.5,119,,,
E2,184,16/7/2018,Claire,75,82,76.5,,,
E2,185,16/7/2018,Claire,122.5,,,,,
E2,186,16/7/2018,Claire,69,,,,,
E2,187,16/7/2018,Claire,24,,,,,
E2,188,16/7/2018,Claire,108,147.5,135,,,
E2,189,16/7/2018,Claire,101,,,,,
E2,190,16/7/2018,Claire,79,102.5,98,,,
E2,191,16/7/2018,Claire,89.5,98,90,,,
E2,192,16/7/2018,Claire,111,,,,,
E2,193,16/7/2018,Claire,105,129.5,120,,,
E2,194,16/7/2018,Claire,59,,,,,
E2,195,16/7/2018,Claire,90,,,,,
E2,196,16/7/2018,Claire,64.5,76.5,73,,,
E2,197,16/7/2018,Claire,92,,,,,
E2,198,16/7/2018,Claire,65.5,73.5,,,,
E2,199,16/7/2018,Claire,95,104,95.5,,,
E2,200,16/7/2018,Claire,97,121,113.5,,,
E2,201,16/7/2018,Claire,145,155,,,,
E2,202,16/7/2018,Claire,78.5,80,,,,
E2,203,16/7/2018,Claire,82,99.5,91.5,,,
E2,204,16/7/2018,Claire,85.5,97,92,,,
E2,205,16/7/2018,Claire,101,133,125.5,,,
E3,1,17/7/2018,Claire,104.5,129,121,,,
E3,2,17/7/2018,Claire,136,173,165,,,
E3,3,17/7/2018,Claire,119,162,157,,,
E3,4,17/7/2018,Claire,122,146,139,,,
E3,5,17/7/2018,Claire,114,140,133,,,
E3,6,17/7/2018,Claire,127,136,130.5,,,
E3,7,17/7/2018,Claire,104,147,140,,,
E3,8,17/7/2018,Claire,113,159.5,146.5,,,
E3,9,17/7/2018,Claire,115.5,,,,,
E3,10,17/7/2018,Claire,96,119.5,116,,,
E3,11,17/7/2018,Claire,92,127.5,124,,,
E3,12,17/7/2018,Claire,111.5,152,144,,,
E3,13,17/7/2018,Claire,92,139.5,133,,,
E3,14,17/7/2018,Claire,92,128.5,122,,,
E3,15,17/7/2018,Claire,108,109,,,,
E3,16,17/7/2018,Claire,122,166,160,,,
E3,17,17/7/2018,Claire,91.5,126.5,121,,,
E3,18,17/7/2018,Claire,138,183.5,174,,,
E3,19,17/7/2018,Claire,121,136,130.5,,,
E3,20,17/7/2018,Claire,87,99,93,,,
E3,21,17/7/2018,Claire,83,126,122,,,
E3,22,17/7/2018,Claire,106.5,132.5,126,,,
E3,23,17/7/2018,Claire,108,155.5,148.5,,,
E3,24,17/7/2018,Claire,113,116,,,,
E3,25,17/7/2018,Claire,116,135,128.5,,,
E3,26,17/7/2018,Claire,100,115,109,,,
E3,27,17/7/2018,Claire,90,119,117,,,
E3,28,17/7/2018,Claire,90,130.5,123,,,
E3,29,17/7/2018,Claire,102,135,130,,,
E3,30,17/7/2018,Claire,106,130.5,126,,,
E3,31,17/7/2018,Claire,82,94,85,,,
E3,32,17/7/2018,Claire,87,110.5,106,,,
E3,33,17/7/2018,Claire,101,124.5,117.5,,,
E3,34,17/7/2018,Claire,108.5,110.5,,,,
E3,35,17/7/2018,Claire,92,134.5,126,,,
E3,36,17/7/2018,Claire,115.5,130,125,,,
E3,37,17/7/2018,Claire,70,94,89.5,,,
E3,38,17/7/2018,Claire,119,150.5,144,,,
E3,39,17/7/2018,Claire,134.5,140.5,135,,,
E3,40,17/7/2018,Claire,80,110.5,105.5,,,
E3,41,17/7/2018,Claire,96.5,100.5,,,,
E3,42,17/7/2018,Claire,114,126,119.5,,,
E3,43,17/7/2018,Claire,97,107.5,100,,,
E3,44,17/7/2018,Claire,74,99,99,,,
E3,45,17/7/2018,Claire,113,143,134.5,,,
E3,46,17/7/2018,Claire,84.5,115,110.5,,,
E3,47,17/7/2018,Claire,84.5,95.5,90,,,
E3,48,17/7/2018,Claire,108,157.5,149,,,
E3,49,17/7/2018,Claire,106,110,,,,
E3,50,17/7/2018,Claire,42,70,70,,,
E3,51,17/7/2018,Claire,52,80.5,80.5,,,
E3,52,17/7/2018,Claire,104,126.5,121.5,,,
E3,53,17/7/2018,Claire,120,148,141,,,
E3,54,17/7/2018,Claire,104,117.5,110,,,
E3,55,17/7/2018,Claire,99,141,134.5,,,
E3,56,17/7/2018,Claire,96,109,104,,,
E3,57,17/7/2018,Claire,81,113.5,110,,,
E3,58,17/7/2018,Claire,99,104.5,100,,,
E3,59,17/7/2018,Claire,84,107,102,,,
E3,60,17/7/2018,Claire,94,108,100.5,,,
E3,61,17/7/2018,Claire,98,113,108,,,
E3,62,17/7/2018,Claire,91.5,106,100,,,
E3,63,17/7/2018,Claire,110.5,113,,,,
E3,64,17/7/2018,Claire,95,103.5,97,,,
E3,65,17/7/2018,Claire,104,115.5,107,,,
E3,66,17/7/2018,Claire,105,135,129,,,
E3,67,17/7/2018,Claire,92,127,123,,,
E3,68,17/7/2018,Claire,72,100,95,,,
E3,69,17/7/2018,Claire,116.5,124.5,,,,
E3,70,17/7/2018,Claire,119.5,132,125,,,
E3,71,17/7/2018,Claire,101,132.5,127.5,,,
E3,72,17/7/2018,Claire,88,90,,,,
E3,73,17/7/2018,Claire,91.5,138,131,,,
E3,74,17/7/2018,Claire,96,98,,,,
E3,75,17/7/2018,Claire,94,129,122,,,
E3,76,17/7/2018,Claire,98,127.5,119,,,
E3,77,17/7/2018,Claire,114,120,,,,
E3,78,17/7/2018,Claire,115,117,,,,
E3,79,17/7/2018,Claire,118,118.5,,,,
E3,80,17/7/2018,Claire,111,124,118.5,,,
E3,81,17/7/2018,Claire,80,92,97,,,
E3,82,17/7/2018,Claire,119,127,,,,
E3,83,17/7/2018,Claire,101,137.5,132,,,
E3,84,17/7/2018,Claire,90,136.5,128,,,
E3,85,17/7/2018,Claire,96,147,139,,,
E3,86,17/7/2018,Claire,99,146,135.5,,,
E3,87,17/7/2018,Claire,119,141,134.5,,,
E3,88,17/7/2018,Claire,108,130,124,,,
E3,89,17/7/2018,Claire,111,112.5,,,,
E3,90,17/7/2018,Claire,103,151,142.5,,,
E3,91,17/7/2018,Claire,87.5,131,126,,,
E3,92,17/7/2018,Claire,84,122,116,,,
E3,93,17/7/2018,Claire,76.5,130,124.5,,,
E3,94,17/7/2018,Claire,77,,,,,
E3,95,17/7/2018,Claire,124.5,142.5,135.5,,,
E3,96,17/7/2018,Claire,134,145,140,,,
E3,97,17/7/2018,Claire,86,123,119,,,
E3,98,17/7/2018,Claire,107,130.5,121,,,
E3,99,17/7/2018,Claire,95.5,112,104,,,
E3,100,17/7/2018,Claire,115,141.5,133,,,
E3,101,17/7/2018,Claire,98,148.5,142,,,
E3,102,17/7/2018,Claire,missing,,,,,
E3,103,17/7/2018,Claire,102,133,123,,,
E3,104,17/7/2018,Claire,102,125,118,,,
E3,105,17/7/2018,Claire,108,122,114,,,
E3,106,17/7/2018,Claire,103,110,,,,
E3,107,17/7/2018,Claire,72,108.5,104,,,
E3,108,17/7/2018,Claire,110,133,127,,,
E3,109,17/7/2018,Claire,116,145,138,,,
E3,110,17/7/2018,Claire,98,132.5,128,,,
E3,111,17/7/2018,Claire,105,141.5,134.5,,,
E3,112,17/7/2018,Claire,96,125,117,,,
E3,113,17/7/2018,Claire,112.5,154.5,147,,,
E3,114,17/7/2018,Claire,117,131,124,,,
E3,115,17/7/2018,Claire,98,139,125.5,,,
E3,116,17/7/2018,Claire,129,156,150.5,,,
E3,117,17/7/2018,Claire,92.5,120,114.5,,,
E3,118,17/7/2018,Claire,110,113,112,,,
E3,119,17/7/2018,Claire,80,127,122.5,,,
E3,120,17/7/2018,Claire,64,107.5,102,,,
E3,121,17/7/2018,Claire,103.5,136.5,129,,,
E3,122,17/7/2018,Claire,92,100.5,95.5,,,
E3,123,17/7/2018,Claire,76,138,132,,,
E3,124,17/7/2018,Claire,82.5,117,118,,,
E3,125,17/7/2018,Claire,94,130,124.5,,,
E3,126,17/7/2018,Claire,134,161.5,154.5,,,
E3,127,17/7/2018,Claire,70,108,101,,,
E3,128,17/7/2018,Claire,74,115.5,107,,,
E3,129,17/7/2018,Claire,130.5,163,155,,,
E3,130,17/7/2018,Claire,99,124,116,,,
E3,131,17/7/2018,Claire,108.5,158,140.5,,,
E3,132,17/7/2018,Claire,87.5,160,154,,,
E3,133,17/7/2018,Claire,107.5,125.5,118,,,
E3,134,17/7/2018,Claire,74,123,119.5,,,
E3,135,17/7/2018,Claire,99,125,118.5,,,
E3,136,17/7/2018,Claire,96.5,115.5,109,,,
E3,137,17/7/2018,Claire,96.5,107,100.5,,,
E3,138,17/7/2018,Claire,116,142,135.5,,,
E3,139,17/7/2018,Claire,105,136,127.5,,,
E3,140,17/7/2018,Claire,108,116.5,,,,
E3,141,17/7/2018,Claire,101.5,113,109.5,,,
E3,142,17/7/2018,Claire,124,145,137.5,,,
E3,143,17/7/2018,Claire,102.5,134,126,,,
E3,144,17/7/2018,Claire,117,133,127,,,
E3,145,17/7/2018,Claire,108,142.5,133.5,,,
E3,146,17/7/2018,Claire,114,149.5,142.5,,,
E3,147,17/7/2018,Claire,85,85.5,,,,
E3,148,17/7/2018,Claire,106,123.5,119,,,
E3,149,17/7/2018,Claire,119,160.5,152.5,,,
E3,150,17/7/2018,Claire,122.5,142.5,133,,,
E3,151,17/7/2018,Claire,129,166.5,160.5,,,
E3,152,17/7/2018,Claire,63,85.5,81,,,
E3,153,17/7/2018,Claire,101.5,109.5,105,,,
E3,154,17/7/2018,Claire,81,108.5,102.5,,,
E3,155,17/7/2018,Claire,missing,,,,,
E3,156,17/7/2018,Claire,113,129.5,124.5,,,
E3,157,17/7/2018,Claire,130,159.5,153,,,
E3,158,17/7/2018,Claire,89,137.5,132,,,
E3,159,17/7/2018,Claire,109,136,131,,,
E3,160,17/7/2018,Claire,86,100,95,,,
E3,161,17/7/2018,Claire,112,125.5,123,,,
E3,162,17/7/2018,Claire,96,127.5,122,,,
E3,163,17/7/2018,Claire,112,148.5,145,,,
E3,164,17/7/2018,Claire,123,143,136,,,
E3,165,17/7/2018,Claire,118,135.5,130,,,
E3,166,17/7/2018,Claire,82,110.5,105.5,,,
E3,167,17/7/2018,Claire,52.5,,,,,
E3,168,17/7/2018,Claire,116,128,119,,,
E3,169,17/7/2018,Claire,94,125,119,,,
E3,170,17/7/2018,Claire,112.5,123.5,118,,,
E3,171,17/7/2018,Claire,103,141,136,,,
E3,172,17/7/2018,Claire,104.5,110,,,,
E3,173,17/7/2018,Claire,116,138,132.5,,,
E3,174,17/7/2018,Claire,66.5,91.5,91.5,,,
E3,175,17/7/2018,Claire,98.5,105.5,,,,
E3,176,17/7/2018,Claire,95.5,133,126,,,
E3,177,17/7/2018,Claire,88,128,123.5,,,
E3,178,17/7/2018,Claire,110,146,136,,,
E3,179,17/7/2018,Claire,90.5,117.5,111,,,
E3,180,17/7/2018,Claire,111,122,115.5,,,
E3,181,17/7/2018,Claire,78,123.5,118,,,
E3,182,17/7/2018,Claire,112,146,141,,,
E3,183,17/7/2018,Claire,89.5,105,99,,,
E3,184,17/7/2018,Claire,108,130.5,124.5,,,
E3,185,17/7/2018,Claire,96.5,121.5,116,,,
E3,186,17/7/2018,Claire,100,142,136.5,,,
E3,187,17/7/2018,Claire,79,112.5,108,,,
E3,188,17/7/2018,Claire,101,104,,,,
E3,189,17/7/2018,Claire,105,165,156.5,,,
E3,190,17/7/2018,Claire,88,114,109.5,,,
E3,191,17/7/2018,Claire,69,79,74.5,,,
E3,192,17/7/2018,Claire,89,116,110,,,
E3,193,17/7/2018,Claire,101,121,115,,,
E3,194,17/7/2018,Claire,123,142,133,,died back,
E3,195,17/7/2018,Claire,92,121.5,115,,,
E3,196,17/7/2018,Claire,105,134,124.5,,,
E3,197,17/7/2018,Claire,74,106,101.5,,,
E3,198,17/7/2018,Claire,116,127,,,,
E3,199,17/7/2018,Claire,107,136,130,,,
E3,200,17/7/2018,Claire,105,138.5,134,,,
E4,1,17/7/2018,Jamie,missing,,,,,
E4,2,17/7/2018,Jamie,missing,,,,,
E4,3,17/7/2018,Jamie,123,131,123,,,
E4,4,17/7/2018,Jamie,106,109,,,,
E4,5,17/7/2018,Jamie,99.5,107,103,,,
E4,6,17/7/2018,Jamie,85,86,,,,
E4,7,17/7/2018,Jamie,84,122.5,114.5,,,
E4,8,17/7/2018,Jamie,70,71,,,,
E4,9,17/7/2018,Jamie,85,116,109.5,,,
E4,10,17/7/2018,Jamie,127,144,134,,,
E4,11,17/7/2018,Jamie,94,115.5,108.5,,,
E4,12,17/7/2018,Jamie,115,125.5,,,,
E4,13,17/7/2018,Jamie,101,104.5,,,,
E4,14,17/7/2018,Jamie,113.5,133.5,133.5,,,
E4,15,17/7/2018,Jamie,84,84.5,,,,
E4,16,17/7/2018,Jamie,94.5,99.5,,,,
E4,17,17/7/2018,Jamie,101,118,115,,,
E4,18,17/7/2018,Jamie,102.5,120.5,113,,,
E4,19,17/7/2018,Jamie,93.5,103,95.5,,,
E4,20,17/7/2018,Jamie,92.5,110,102,,,
E4,21,17/7/2018,Jamie,100,101.5,,,,
E4,22,17/7/2018,Jamie,78,,,,,
E4,23,17/7/2018,Jamie,91,99,94,,,
E4,24,17/7/2018,Jamie,101,138.5,131.5,,,
E4,25,17/7/2018,Jamie,101,138,131,,,
E4,26,17/7/2018,Jamie,98,106.5,,,,y
E4,27,17/7/2018,Jamie,107,121.5,113,,,
E4,28,17/7/2018,Jamie,116,122,,,,
E4,29,17/7/2018,Jamie,102,107.5,107.5,,,
E4,30,17/7/2018,Jamie,108,119.5,112,,,
E4,31,17/7/2018,Jamie,88,106,99.5,,,
E4,32,17/7/2018,Jamie,106,116,107.5,,,
E4,33,17/7/2018,Jamie,125,138,132.5,,,
E4,34,17/7/2018,Jamie,115,117.5,,,,
E4,35,17/7/2018,Jamie,112,115,,,,
E4,36,17/7/2018,Jamie,102.5,119.5,114.5,,,
E4,37,17/7/2018,Jamie,98,99,,,,
E4,38,17/7/2018,Jamie,126.5,133,,,,
E4,39,17/7/2018,Jamie,122,124,,,,
E4,40,17/7/2018,Jamie,88,96,90,,,
E4,41,17/7/2018,Jamie,110,147,141,,,
E4,42,17/7/2018,Jamie,96,107,98,,,
E4,43,17/7/2018,Jamie,116,133,125.5,,,
E4,44,17/7/2018,Jamie,85.5,97.5,92,,,
E4,45,17/7/2018,Jamie,84.5,89,,,,
E4,46,17/7/2018,Jamie,147.5,159.5,150,,,
E4,47,17/7/2018,Jamie,66.5,,,,,
E4,48,17/7/2018,Jamie,106,107.5,,,,
E4,49,17/7/2018,Jamie,67,,,,,
E4,50,17/7/2018,Jamie,105,120,114.5,,,
E4,51,17/7/2018,Jamie,81,90.5,84.5,,,
E4,52,17/7/2018,Jamie,113.5,116.5,,,,
E4,53,17/7/2018,Jamie,117.5,133,126.5,,,
E4,54,17/7/2018,Jamie,92,97,,,,
E4,55,17/7/2018,Jamie,77.5,104,97.5,,,
E4,56,17/7/2018,Jamie,76.5,79.5,,,,
E4,57,17/7/2018,Jamie,62,95.5,89.5,,,
E4,58,17/7/2018,Jamie,100,114.5,106,,,
E4,59,17/7/2018,Jamie,123.5,126,,,,
E4,60,17/7/2018,Jamie,109.5,112,,,,
E4,61,17/7/2018,Jamie,86,107.5,101,,flowered,
E4,62,17/7/2018,Jamie,88.5,104,97,,,
E4,63,17/7/2018,Jamie,103,108,,,,
E4,64,17/7/2018,Jamie,108.5,123.5,116,,,
E4,65,17/7/2018,Jamie,96,113.5,107,,,
E4,66,17/7/2018,Jamie,128,137,128,,,
E4,67,17/7/2018,Jamie,96,,,,,
E4,68,17/7/2018,Jamie,74,96.5,88.5,,,
E4,69,17/7/2018,Jamie,86,107,99.5,,,
E4,70,17/7/2018,Jamie,105.5,108,,,,
E4,71,17/7/2018,Jamie,97.5,101,,,,
E4,72,17/7/2018,Jamie,92,106,97,,,y
E4,73,17/7/2018,Jamie,105.5,106,,,,
E4,74,17/7/2018,Jamie,84,,,,,
E4,75,17/7/2018,Jamie,88,104,95,,,
E4,76,17/7/2018,Jamie,22,,,,,
E4,77,17/7/2018,Jamie,90.5,94,,,,
E4,78,17/7/2018,Jamie,99,101.5,,,,
E4,79,17/7/2018,Jamie,99,117,110.5,,,
E4,80,17/7/2018,Jamie,87,110.5,103,,,
E4,81,17/7/2018,Jamie,109.5,131.5,122,,,
E4,82,17/7/2018,Jamie,89.5,125,119,,,
E4,83,17/7/2018,Jamie,95.5,106,97.5,,,
E4,84,17/7/2018,Jamie,84,118.5,111,,,
E4,85,17/7/2018,Jamie,missing,,,,,
E4,86,17/7/2018,Jamie,97,99,,,,
E4,87,17/7/2018,Jamie,115,119.5,,,,
E4,88,17/7/2018,Jamie,114,144,135,,,
E4,89,17/7/2018,Jamie,109,111,,,,
E4,90,17/7/2018,Jamie,70,,,,,
E4,91,17/7/2018,Jamie,91.5,121,114.5,,,
E4,92,17/7/2018,Jamie,106.5,120.5,114,,,
E4,93,17/7/2018,Jamie,106,,,,,
E4,94,17/7/2018,Jamie,83.5,116.5,116.5,,,
E4,95,17/7/2018,Jamie,91,94,,,,
E4,96,17/7/2018,Jamie,111,120,114,,,
E4,97,17/7/2018,Jamie,95,117,109,,,
E4,98,17/7/2018,Jamie,85.5,107.5,101,,,
E4,99,17/7/2018,Jamie,128.5,131,,,,
E4,100,17/7/2018,Jamie,111,113,,,,
E4,101,17/7/2018,Jamie,114.5,134.5,127.5,,,
E4,102,17/7/2018,Jamie,102,142,135.5,,,
E4,103,17/7/2018,Jamie,84,85.5,,,,
E4,104,17/7/2018,Jamie,91,106.5,98.5,,,
E4,105,17/7/2018,Jamie,111,124.5,117,,,
E4,106,17/7/2018,Jamie,76,77.5,,,,
E4,107,17/7/2018,Jamie,100,120,112,,,
E4,108,17/7/2018,Jamie,115,130.5,125,,,
