date,measurer,block,pos,dmg.score,egg,larvae,adult,weevil,other.herb,undamaged.stems,damaged.stems,total.stems,focal.dam,notes
19-Jun-19,Evelyn,E11,48,0,0,0,0,NA,NA,9,0,9,0,
19-Jun-19,Evelyn,E11,49,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Evelyn,E11,50,0,0,0,0,NA,NA,5,0,5,1,
19-Jun-19,Evelyn,E11,51,1,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Evelyn,E11,52,1,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Evelyn,E11,53,2,1,1,0,NA,NA,4,1,5,0,
19-Jun-19,Evelyn,E11,54,2,0,0,0,NA,NA,8,0,8,0,
19-Jun-19,Evelyn,E11,55,1,1,0,0,NA,NA,7,0,7,0,
19-Jun-19,Evelyn,E11,56,0,1,1,0,NA,NA,8,1,9,0,
19-Jun-19,Evelyn,E11,57,0,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Evelyn,E11,58,2,1,0,0,NA,NA,1,0,1,0,
19-Jun-19,Evelyn,E11,59,1,0,0,0,NA,NA,3,1,4,0,
19-Jun-19,Evelyn,E11,60,2,1,1,0,NA,NA,4,0,4,0,
19-Jun-19,Evelyn,E11,61,1,0,0,0,NA,NA,11,1,12,0,
19-Jun-19,Evelyn,E11,62,1,1,0,0,NA,NA,3,0,3,0,
19-Jun-19,Evelyn,E11,63,1,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Evelyn,E11,64,0,0,0,0,NA,NA,10,0,10,0,
19-Jun-19,Evelyn,E11,65,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Evelyn,E11,66,0,0,0,0,NA,NA,10,0,10,0,
19-Jun-19,Evelyn,E11,67,1,1,0,0,NA,NA,2,1,3,0,
19-Jun-19,Evelyn,E11,68,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Evelyn,E11,69,N/A,N/A,N/A,N/A,NA,NA,N/A,N/A,N/A,N/A,
19-Jun-19,Evelyn,E11,70,2,1,1,0,NA,NA,6,0,6,0,
19-Jun-19,Evelyn,E11,71,1,1,0,0,NA,NA,8,1,9,0,
19-Jun-19,Evelyn,E11,72,3,1,1,0,NA,NA,6,0,6,0,
19-Jun-19,Evelyn,E11,73,1,1,0,0,NA,NA,4,0,4,0,
19-Jun-19,Evelyn,E11,74,0,0,0,0,NA,NA,8,1,9,0,
19-Jun-19,Evelyn,E11,75,0,0,0,0,NA,NA,2,0,2,0,
19-Jun-19,Evelyn,E11,76,0,0,0,0,NA,NA,7,1,8,0,
19-Jun-19,Evelyn,E11,77,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Evelyn,E11,78,0,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Evelyn,E11,79,1,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Evelyn,E11,80,1,0,0,0,NA,NA,1,1,2,0,
19-Jun-19,Evelyn,E11,81,0,0,0,0,NA,NA,8,1,9,0,
19-Jun-19,Evelyn,E11,82,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Evelyn,E11,83,2,1,1,0,NA,NA,2,1,3,0,
19-Jun-19,Evelyn,E11,84,0,0,0,0,NA,NA,14,0,14,0,
19-Jun-19,Evelyn,E11,85,1,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Evelyn,E11,86,0,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Evelyn,E11,87,0,1,0,0,NA,NA,7,0,7,0,
19-Jun-19,Evelyn,E11,88,0,0,0,0,NA,NA,5,1,6,0,
19-Jun-19,Evelyn,E11,89,1,1,0,0,NA,NA,3,1,4,0,
19-Jun-19,Evelyn,E11,90,0,0,0,0,NA,NA,2,1,3,0,
19-Jun-19,Evelyn,E11,91,1,1,0,0,NA,NA,2,0,2,0,
19-Jun-19,Evelyn,E11,92,3,1,0,0,NA,NA,3,0,3,0,
19-Jun-19,Evelyn,E11,93,0,1,0,0,NA,NA,3,1,4,0,
19-Jun-19,Evelyn,E11,94,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Evelyn,E11,95,1,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Evelyn,E11,96,0,0,0,0,NA,NA,1,0,1,0,
19-Jun-19,Evelyn,E11,97,1,1,0,0,NA,NA,7,1,8,0,
19-Jun-19,Evelyn,E11,98,2,1,0,0,NA,NA,6,0,6,0,
19-Jun-19,Evelyn,E11,99,2,1,0,0,NA,NA,9,1,10,0,
19-Jun-19,Evelyn,E11,100,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Evelyn,E11,101,2,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Evelyn,E11,102,1,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Evelyn,E11,103,1,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Evelyn,E11,104,1,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Evelyn,E11,105,2,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Evelyn,E11,106,1,0,0,0,NA,NA,6,1,7,1,
19-Jun-19,Evelyn,E11,107,0,0,0,0,NA,NA,8,1,9,0,
19-Jun-19,Evelyn,E11,108,2,1,0,0,NA,NA,5,0,5,0,
19-Jun-19,Evelyn,E11,109,1,0,0,1,NA,NA,6,0,6,0,
19-Jun-19,Evelyn,E11,110,2,0,0,0,NA,NA,6,0,6,1,
19-Jun-19,Evelyn,E11,111,2,1,1,1,NA,NA,2,0,2,0,
19-Jun-19,Evelyn,E11,112,0,0,0,0,NA,NA,3,1,4,0,
19-Jun-19,Evelyn,E11,113,2,1,1,0,NA,NA,3,1,4,0,
19-Jun-19,Evelyn,E11,114,2,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Evelyn,E11,115,1,0,0,0,NA,NA,8,1,9,0,
19-Jun-19,Evelyn,E11,116,0,0,0,0,NA,NA,5,0,5,0,
19-Jun-19,Evelyn,E11,117,2,1,0,0,NA,NA,5,0,5,0,
19-Jun-19,Evelyn,E11,118,2,1,0,0,NA,NA,4,0,4,0,
19-Jun-19,Evelyn,E11,119,2,0,0,0,NA,NA,6,0,6,0,
19-Jun-19,Evelyn,E11,120,2,1,0,0,NA,NA,3,0,3,0,
19-Jun-19,Evelyn,E11,121,1,1,1,0,NA,NA,3,0,3,0,
19-Jun-19,Evelyn,E11,122,1,1,0,0,NA,NA,3,1,4,0,
19-Jun-19,Evelyn,E11,123,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Evelyn,E11,124,1,0,0,0,NA,NA,2,0,2,0,
19-Jun-19,Evelyn,E11,125,0,0,0,0,NA,NA,5,3,8,0,
19-Jun-19,Evelyn,E11,126,2,1,1,0,NA,NA,5,2,7,1,
19-Jun-19,Evelyn,E11,127,2,1,1,0,NA,NA,1,1,2,1,
19-Jun-19,Evelyn,E11,128,1,1,1,0,NA,NA,1,1,2,0,
19-Jun-19,Evelyn,E11,129,1,0,0,0,NA,NA,3,2,5,0,
19-Jun-19,Evelyn,E11,130,3,1,1,0,NA,NA,4,0,4,0,
19-Jun-19,Evelyn,E11,131,1,1,1,0,NA,NA,2,3,5,0,
19-Jun-19,Evelyn,E11,132,3,1,1,0,NA,NA,3,1,4,0,
19-Jun-19,Evelyn,E11,133,2,1,1,0,NA,NA,1,1,2,0,
19-Jun-19,Evelyn,E11,134,1,0,0,0,NA,NA,6,1,7,0,
19-Jun-19,Evelyn,E11,135,2,1,1,0,NA,NA,3,1,4,0,
19-Jun-19,Evelyn,E11,136,2,1,1,0,NA,NA,3,1,4,1,
19-Jun-19,Evelyn,E11,137,1,1,1,0,NA,NA,6,0,6,0,
19-Jun-19,Evelyn,E11,138,3,1,1,0,NA,NA,1,5,6,1,
19-Jun-19,Evelyn,E11,139,2,1,1,0,NA,NA,4,0,4,0,
19-Jun-19,Evelyn,E11,140,1,1,0,0,NA,NA,2,0,2,0,
19-Jun-19,Evelyn,E11,141,1,1,1,0,NA,NA,0,3,3,1,
19-Jun-19,Evelyn,E11,142,2,1,1,0,NA,NA,4,0,4,0,
19-Jun-19,Evelyn,E11,143,1,1,1,0,NA,NA,3,1,4,0,
19-Jun-19,Evelyn,E11,144,2,1,1,0,NA,NA,3,1,4,0,
19-Jun-19,Evelyn,E11,145,1,0,0,0,NA,NA,7,2,9,0,
19-Jun-19,Evelyn,E11,146,1,1,1,0,NA,NA,4,1,5,1,
19-Jun-19,Evelyn,E11,147,1,1,1,0,NA,NA,2,0,2,0,
19-Jun-19,Evelyn,E11,148,2,1,1,0,NA,NA,2,5,7,1,
19-Jun-19,Evelyn,E11,149,1,1,1,0,NA,NA,1,1,2,1,
19-Jun-19,Evelyn,E11,150,1,1,1,0,NA,NA,2,0,2,0,
19-Jun-19,Evelyn,E11,151,0,0,0,0,NA,NA,2,2,4,0,
19-Jun-19,Evelyn,E11,152,1,1,0,0,NA,NA,6,0,6,0,
19-Jun-19,Evelyn,E11,153,3,0,0,0,NA,NA,1,4,5,1,
19-Jun-19,Evelyn,E11,154,2,1,1,0,NA,NA,3,1,4,1,
19-Jun-19,Evelyn,E11,155,1,1,1,0,NA,NA,2,2,4,0,
19-Jun-19,Evelyn,E11,156,1,0,1,0,NA,NA,5,0,5,0,
19-Jun-19,Evelyn,E11,157,1,0,0,0,NA,NA,1,0,1,0,
19-Jun-19,Evelyn,E11,158,2,0,1,0,NA,NA,4,1,5,0,
19-Jun-19,Evelyn,E11,159,1,1,0,0,NA,NA,3,0,3,0,
19-Jun-19,Evelyn,E11,160,1,1,0,0,NA,NA,3,0,3,0,
19-Jun-19,Evelyn,E11,161,2,1,1,0,NA,NA,3,2,5,1,
19-Jun-19,Evelyn,E11,162,1,1,1,0,NA,NA,1,1,2,0,
19-Jun-19,Evelyn,E11,163,0,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Evelyn,E11,164,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Evelyn,E11,165,1,0,0,0,NA,NA,2,1,3,0,
19-Jun-19,Evelyn,E11,166,2,1,1,0,NA,NA,2,1,3,0,
19-Jun-19,Evelyn,E11,167,0,0,0,0,NA,NA,2,0,2,0,
19-Jun-19,Evelyn,E11,168,1,1,0,0,NA,NA,6,0,6,0,
19-Jun-19,Evelyn,E11,169,0,0,0,0,NA,NA,4,0,4,0,
19-Jun-19,Evelyn,E11,170,2,1,1,0,NA,NA,4,0,4,0,
19-Jun-19,Evelyn,E11,171,0,0,0,0,NA,NA,2,0,2,0,
19-Jun-19,Evelyn,E11,172,1,0,0,0,NA,NA,2,0,2,0,
19-Jun-19,Evelyn,E11,173,3,1,1,0,NA,NA,1,0,1,1,
19-Jun-19,Evelyn,E11,174,2,1,1,0,NA,NA,2,0,2,0,
19-Jun-19,Evelyn,E11,175,2,1,1,0,NA,NA,4,0,4,0,
19-Jun-19,Evelyn,E11,176,2,0,0,3,NA,NA,0,0,0,0,
19-Jun-19,Evelyn,E11,177,1,0,1,0,NA,NA,3,1,4,0,
19-Jun-19,Evelyn,E11,178,2,1,1,0,NA,NA,4,1,5,0,
19-Jun-19,Evelyn,E11,179,1,0,0,0,NA,NA,1,1,2,0,
19-Jun-19,Evelyn,E11,180,2,1,1,0,NA,NA,4,0,4,0,
19-Jun-19,Evelyn,E11,181,1,0,0,0,NA,NA,7,0,7,0,
19-Jun-19,Evelyn,E11,182,1,0,0,0,NA,NA,2,0,2,0,
19-Jun-19,Evelyn,E11,183,2,1,1,0,NA,NA,2,2,4,1,
19-Jun-19,Evelyn,E11,184,1,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Evelyn,E11,185,2,1,0,0,NA,NA,2,0,2,0,
19-Jun-19,Evelyn,E11,186,2,1,1,0,NA,NA,1,1,2,1,
19-Jun-19,Evelyn,E11,187,1,1,1,0,NA,NA,5,0,5,0,
19-Jun-19,Evelyn,E11,188,1,0,0,0,NA,NA,7,2,9,0,
19-Jun-19,Evelyn,E11,189,1,0,0,0,NA,NA,3,1,4,0,
19-Jun-19,Evelyn,E11,190,2,1,1,0,NA,NA,4,0,4,0,
19-Jun-19,Evelyn,E11,191,2,1,0,0,NA,NA,5,0,5,0,
19-Jun-19,Evelyn,E11,192,1,1,1,0,NA,NA,3,0,3,0,
19-Jun-19,Evelyn,E11,193,2,1,1,0,NA,NA,3,0,3,0,
19-Jun-19,Evelyn,E11,194,1,0,0,0,NA,NA,3,0,3,0,
19-Jun-19,Evelyn,E11,195,2,0,0,0,NA,NA,2,0,2,0,
19-Jun-19,Evelyn,E11,196,2,0,0,0,NA,NA,9,0,9,0,
19-Jun-19,Evelyn,E11,197,1,1,0,0,NA,NA,2,0,2,0,
19-Jun-19,Evelyn,E11,198,2,1,1,0,NA,NA,5,0,5,0,
19-Jun-19,Evelyn,E11,199,2,1,1,0,NA,NA,1,0,1,1,
19-Jun-19,Evelyn,E11,200,2,1,1,0,NA,NA,2,0,2,0,
19-Jun-19,Evelyn,E11,201,1,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Evelyn,E8,1,0,0,0,0,NA,NA,4,1,5,1,
18-Jun-19,Evelyn,E8,2,0,0,0,0,NA,NA,3,0,3,1,
18-Jun-19,Evelyn,E8,3,1,0,0,0,NA,NA,8,0,8,0,
18-Jun-19,Evelyn,E8,4,0,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,5,0,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Evelyn,E8,6,1,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Evelyn,E8,7,3,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,8,1,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,9,0,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Evelyn,E8,10,0,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Evelyn,E8,11,0,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,12,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Evelyn,E8,13,1,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Evelyn,E8,14,1,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,15,0,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Evelyn,E8,16,0,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Evelyn,E8,17,1,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Evelyn,E8,18,0,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Evelyn,E8,19,1,0,0,0,NA,NA,2,1,3,0,
18-Jun-19,Evelyn,E8,20,1,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Evelyn,E8,21,1,0,0,0,NA,NA,2,1,3,1,
18-Jun-19,Evelyn,E8,22,2,1,0,0,NA,NA,4,1,5,0,
18-Jun-19,Evelyn,E8,23,1,0,0,0,NA,NA,7,0,7,0,
18-Jun-19,Evelyn,E8,24,2,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,25,0,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,26,2,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,27,1,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Evelyn,E8,28,1,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Evelyn,E8,29,2,1,0,0,NA,NA,6,0,6,0,
18-Jun-19,Evelyn,E8,30,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Evelyn,E8,31,2,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Evelyn,E8,32,1,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Evelyn,E8,33,1,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Evelyn,E8,34,0,0,0,0,NA,NA,1,2,3,1,
18-Jun-19,Evelyn,E8,35,1,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Evelyn,E8,36,1,1,0,0,NA,NA,7,0,7,0,
18-Jun-19,Evelyn,E8,37,0,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,38,1,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,39,1,1,0,0,NA,NA,2,0,2,0,
18-Jun-19,Evelyn,E8,40,0,0,0,0,NA,NA,3,1,4,0,
18-Jun-19,Evelyn,E8,41,1,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Evelyn,E8,42,0,1,0,0,NA,NA,3,0,3,0,
18-Jun-19,Evelyn,E8,43,0,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Evelyn,E8,44,1,0,0,0,NA,NA,3,1,4,0,
18-Jun-19,Evelyn,E8,45,2,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Evelyn,E8,46,2,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Evelyn,E8,47,2,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Evelyn,E8,48,0,0,0,0,NA,NA,4,1,5,0,
18-Jun-19,Evelyn,E8,49,2,1,0,0,NA,NA,3,0,3,0,
18-Jun-19,Evelyn,E8,50,2,1,0,0,NA,NA,3,0,3,0,
18-Jun-19,Evelyn,E8,51,2,1,0,0,NA,NA,3,0,3,0,
18-Jun-19,Evelyn,E8,52,0,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,53,1,1,0,0,NA,NA,6,0,6,0,
18-Jun-19,Evelyn,E8,54,1,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Evelyn,E8,55,0,0,0,0,NA,NA,3,1,4,0,
18-Jun-19,Evelyn,E8,56,1,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Evelyn,E8,57,3,1,0,0,NA,NA,6,0,6,0,
18-Jun-19,Evelyn,E8,58,1,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Evelyn,E8,59,3,1,0,0,NA,NA,2,0,2,0,
18-Jun-19,Evelyn,E8,60,0,0,0,0,NA,NA,1,1,2,0,
18-Jun-19,Evelyn,E8,61,0,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Evelyn,E8,62,2,1,0,0,NA,NA,6,0,6,0,
18-Jun-19,Evelyn,E8,63,3,1,0,0,NA,NA,10,1,11,0,
18-Jun-19,Evelyn,E8,64,2,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,65,0,0,0,0,NA,NA,1,0,1,0,
18-Jun-19,Evelyn,E8,66,1,0,0,0,NA,NA,3,1,4,0,
18-Jun-19,Evelyn,E8,67,2,1,0,0,NA,NA,2,0,2,0,
18-Jun-19,Evelyn,E8,68,2,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,69,1,1,0,0,NA,NA,3,0,3,0,
18-Jun-19,Evelyn,E8,70,1,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Evelyn,E8,71,1,0,0,0,NA,NA,3,1,4,0,
18-Jun-19,Evelyn,E8,72,1,1,0,0,NA,NA,2,0,2,0,
18-Jun-19,Evelyn,E8,73,2,0,0,0,NA,NA,7,0,7,0,
18-Jun-19,Evelyn,E8,74,2,1,0,0,NA,NA,3,0,3,0,
18-Jun-19,Evelyn,E8,75,1,1,0,0,NA,NA,9,0,9,0,
18-Jun-19,Evelyn,E8,76,2,1,0,0,NA,NA,2,0,2,0,
18-Jun-19,Evelyn,E8,77,1,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,78,0,0,0,0,NA,NA,2,0,2,1,
18-Jun-19,Evelyn,E8,79,3,1,0,0,NA,NA,3,2,5,0,
18-Jun-19,Evelyn,E8,80,1,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,81,2,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Evelyn,E8,82,1,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Evelyn,E8,83,2,1,0,0,NA,NA,9,1,10,0,
18-Jun-19,Evelyn,E8,84,1,1,0,0,NA,NA,6,4,10,0,
18-Jun-19,Evelyn,E8,85,2,1,0,0,NA,NA,3,0,3,0,
18-Jun-19,Evelyn,E8,86,1,1,0,0,NA,NA,10,1,11,0,
18-Jun-19,Evelyn,E8,87,3,1,0,0,NA,NA,6,0,6,0,
18-Jun-19,Evelyn,E8,88,3,1,0,0,NA,NA,7,0,7,0,
18-Jun-19,Evelyn,E8,89,2,1,0,0,NA,NA,3,2,5,0,
18-Jun-19,Evelyn,E8,90,2,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Evelyn,E8,91,2,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Evelyn,E8,92,3,1,0,0,NA,NA,8,1,9,0,
18-Jun-19,Evelyn,E8,93,2,1,0,0,NA,NA,7,0,7,0,
18-Jun-19,Evelyn,E8,94,3,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,95,2,1,0,0,NA,NA,5,0,5,1,
18-Jun-19,Evelyn,E8,96,3,1,0,0,NA,NA,6,0,6,0,
18-Jun-19,Evelyn,E8,97,2,1,0,0,NA,NA,6,0,6,0,
18-Jun-19,Evelyn,E8,98,1,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,99,1,1,0,0,NA,NA,12,0,12,0,
18-Jun-19,Evelyn,E8,100,2,0,0,0,NA,NA,6,0,6,0,
18-Jun-19,Evelyn,E8,101,2,0,0,0,NA,NA,5,1,6,0,
18-Jun-19,Evelyn,E8,102,1,1,0,0,NA,NA,2,0,2,0,
18-Jun-19,Evelyn,E8,103,3,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Evelyn,E8,104,3,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Evelyn,E8,105,3,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,106,2,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,107,1,1,0,0,NA,NA,1,0,1,0,
18-Jun-19,Evelyn,E8,108,2,1,0,0,NA,NA,3,0,3,0,
18-Jun-19,Evelyn,E8,109,1,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Evelyn,E8,110,0,0,0,0,NA,NA,1,2,3,1,
18-Jun-19,Evelyn,E8,111,1,1,0,0,NA,NA,1,0,1,0,
18-Jun-19,Evelyn,E8,112,1,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,113,1,1,0,0,NA,NA,3,0,3,0,
18-Jun-19,Evelyn,E8,114,3,1,0,0,NA,NA,2,0,2,0,
18-Jun-19,Evelyn,E8,115,2,1,0,0,NA,NA,3,1,4,0,
18-Jun-19,Evelyn,E8,116,2,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Evelyn,E8,117,1,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,118,2,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,119,1,1,0,0,NA,NA,2,0,2,0,
18-Jun-19,Evelyn,E8,120,2,1,0,0,NA,NA,3,1,4,0,
18-Jun-19,Evelyn,E8,121,1,0,0,0,NA,NA,1,1,2,0,
18-Jun-19,Evelyn,E8,122,2,1,0,0,NA,NA,1,0,1,0,
18-Jun-19,Evelyn,E8,123,1,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,124,1,0,0,0,NA,NA,2,1,3,0,
18-Jun-19,Evelyn,E8,125,2,1,1,0,NA,NA,4,1,5,1,
18-Jun-19,Evelyn,E8,126,2,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,127,0,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Evelyn,E8,128,3,1,0,0,NA,NA,2,0,2,0,
18-Jun-19,Evelyn,E8,129,3,1,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,130,3,1,0,0,NA,NA,3,1,4,0,
18-Jun-19,Evelyn,E8,131,3,1,0,0,NA,NA,2,0,2,0,
18-Jun-19,Evelyn,E8,132,2,1,0,0,NA,NA,2,0,2,0,
18-Jun-19,Evelyn,E8,133,3,1,0,0,NA,NA,2,0,2,0,
18-Jun-19,Evelyn,E8,134,1,0,0,0,NA,NA,1,0,1,0,
18-Jun-19,Evelyn,E8,135,2,1,0,0,NA,NA,6,0,6,0,
18-Jun-19,Evelyn,E8,136,1,1,1,0,NA,NA,2,0,2,1,
18-Jun-19,Evelyn,E8,137,0,0,0,0,NA,NA,2,1,3,1,
18-Jun-19,Evelyn,E8,138,1,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Evelyn,E8,139,2,1,0,0,NA,NA,1,0,1,1,
18-Jun-19,Evelyn,E8,140,3,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Evelyn,E8,141,0,0,0,0,NA,NA,1,0,1,0,
18-Jun-19,Evelyn,E8,142,2,1,0,0,NA,NA,7,0,7,0,
18-Jun-19,Evelyn,E8,143,1,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,144,1,1,0,0,NA,NA,2,0,2,0,
18-Jun-19,Evelyn,E8,145,1,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Evelyn,E8,146,0,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,147,1,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Evelyn,E8,148,0,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,149,1,0,0,0,NA,NA,2,1,3,0,
18-Jun-19,Evelyn,E8,150,0,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Evelyn,E8,151,0,0,0,0,NA,NA,1,0,1,0,
18-Jun-19,Evelyn,E8,152,1,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Evelyn,E8,153,0,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Evelyn,E8,154,0,0,0,0,NA,NA,1,0,1,0,
18-Jun-19,Evelyn,E8,155,0,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,156,0,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Evelyn,E8,157,0,0,0,0,NA,NA,1,0,1,0,
18-Jun-19,Evelyn,E8,158,1,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Evelyn,E8,159,1,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Evelyn,E8,160,1,1,0,0,NA,NA,5,0,5,0,
18-Jun-19,Evelyn,E8,161,0,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Evelyn,E8,162,1,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,163,1,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,164,1,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Evelyn,E8,165,0,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Evelyn,E8,166,2,1,0,0,NA,NA,3,0,3,0,
18-Jun-19,Evelyn,E8,167,0,0,0,0,NA,NA,1,1,2,0,
18-Jun-19,Evelyn,E8,168,0,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Evelyn,E8,169,0,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Evelyn,E8,170,1,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Evelyn,E8,171,0,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,172,0,0,0,0,NA,NA,5,0,5,0,
18-Jun-19,Evelyn,E8,173,1,0,0,0,NA,NA,3,0,3,0,
18-Jun-19,Evelyn,E8,174,1,0,0,0,NA,NA,1,0,1,0,
18-Jun-19,Evelyn,E8,175,1,0,0,0,NA,NA,4,0,4,0,
18-Jun-19,Evelyn,E8,176,0,0,0,0,NA,NA,2,0,2,0,
18-Jun-19,Evelyn,E8,177,0,0,0,0,NA,NA,2,0,2,0,
